student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1207.653,1207.653,1209.765,0,PEG
2,1214.809,1214.809,1219.736,0,PEGC
3,1229.271,1229.271,1232.838,0,PEGC
4,1236.423,1236.423,1241.152,0,PE
5,1237.225,1241.152,1244.302,3.926,PE
6,1242.453,1244.302,1248.955,1.849,PE
7,1242.573,1248.955,1251.72,6.382,PE
8,1262.526,1262.526,1267.253,0,PE
9,1276.274,1276.274,1280.957,0,PEGC
10,1277.767,1280.957,1284.153,3.19,PEC
11,1291.34,1291.34,1295.215,0,PEG
12,1291.753,1295.215,1298.918,3.462,PEC
13,1315.548,1315.548,1320.232,0,PE
14,1352.011,1352.011,1354.654,0,PEG
15,1360.902,1360.902,1362.913,0,PE
16,1364.759,1364.759,1369.401,0,PEGC
17,1379.98,1379.98,1382.685,0,PEG
18,1388.299,1388.299,1391.034,0,PE
19,1389.825,1391.034,1394.957,1.209,PEG
20,1427.275,1427.275,1430.189,0,PE
21,1433.896,1433.896,1438.373,0,PEG
22,1451.323,1451.323,1455.974,0,PE
23,1470.368,1470.368,1475.205,0,PEGC
24,1499.067,1499.067,1502.24,0,PE
25,1499.204,1502.24,1506.644,3.035,PEC
26,1519.439,1519.439,1521.91,0,PE
27,1532.987,1532.987,1536.863,0,PEG
28,1545.871,1545.871,1549.968,0,PEC
29,1563.212,1563.212,1565.47,0,PEG
30,1575.482,1575.482,1579.076,0,PE
31,1578.6,1579.076,1583.741,0.476,PEC
32,1592.772,1592.772,1595.563,0,PEGC
33,1592.981,1595.563,1598.268,2.583,PE
34,1603.402,1603.402,1607.92,0,PEC
35,1640.508,1640.508,1643.995,0,PEG
36,1643.165,1643.995,1646.452,0.829,PE
37,1669.637,1669.637,1672.33,0,PE
38,1674.585,1674.585,1678.559,0,PEG
39,1675.545,1678.559,1682.248,3.014,PEC
40,1680.577,1682.248,1685.124,1.672,PEC
41,1684.427,1685.124,1688.99,0.696,PEG
42,1704.098,1704.098,1708.246,0,PE
43,1713.667,1713.667,1716.509,0,PE
44,1718.379,1718.379,1721.616,0,PEG
45,1719.422,1721.616,1724.702,2.194,PE
46,1726.937,1726.937,1731.281,0,PE
47,1737.784,1737.784,1740.19,0,PEC
48,1741.424,1741.424,1746.13,0,PEG
49,1775.467,1775.467,1778.336,0,PEG
50,1790.053,1790.053,1793.551,0,PEC
51,7202.832,7202.832,7207.182,0,PEC
52,7222.18,7222.18,7226.211,0,PEC
53,7239.953,7239.953,7242.402,0,PE
54,7245.847,7245.847,7249.937,0,PE
55,7266.816,7266.816,7269.203,0,PE
56,7285.794,7285.794,7290.632,0,PEC
57,7288.737,7290.632,7295.291,1.895,PE
58,7288.779,7295.291,7298.836,6.513,PE
59,7352.174,7352.174,7356.212,0,PEG
60,7354.857,7356.212,7361.142,1.355,PEC
61,7373.49,7373.49,7375.867,0,PEG
62,7398.524,7398.524,7402.781,0,PE
63,7405.925,7405.925,7410.406,0,PE
64,7420.694,7420.694,7425.038,0,PEC
65,7428.596,7428.596,7431.169,0,PEGC
66,7437.646,7437.646,7440.932,0,PE
67,7439.075,7440.932,7442.975,1.857,PE
68,7446.504,7446.504,7449.48,0,PEC
69,7446.617,7449.48,7451.884,2.863,PEG
70,7447.014,7451.884,7455.236,4.87,PE
71,7477.564,7477.564,7481.281,0,PEC
72,7486.491,7486.491,7490.867,0,PE
73,7494.668,7494.668,7497.927,0,PE
74,7495.236,7497.927,7501.525,2.691,PEGC
75,7498.721,7501.525,7506.302,2.804,PE
76,7521.855,7521.855,7526.552,0,PE
77,7540.667,7540.667,7544.302,0,PEGC
78,7557.077,7557.077,7561.78,0,PE
79,7584.979,7584.979,7587.134,0,PE
80,7590.024,7590.024,7594.45,0,PEGC
81,7591.066,7594.45,7597.455,3.384,PEC
82,7607.119,7607.119,7609.806,0,PE
83,7607.742,7609.806,7614.273,2.063,PEC
84,7622.894,7622.894,7625.939,0,PE
85,7635.856,7635.856,7638.352,0,PE
86,7637.411,7638.352,7640.436,0.941,PE
87,7653.948,7653.948,7658.815,0,PE
88,7659.39,7659.39,7663.431,0,PEG
89,7662.094,7663.431,7668.013,1.337,PE
90,7668.433,7668.433,7673.25,0,PEC
91,7671.832,7673.25,7677.29,1.418,PE
92,7676.404,7677.29,7682.043,0.887,PE
93,7679.352,7682.043,7684.813,2.691,PEG
94,7691.061,7691.061,7695.718,0,PEC
95,7705.909,7705.909,7710.669,0,PE
96,7705.962,7710.669,7713.569,4.706,PEC
97,7758.149,7758.149,7760.369,0,PEGC
98,7781.455,7781.455,7785.757,0,PE
99,7784.629,7785.757,7788.012,1.129,PEGC
100,7787.197,7788.012,7792.199,0.816,PEC
