student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1203.427,1203.427,1205.99,0,PE
2,1232.266,1232.266,1234.58,0,PEC
3,1237.292,1237.292,1242.114,0,PE
4,1241.558,1242.114,1244.5,0.556,PE
5,1253.676,1253.676,1256.679,0,PEC
6,1275.342,1275.342,1279.757,0,PEG
7,1284.669,1284.669,1287.093,0,PEC
8,1288.904,1288.904,1292.537,0,PEC
9,1293.563,1293.563,1298.17,0,PEG
10,1329.391,1329.391,1334.218,0,PEC
11,1330.423,1334.218,1337.593,3.795,PE
12,1361.574,1361.574,1364.363,0,PEC
13,1364.89,1364.89,1367.442,0,PEG
14,1382.052,1382.052,1386.145,0,PEC
15,1386.333,1386.333,1388.705,0,PE
16,1387.114,1388.705,1391.159,1.591,PE
17,1390.819,1391.159,1395.265,0.339,PE
18,1392.035,1395.265,1398.468,3.23,PEG
19,1403.319,1403.319,1406.066,0,PEG
20,1421.957,1421.957,1424.84,0,PEGC
21,1452.418,1452.418,1456.017,0,PEG
22,1457.126,1457.126,1459.617,0,PEGC
23,1462.725,1462.725,1464.782,0,PEG
24,1535.502,1535.502,1537.505,0,PE
25,1540.162,1540.162,1543.663,0,PEG
26,1564.08,1564.08,1568.832,0,PEC
27,1565.307,1568.832,1573.67,3.525,PE
28,1567.499,1573.67,1576.7,6.171,PEC
29,1584.005,1584.005,1587.632,0,PE
30,1602.6,1602.6,1605.649,0,PE
31,1617.384,1617.384,1620.893,0,PE
32,1648.539,1648.539,1650.808,0,PEC
33,1655.362,1655.362,1658.194,0,PE
34,1667.726,1667.726,1670.862,0,PEGC
35,1673.933,1673.933,1678.287,0,PE
36,1708.59,1708.59,1711.028,0,PE
37,1712.886,1712.886,1716.064,0,PE
38,1724.91,1724.91,1729.695,0,PEC
39,1735.028,1735.028,1737.775,0,PEG
40,1736.59,1737.775,1741.971,1.185,PE
41,1758.047,1758.047,1760.967,0,PE
42,1760.704,1760.967,1764.385,0.263,PE
43,1774.362,1774.362,1778.337,0,PE
44,1776.533,1778.337,1782.389,1.805,PE
45,1776.79,1782.389,1785.7,5.598,PE
46,1779.383,1785.7,1787.771,6.317,PEGC
47,1780.728,1787.771,1791.003,7.042,PEGC
48,1781.712,1791.003,1795.524,9.291,PEC
49,1783.717,1795.524,1800.273,11.807,PEG
50,1795.366,1800.273,1804.013,4.907,PEC
51,7200.375,7200.375,7204.899,0,PE
52,7205.259,7205.259,7208.329,0,PE
53,7212.179,7212.179,7216.734,0,PEG
54,7229.94,7229.94,7234.613,0,PE
55,7245.035,7245.035,7248.92,0,PE
56,7246.853,7248.92,7252.117,2.067,PEC
57,7259.102,7259.102,7261.855,0,PE
58,7265.695,7265.695,7270.684,0,PE
59,7291.237,7291.237,7295.149,0,PEC
60,7301.764,7301.764,7306.027,0,PEC
61,7322.775,7322.775,7327.414,0,PE
62,7327.319,7327.414,7330.804,0.095,PEC
63,7330.333,7330.804,7333.628,0.471,PE
64,7342.374,7342.374,7345.797,0,PE
65,7345.269,7345.797,7347.886,0.528,PE
66,7347.209,7347.886,7350.572,0.677,PE
67,7352.099,7352.099,7355.72,0,PEG
68,7363.683,7363.683,7366.882,0,PEC
69,7376.014,7376.014,7380.28,0,PEC
70,7405.132,7405.132,7409.628,0,PEC
71,7415.27,7415.27,7418.95,0,PE
72,7431.858,7431.858,7435.555,0,PEC
73,7450.759,7450.759,7454.554,0,PE
74,7464.03,7464.03,7467.728,0,PEG
75,7477.252,7477.252,7480.685,0,PEC
76,7508.518,7508.518,7511.54,0,PEG
77,7514.211,7514.211,7518.646,0,PEC
78,7519.894,7519.894,7524.288,0,PE
79,7523.445,7524.288,7527.135,0.844,PEG
80,7536.796,7536.796,7539.433,0,PE
81,7551.948,7551.948,7554.7,0,PE
82,7555.216,7555.216,7557.857,0,PE
83,7612.264,7612.264,7615.925,0,PE
84,7613.165,7615.925,7619.502,2.76,PEG
85,7629.003,7629.003,7631.918,0,PE
86,7657.485,7657.485,7661.987,0,PE
87,7667.437,7667.437,7669.676,0,PEGC
88,7669.727,7669.727,7672.929,0,PE
89,7675.931,7675.931,7680.631,0,PE
90,7680.758,7680.758,7685.382,0,PEGC
91,7687.807,7687.807,7690.483,0,PEG
92,7688.358,7690.483,7693.186,2.125,PE
93,7701.281,7701.281,7706.08,0,PEG
94,7743.164,7743.164,7747.116,0,PEG
95,7758.318,7758.318,7761.159,0,PE
96,7762.462,7762.462,7764.815,0,PEG
97,7763.234,7764.815,7768.941,1.582,PEC
98,7770.162,7770.162,7773.891,0,PEC
99,7797.017,7797.017,7799.4,0,PEC
100,7799.846,7799.846,7802.341,0,PEC
