student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1216.724,1216.724,1219.003,0,PE
2,1218.31,1219.003,1222.317,0.693,PE
3,1232.389,1232.389,1235.325,0,PEGC
4,1233.967,1235.325,1238.462,1.358,PE
5,1237.177,1238.462,1243.449,1.285,PEC
6,1281.591,1281.591,1286.199,0,PE
7,1283.491,1286.199,1291.043,2.708,PE
8,1286.113,1291.043,1293.806,4.93,PE
9,1288.066,1293.806,1295.951,5.74,PE
10,1291.824,1295.951,1300.447,4.127,PEG
11,1297.671,1300.447,1304.513,2.776,PEG
12,1311.82,1311.82,1315.608,0,PEG
13,1314.048,1315.608,1318.252,1.56,PEG
14,1318.271,1318.271,1321.877,0,PE
15,1372.991,1372.991,1375.158,0,PEG
16,1399.147,1399.147,1402.44,0,PE
17,1405.368,1405.368,1407.94,0,PE
18,1429.443,1429.443,1432.427,0,PE
19,1429.567,1432.427,1437.24,2.86,PEG
20,1430.621,1437.24,1441.782,6.618,PEG
21,1434.306,1441.782,1444.553,7.476,PEGC
22,1437.953,1444.553,1447.684,6.599,PE
23,1438.834,1447.684,1451.885,8.85,PE
24,1441.87,1451.885,1456.231,10.015,PEC
25,1452.217,1456.231,1458.266,4.014,PEGC
26,1474.533,1474.533,1477.198,0,PEG
27,1476.518,1477.198,1479.4,0.68,PEC
28,1497.5,1497.5,1501.617,0,PE
29,1521.302,1521.302,1525.929,0,PE
30,1524.824,1525.929,1528.762,1.106,PE
31,1529.07,1529.07,1533.148,0,PE
32,1539.22,1539.22,1541.637,0,PEC
33,1555.84,1555.84,1558.964,0,PEG
34,1564.293,1564.293,1568.801,0,PEG
35,1579.922,1579.922,1584.009,0,PE
36,1581.846,1584.009,1588.093,2.163,PEG
37,1589.223,1589.223,1593.783,0,PEG
38,1591.634,1593.783,1596.667,2.149,PE
39,1591.875,1596.667,1600.62,4.792,PEC
40,1607.962,1607.962,1610.858,0,PE
41,1638.783,1638.783,1643.617,0,PEG
42,1653.392,1653.392,1657.735,0,PEC
43,1656.567,1657.735,1662.21,1.167,PE
44,1660.428,1662.21,1666.418,1.782,PE
45,1697.054,1697.054,1701.435,0,PE
46,1714.4,1714.4,1717.615,0,PEC
47,1760.938,1760.938,1763.329,0,PEC
48,1768.403,1768.403,1770.881,0,PEG
49,1795.435,1795.435,1799.885,0,PE
50,1799.022,1799.885,1801.976,0.863,PEG
51,7202.888,7202.888,7206.52,0,PE
52,7251.201,7251.201,7255.671,0,PEC
53,7258.388,7258.388,7263.233,0,PEC
54,7267.506,7267.506,7270.886,0,PEG
55,7280.291,7280.291,7282.499,0,PEGC
56,7286.795,7286.795,7290.362,0,PE
57,7293.406,7293.406,7295.994,0,PE
58,7353.05,7353.05,7355.946,0,PEC
59,7355.479,7355.946,7360.874,0.468,PE
60,7356.6,7360.874,7363.37,4.274,PE
61,7368.947,7368.947,7373.279,0,PEG
62,7369.535,7373.279,7376.303,3.744,PEGC
63,7370.718,7376.303,7379.725,5.585,PEG
64,7371.569,7379.725,7382.026,8.156,PEG
65,7389.012,7389.012,7391.193,0,PE
66,7414.027,7414.027,7418.612,0,PE
67,7414.14,7418.612,7420.825,4.473,PEG
68,7416.588,7420.825,7425.473,4.237,PE
69,7444.343,7444.343,7447.525,0,PEG
70,7480.86,7480.86,7484.18,0,PE
71,7481.261,7484.18,7487.232,2.92,PEGC
72,7484.253,7487.232,7489.329,2.979,PEC
73,7498.284,7498.284,7502.461,0,PE
74,7507.889,7507.889,7510.949,0,PEC
75,7526.046,7526.046,7529.969,0,PE
76,7528.366,7529.969,7534.284,1.603,PEG
77,7556.187,7556.187,7560.218,0,PE
78,7559.27,7560.218,7563.676,0.948,PEG
79,7577.783,7577.783,7582.22,0,PEC
80,7594.927,7594.927,7597.155,0,PE
81,7595.625,7597.155,7599.24,1.53,PEG
82,7598.471,7599.24,7602.54,0.769,PE
83,7614.634,7614.634,7617.064,0,PE
84,7620.117,7620.117,7624.541,0,PEGC
85,7651.368,7651.368,7653.373,0,PEC
86,7664.859,7664.859,7667.148,0,PE
87,7666.139,7667.148,7670.413,1.009,PEC
88,7666.294,7670.413,7673.118,4.119,PEG
89,7687.867,7687.867,7692.735,0,PE
90,7698.439,7698.439,7701.553,0,PE
91,7698.731,7701.553,7705.027,2.822,PE
92,7702.652,7705.027,7707.83,2.375,PE
93,7705.425,7707.83,7711.558,2.405,PE
94,7708.279,7711.558,7715.119,3.279,PE
95,7712.396,7715.119,7720.055,2.723,PE
96,7740.797,7740.797,7744.779,0,PE
97,7752.182,7752.182,7756.721,0,PE
98,7768.283,7768.283,7770.545,0,PEG
99,7783.813,7783.813,7787.082,0,PEGC
100,7784.087,7787.082,7789.206,2.995,PEC
