student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEC,NaN,1209.90087106253,1219.90087106253,1220.90087106253,1230.90087106253,NaN,NaN,1231.90087106253,1261.90087106253
2,PE,NaN,1219.90087106253,1229.90087106253,1230.90087106253,1240.90087106253,NaN,NaN,NaN,NaN
3,PEG,NaN,1229.90087106253,1239.90087106253,1240.90087106253,1250.90087106253,1251.90087106253,1261.90087106253,NaN,NaN
4,PE,NaN,1239.90087106253,1249.90087106253,1250.90087106253,1260.90087106253,NaN,NaN,NaN,NaN
5,PEG,NaN,1249.90087106253,1259.90087106253,1260.90087106253,1270.90087106253,1271.90087106253,1281.90087106253,NaN,NaN
6,PEC,NaN,1259.90087106253,1269.90087106253,1270.90087106253,1280.90087106253,NaN,NaN,1281.90087106253,1311.90087106253
7,PEG,NaN,1269.90087106253,1279.90087106253,1280.90087106253,1290.90087106253,1291.90087106253,1301.90087106253,NaN,NaN
8,PE,NaN,1285.02955765446,1295.02955765446,1296.02955765446,1306.02955765446,NaN,NaN,NaN,NaN
9,PE,NaN,1336.87957815629,1346.87957815629,1347.87957815629,1357.87957815629,NaN,NaN,NaN,NaN
10,PE,NaN,1346.87957815629,1356.87957815629,1357.87957815629,1367.87957815629,NaN,NaN,NaN,NaN
11,PE,NaN,1356.87957815629,1366.87957815629,1367.87957815629,1377.87957815629,NaN,NaN,NaN,NaN
12,PEG,NaN,1373.32386923571,1383.32386923571,1384.32386923571,1394.32386923571,1395.32386923571,1405.32386923571,NaN,NaN
13,PEGC,NaN,1383.32386923571,1393.32386923571,1394.32386923571,1404.32386923571,1405.32386923571,1415.32386923571,1416.32386923571,1446.32386923571
14,PE,NaN,1393.32386923571,1403.32386923571,1404.32386923571,1414.32386923571,NaN,NaN,NaN,NaN
15,PEC,NaN,1403.32386923571,1413.32386923571,1414.32386923571,1424.32386923571,NaN,NaN,1446.32386923571,1476.32386923571
16,PEC,NaN,1413.32386923571,1423.32386923571,1424.32386923571,1434.32386923571,NaN,NaN,1476.32386923571,1506.32386923571
17,PEG,NaN,1423.32386923571,1433.32386923571,1434.32386923571,1444.32386923571,1445.32386923571,1455.32386923571,NaN,NaN
18,PE,NaN,1433.32386923571,1443.32386923571,1444.32386923571,1454.32386923571,NaN,NaN,NaN,NaN
19,PE,NaN,1449.35364769047,1459.35364769047,1460.35364769047,1470.35364769047,NaN,NaN,NaN,NaN
20,PEGC,NaN,1459.35364769047,1469.35364769047,1470.35364769047,1480.35364769047,1481.35364769047,1491.35364769047,1506.32386923571,1536.32386923571
21,PEC,NaN,1469.35364769047,1479.35364769047,1480.35364769047,1490.35364769047,NaN,NaN,1536.32386923571,1566.32386923571
22,PE,NaN,1479.35364769047,1489.35364769047,1490.35364769047,1500.35364769047,NaN,NaN,NaN,NaN
23,PEC,NaN,1503.93116267268,1513.93116267268,1514.93116267268,1524.93116267268,NaN,NaN,1566.32386923571,1596.32386923571
24,PE,NaN,1513.93116267268,1523.93116267268,1524.93116267268,1534.93116267268,NaN,NaN,NaN,NaN
25,PEC,NaN,1523.93116267268,1533.93116267268,1534.93116267268,1544.93116267268,NaN,NaN,1596.32386923571,1626.32386923571
26,PEC,NaN,1533.93116267268,1543.93116267268,1544.93116267268,1554.93116267268,NaN,NaN,1626.32386923571,1656.32386923571
27,PEGC,NaN,1543.93116267268,1553.93116267268,1554.93116267268,1564.93116267268,1565.93116267268,1575.93116267268,1656.32386923571,1686.32386923571
28,PEC,NaN,1553.93116267268,1563.93116267268,1564.93116267268,1574.93116267268,NaN,NaN,1686.32386923571,1716.32386923571
29,PE,NaN,1563.93116267268,1573.93116267268,1574.93116267268,1584.93116267268,NaN,NaN,NaN,NaN
30,PE,NaN,1573.93116267268,1583.93116267268,1584.93116267268,1594.93116267268,NaN,NaN,NaN,NaN
31,PEG,NaN,1583.93116267268,1593.93116267268,1594.93116267268,1604.93116267268,1605.93116267268,1615.93116267268,NaN,NaN
32,PEG,NaN,1593.93116267268,1603.93116267268,1604.93116267268,1614.93116267268,1615.93116267268,1625.93116267268,NaN,NaN
33,PEGC,NaN,1603.93116267268,1613.93116267268,1614.93116267268,1624.93116267268,1625.93116267268,1635.93116267268,1716.32386923571,1746.32386923571
34,PEG,NaN,1613.93116267268,1623.93116267268,1624.93116267268,1634.93116267268,1635.93116267268,1645.93116267268,NaN,NaN
35,PEC,NaN,1623.93116267268,1633.93116267268,1634.93116267268,1644.93116267268,NaN,NaN,1746.32386923571,1776.32386923571
36,PE,NaN,1633.93116267268,1643.93116267268,1644.93116267268,1654.93116267268,NaN,NaN,NaN,NaN
37,PE,NaN,1643.93116267268,1653.93116267268,1654.93116267268,1664.93116267268,NaN,NaN,NaN,NaN
38,PE,NaN,1658.18122408203,1668.18122408203,1669.18122408203,1679.18122408203,NaN,NaN,NaN,NaN
39,PE,NaN,1671.82960382766,1681.82960382766,1682.82960382766,1692.82960382766,NaN,NaN,NaN,NaN
40,PEG,NaN,1681.82960382766,1691.82960382766,1692.82960382766,1702.82960382766,1703.82960382766,1713.82960382766,NaN,NaN
41,PE,NaN,1692.39018262944,1702.39018262944,1703.39018262944,1713.39018262944,NaN,NaN,NaN,NaN
42,PEC,NaN,1702.39018262944,1712.39018262944,1713.39018262944,1723.39018262944,NaN,NaN,1776.32386923571,1806.32386923571
43,PE,NaN,1712.39018262944,1722.39018262944,1723.39018262944,1733.39018262944,NaN,NaN,NaN,NaN
44,PE,NaN,1722.39018262944,1732.39018262944,1733.39018262944,1743.39018262944,NaN,NaN,NaN,NaN
45,PE,NaN,1732.39018262944,1742.39018262944,1743.39018262944,1753.39018262944,NaN,NaN,NaN,NaN
46,PEG,NaN,1742.39018262944,1752.39018262944,1753.39018262944,1763.39018262944,1764.39018262944,1774.39018262944,NaN,NaN
47,PEC,NaN,1752.39018262944,1762.39018262944,1763.39018262944,1773.39018262944,NaN,NaN,1806.32386923571,1836.32386923571
48,PEG,NaN,1762.39018262944,1772.39018262944,1773.39018262944,1783.39018262944,1784.39018262944,1794.39018262944,NaN,NaN
49,PEC,NaN,1772.39018262944,1782.39018262944,1783.39018262944,1793.39018262944,NaN,NaN,1836.32386923571,1866.32386923571
50,PEC,NaN,1789.38378789728,1799.38378789728,1800.38378789728,1810.38378789728,NaN,NaN,1866.32386923571,1896.32386923571
51,PEG,NaN,7210.84752183289,7220.84752183289,7221.84752183289,7231.84752183289,7232.84752183289,7242.84752183289,NaN,NaN
52,PE,NaN,7229.64451571288,7239.64451571288,7240.64451571288,7250.64451571288,NaN,NaN,NaN,NaN
53,PE,NaN,7249.96945157898,7259.96945157898,7260.96945157898,7270.96945157898,NaN,NaN,NaN,NaN
54,PEC,NaN,7259.96945157898,7269.96945157898,7270.96945157898,7280.96945157898,NaN,NaN,7281.96945157898,7311.96945157898
55,PEG,NaN,7269.96945157898,7279.96945157898,7280.96945157898,7290.96945157898,7291.96945157898,7301.96945157898,NaN,NaN
56,PEG,NaN,7279.96945157898,7289.96945157898,7290.96945157898,7300.96945157898,7301.96945157898,7311.96945157898,NaN,NaN
57,PEGC,NaN,7289.96945157898,7299.96945157898,7300.96945157898,7310.96945157898,7311.96945157898,7321.96945157898,7322.96945157898,7352.96945157898
58,PEGC,NaN,7299.96945157898,7309.96945157898,7310.96945157898,7320.96945157898,7321.96945157898,7331.96945157898,7352.96945157898,7382.96945157898
59,PEGC,NaN,7309.96945157898,7319.96945157898,7320.96945157898,7330.96945157898,7331.96945157898,7341.96945157898,7382.96945157898,7412.96945157898
60,PE,NaN,7319.96945157898,7329.96945157898,7330.96945157898,7340.96945157898,NaN,NaN,NaN,NaN
61,PE,NaN,7329.96945157898,7339.96945157898,7340.96945157898,7350.96945157898,NaN,NaN,NaN,NaN
