student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,7205.03209195786,7215.03209195786,7216.03209195786,7226.03209195786,NaN,NaN,NaN,NaN
2,PEGC,NaN,7215.03209195786,7225.03209195786,7226.03209195786,7236.03209195786,7237.03209195786,7247.03209195786,7248.03209195786,7278.03209195786
3,PEG,NaN,7225.03209195786,7235.03209195786,7236.03209195786,7246.03209195786,7247.03209195786,7257.03209195786,NaN,NaN
4,PE,NaN,7235.03209195786,7245.03209195786,7246.03209195786,7256.03209195786,NaN,NaN,NaN,NaN
5,PEGC,NaN,7245.03209195786,7255.03209195786,7256.03209195786,7266.03209195786,7267.03209195786,7277.03209195786,7278.03209195786,7308.03209195786
6,PE,NaN,7255.03209195786,7265.03209195786,7266.03209195786,7276.03209195786,NaN,NaN,NaN,NaN
7,PEC,NaN,7265.03209195786,7275.03209195786,7276.03209195786,7286.03209195786,NaN,NaN,7308.03209195786,7338.03209195786
8,PEC,NaN,7275.03209195786,7285.03209195786,7286.03209195786,7296.03209195786,NaN,NaN,7338.03209195786,7368.03209195786
9,PEC,NaN,7285.03209195786,7295.03209195786,7296.03209195786,7306.03209195786,NaN,NaN,7368.03209195786,7398.03209195786
10,PE,NaN,7295.03209195786,7305.03209195786,7306.03209195786,7316.03209195786,NaN,NaN,NaN,NaN
11,PE,NaN,7305.03209195786,7315.03209195786,7316.03209195786,7326.03209195786,NaN,NaN,NaN,NaN
12,PEG,NaN,7315.03209195786,7325.03209195786,7326.03209195786,7336.03209195786,7337.03209195786,7347.03209195786,NaN,NaN
13,PEC,NaN,7325.03209195786,7335.03209195786,7336.03209195786,7346.03209195786,NaN,NaN,7398.03209195786,7428.03209195786
14,PEG,NaN,7335.03209195786,7345.03209195786,7346.03209195786,7356.03209195786,7357.03209195786,7367.03209195786,NaN,NaN
15,PEG,NaN,7345.03209195786,7355.03209195786,7356.03209195786,7366.03209195786,7367.03209195786,7377.03209195786,NaN,NaN
16,PEG,NaN,7355.03209195786,7365.03209195786,7366.03209195786,7376.03209195786,7377.03209195786,7387.03209195786,NaN,NaN
17,PEGC,NaN,7365.03209195786,7375.03209195786,7376.03209195786,7386.03209195786,7387.03209195786,7397.03209195786,7428.03209195786,7458.03209195786
18,PE,NaN,7375.03209195786,7385.03209195786,7386.03209195786,7396.03209195786,NaN,NaN,NaN,NaN
19,PE,NaN,7385.03209195786,7395.03209195786,7396.03209195786,7406.03209195786,NaN,NaN,NaN,NaN
20,PE,NaN,7395.03209195786,7405.03209195786,7406.03209195786,7416.03209195786,NaN,NaN,NaN,NaN
21,PEG,NaN,7405.03209195786,7415.03209195786,7416.03209195786,7426.03209195786,7427.03209195786,7437.03209195786,NaN,NaN
22,PE,NaN,7415.03209195786,7425.03209195786,7426.03209195786,7436.03209195786,NaN,NaN,NaN,NaN
23,PE,NaN,7425.03209195786,7435.03209195786,7436.03209195786,7446.03209195786,NaN,NaN,NaN,NaN
24,PEG,NaN,7435.03209195786,7445.03209195786,7446.03209195786,7456.03209195786,7457.03209195786,7467.03209195786,NaN,NaN
25,PEG,NaN,7445.03209195786,7455.03209195786,7456.03209195786,7466.03209195786,7467.03209195786,7477.03209195786,NaN,NaN
26,PEC,NaN,7455.03209195786,7465.03209195786,7466.03209195786,7476.03209195786,NaN,NaN,7477.03209195786,7507.03209195786
27,PEG,NaN,7465.03209195786,7475.03209195786,7476.03209195786,7486.03209195786,7487.03209195786,7497.03209195786,NaN,NaN
28,PEGC,NaN,7475.03209195786,7485.03209195786,7486.03209195786,7496.03209195786,7497.03209195786,7507.03209195786,7508.03209195786,7538.03209195786
29,PEGC,NaN,7485.03209195786,7495.03209195786,7496.03209195786,7506.03209195786,7507.03209195786,7517.03209195786,7538.03209195786,7568.03209195786
30,PEGC,NaN,7495.03209195786,7505.03209195786,7506.03209195786,7516.03209195786,7517.03209195786,7527.03209195786,7568.03209195786,7598.03209195786
31,PEC,NaN,7505.03209195786,7515.03209195786,7516.03209195786,7526.03209195786,NaN,NaN,7598.03209195786,7628.03209195786
32,PE,NaN,7515.03209195786,7525.03209195786,7526.03209195786,7536.03209195786,NaN,NaN,NaN,NaN
33,PE,NaN,7525.03209195786,7535.03209195786,7536.03209195786,7546.03209195786,NaN,NaN,NaN,NaN
34,PEG,NaN,7535.03209195786,7545.03209195786,7546.03209195786,7556.03209195786,7557.03209195786,7567.03209195786,NaN,NaN
35,PEGC,NaN,7545.03209195786,7555.03209195786,7556.03209195786,7566.03209195786,7567.03209195786,7577.03209195786,7628.03209195786,7658.03209195786
36,PE,NaN,7555.03209195786,7565.03209195786,7566.03209195786,7576.03209195786,NaN,NaN,NaN,NaN
37,PE,NaN,7565.03209195786,7575.03209195786,7576.03209195786,7586.03209195786,NaN,NaN,NaN,NaN
38,PEC,NaN,7575.03209195786,7585.03209195786,7586.03209195786,7596.03209195786,NaN,NaN,7658.03209195786,7688.03209195786
39,PEC,NaN,7585.03209195786,7595.03209195786,7596.03209195786,7606.03209195786,NaN,NaN,7688.03209195786,7718.03209195786
40,PE,NaN,7595.03209195786,7605.03209195786,7606.03209195786,7616.03209195786,NaN,NaN,NaN,NaN
41,PEGC,NaN,7605.03209195786,7615.03209195786,7616.03209195786,7626.03209195786,7627.03209195786,7637.03209195786,7718.03209195786,7748.03209195786
42,PEGC,NaN,7615.03209195786,7625.03209195786,7626.03209195786,7636.03209195786,7637.03209195786,7647.03209195786,7748.03209195786,7778.03209195786
43,PE,NaN,7625.03209195786,7635.03209195786,7636.03209195786,7646.03209195786,NaN,NaN,NaN,NaN
44,PEG,NaN,7635.03209195786,7645.03209195786,7646.03209195786,7656.03209195786,7657.03209195786,7667.03209195786,NaN,NaN
45,PEG,NaN,7645.03209195786,7655.03209195786,7656.03209195786,7666.03209195786,7667.03209195786,7677.03209195786,NaN,NaN
46,PEC,NaN,7655.03209195786,7665.03209195786,7666.03209195786,7676.03209195786,NaN,NaN,7778.03209195786,7808.03209195786
47,PEGC,NaN,7665.03209195786,7675.03209195786,7676.03209195786,7686.03209195786,7687.03209195786,7697.03209195786,7808.03209195786,7838.03209195786
48,PEC,NaN,7675.03209195786,7685.03209195786,7686.03209195786,7696.03209195786,NaN,NaN,7838.03209195786,7868.03209195786
49,PE,NaN,7685.03209195786,7695.03209195786,7696.03209195786,7706.03209195786,NaN,NaN,NaN,NaN
50,PE,NaN,7695.03209195786,7705.03209195786,7706.03209195786,7716.03209195786,NaN,NaN,NaN,NaN
51,PEC,NaN,7705.03209195786,7715.03209195786,7716.03209195786,7726.03209195786,NaN,NaN,7868.03209195786,7898.03209195786
