student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7203.682,7203.682,7206.174,0,PE
2,7206.095,7206.174,7209.794,0.079,PE
3,7207.848,7209.794,7214.064,1.946,PEG
4,7209.097,7214.064,7216.9,4.967,PEGC
5,7210.925,7216.9,7221.345,5.975,PEC
6,7211.321,7221.345,7225.587,10.024,PEC
7,7212.929,7225.587,7228.961,12.657,PE
8,7214.842,7228.961,7232.462,14.118,PE
9,7215.452,7232.462,7234.95,17.01,PEG
10,7217.693,7234.95,7239.854,17.257,PEG
11,7218.008,7239.854,7242.132,21.846,PEG
12,7218.669,7242.132,7246.88,23.463,PE
13,7218.814,7246.88,7249.21,28.066,PEG
14,7221.146,7249.21,7253.509,28.064,PE
15,7222.972,7253.509,7256.978,30.537,PEG
16,7222.987,7256.978,7261.825,33.991,PE
17,7223.559,7261.825,7265.085,38.266,PE
18,7225.207,7265.085,7267.706,39.878,PE
19,7225.601,7267.706,7271.67,42.105,PE
20,7227.395,7271.67,7276.122,44.275,PEC
21,7228.068,7276.122,7280.644,48.054,PE
22,7228.268,7280.644,7283.471,52.376,PEGC
23,7229.987,7283.471,7285.594,53.484,PEGC
24,7229.995,7285.594,7288.939,55.599,PE
25,7230.948,7288.939,7293.857,57.992,PE
26,7231.571,7293.857,7298.007,62.286,PEC
27,7232.106,7298.007,7301.482,65.902,PEG
28,7233.756,7301.482,7305.116,67.726,PEGC
29,7234.006,7305.116,7307.981,71.11,PEGC
30,7234.383,7307.981,7310.478,73.598,PE
31,7234.411,7310.478,7314.448,76.068,PEC
32,7235.112,7314.448,7317.968,79.336,PEC
33,7235.179,7317.968,7322.832,82.789,PE
34,7235.377,7322.832,7326.722,87.454,PE
35,7235.436,7326.722,7331.373,91.286,PEC
36,7235.502,7331.373,7335.917,95.872,PEC
37,7235.562,7335.917,7338.975,100.355,PEG
38,7236.717,7338.975,7343.247,102.259,PE
39,7238.034,7343.247,7346.52,105.213,PEG
40,7239.553,7346.52,7351.193,106.967,PE
41,7240.357,7351.193,7353.87,110.836,PEC
42,7241.573,7353.87,7357.596,112.297,PE
43,7242.336,7357.596,7360.01,115.26,PE
44,7242.344,7360.01,7362.312,117.666,PE
45,7242.626,7362.312,7365.635,119.686,PE
46,7243.013,7365.635,7369.675,122.621,PE
47,7243.508,7369.675,7372.906,126.166,PE
48,7244.387,7372.906,7375.879,128.519,PE
49,7245.044,7375.879,7380.807,130.835,PE
50,7245.752,7380.807,7384.814,135.056,PEG
51,7247.194,7384.814,7387.57,137.619,PEG
52,7247.91,7387.57,7391.575,139.661,PEG
53,7248.692,7391.575,7394.187,142.883,PE
54,7249.064,7394.187,7397.502,145.123,PE
55,7249.738,7397.502,7402.037,147.764,PE
56,7250.19,7402.037,7404.061,151.847,PEG
57,7252.024,7404.061,7407.842,152.037,PEG
58,7252.118,7407.842,7412.657,155.723,PEG
59,7258.697,7412.657,7415.518,153.959,PE
60,7259.893,7415.518,7420.009,155.625,PE
61,7262.88,7420.009,7422.419,157.129,PE
62,7263.298,7422.419,7426.803,159.121,PEG
63,7265.38,7426.803,7429.287,161.423,PEG
64,7266.281,7429.287,7431.39,163.006,PEG
65,7267.202,7431.39,7434.154,164.188,PE
66,7268.725,7434.154,7438.431,165.43,PEC
67,7269.609,7438.431,7443.179,168.822,PE
68,7270.038,7443.179,7446.079,173.142,PEGC
69,7271.201,7446.079,7448.14,174.877,PEG
70,7271.223,7448.14,7452.198,176.918,PE
71,7271.237,7452.198,7457.124,180.961,PEC
72,7272.645,7457.124,7459.884,184.48,PEC
73,7273.742,7459.884,7463.009,186.141,PEC
74,7273.844,7463.009,7467.283,189.165,PE
75,7276.739,7467.283,7470.441,190.544,PEG
76,7277.695,7470.441,7473.523,192.746,PE
77,7277.844,7473.523,7477.894,195.679,PEC
78,7280.687,7477.894,7482.172,197.208,PE
79,7281.904,7482.172,7484.382,200.268,PEGC
80,7282.63,7484.382,7487.258,201.752,PEG
81,7283.108,7487.258,7491.798,204.149,PE
82,7284.415,7491.798,7493.87,207.383,PEG
83,7285.671,7493.87,7498.123,208.198,PEC
84,7286.274,7498.123,7502.064,211.849,PEGC
85,7286.469,7502.064,7505.948,215.595,PEC
86,7286.921,7505.948,7508.568,219.026,PEG
87,7287.148,7508.568,7512.882,221.42,PEG
88,7287.564,7512.882,7515.888,225.317,PEC
89,7288.167,7515.888,7520.869,227.721,PE
90,7289.25,7520.869,7523.414,231.619,PEC
91,7289.292,7523.414,7527.103,234.122,PE
92,7290.006,7527.103,7529.475,237.096,PE
93,7292.398,7529.475,7533.202,237.078,PEG
94,7295.556,7533.202,7537.265,237.647,PEC
95,7296.942,7537.265,7539.669,240.323,PE
96,7297.13,7539.669,7543.231,242.539,PEGC
97,7297.155,7543.231,7547.024,246.076,PE
98,7298.482,7547.024,7549.458,248.542,PE
99,7298.591,7549.458,7554.208,250.868,PE
100,7299.573,7554.208,7558.08,254.635,PEC
