student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7201.366,7201.366,7205.586,0,PE
2,7203.242,7205.586,7208.019,2.344,PEGC
3,7204.075,7208.019,7210.143,3.945,PE
4,7204.427,7210.143,7212.595,5.716,PEG
5,7204.931,7212.595,7216.858,7.664,PE
6,7206.106,7216.858,7219.675,10.751,PEG
7,7209.251,7219.675,7222.147,10.424,PEGC
8,7209.991,7222.147,7224.962,12.155,PEGC
9,7210.84,7224.962,7227.28,14.123,PEC
10,7210.845,7227.28,7229.595,16.435,PEG
11,7211.673,7229.595,7233.157,17.922,PEC
12,7212.811,7233.157,7235.778,20.346,PE
13,7213.57,7235.778,7238.122,22.208,PE
14,7214.202,7238.122,7242.432,23.921,PEG
15,7216.534,7242.432,7247.09,25.898,PE
16,7217.44,7247.09,7249.488,29.65,PEGC
17,7218.096,7249.488,7253.734,31.392,PE
18,7219.449,7253.734,7257.091,34.285,PE
19,7220.203,7257.091,7261.281,36.888,PEC
20,7220.589,7261.281,7265.536,40.692,PE
21,7221.823,7265.536,7269.773,43.713,PEC
22,7221.837,7269.773,7274.087,47.936,PEC
23,7222.451,7274.087,7278.34,51.636,PE
24,7222.956,7278.34,7282.536,55.384,PE
25,7223.203,7282.536,7285.706,59.333,PE
26,7227.203,7285.706,7290.695,58.503,PE
27,7227.255,7290.695,7292.79,63.44,PE
28,7228.258,7292.79,7297.12,64.532,PEGC
29,7228.445,7297.12,7301.818,68.676,PEGC
30,7230.26,7301.818,7304.538,71.558,PE
31,7230.72,7304.538,7306.622,73.818,PE
32,7231.231,7306.622,7311.468,75.39,PE
33,7232.132,7311.468,7314.817,79.336,PE
34,7232.797,7314.817,7317.131,82.02,PE
35,7233.425,7317.131,7320.139,83.706,PE
36,7235.043,7320.139,7324.423,85.096,PEGC
37,7235.388,7324.423,7327.567,89.035,PEG
38,7235.826,7327.567,7331.342,91.741,PEC
39,7236.289,7331.342,7334.858,95.053,PEG
40,7238.431,7334.858,7339.233,96.426,PE
41,7239.162,7339.233,7343.317,100.071,PEC
42,7240.111,7343.317,7347.541,103.206,PE
43,7240.193,7347.541,7352.423,107.348,PEC
44,7240.623,7352.423,7356.161,111.8,PE
45,7241.47,7356.161,7361.054,114.69,PEG
46,7243.652,7361.054,7366.048,117.402,PEC
47,7244.233,7366.048,7368.858,121.814,PE
48,7248.787,7368.858,7372.591,120.071,PEC
49,7249.146,7372.591,7374.872,123.445,PEGC
50,7251.052,7374.872,7377.179,123.82,PE
51,7251.225,7377.179,7381.447,125.953,PEG
52,7252.622,7381.447,7383.961,128.825,PE
53,7253.066,7383.961,7386.517,130.895,PEG
54,7255.596,7386.517,7389.058,130.921,PE
55,7256.164,7389.058,7392.773,132.894,PE
56,7257.129,7392.773,7396.417,135.644,PEG
57,7257.369,7396.417,7399.726,139.048,PEGC
58,7258.248,7399.726,7404.51,141.479,PE
59,7258.433,7404.51,7407.371,146.077,PE
60,7258.695,7407.371,7410.844,148.677,PEG
61,7258.758,7410.844,7413.814,152.086,PEG
62,7259.18,7413.814,7417.19,154.634,PEC
63,7262.563,7417.19,7419.235,154.627,PEG
64,7262.702,7419.235,7423.694,156.533,PEGC
65,7265.023,7423.694,7428.534,158.671,PEC
66,7265.941,7428.534,7431.203,162.593,PEC
67,7266.238,7431.203,7434.6,164.964,PEG
68,7267.548,7434.6,7436.785,167.052,PEC
69,7268.378,7436.785,7441.166,168.407,PEG
70,7269.586,7441.166,7444.616,171.58,PEG
71,7269.599,7444.616,7449.301,175.018,PE
72,7272.007,7449.301,7453.705,177.294,PEG
73,7272.237,7453.705,7456.138,181.468,PE
74,7272.472,7456.138,7459.129,183.666,PE
75,7273.451,7459.129,7461.342,185.677,PEC
76,7273.464,7461.342,7463.578,187.878,PEC
77,7273.863,7463.578,7468.142,189.715,PE
78,7273.935,7468.142,7471.087,194.207,PE
79,7274.193,7471.087,7473.656,196.894,PEG
80,7274.206,7473.656,7477.593,199.449,PEG
81,7274.481,7477.593,7481.717,203.112,PE
82,7275.416,7481.717,7485.014,206.301,PEGC
83,7276.576,7485.014,7489.642,208.437,PE
84,7277.043,7489.642,7494.329,212.599,PEC
85,7277.2,7494.329,7496.783,217.129,PE
86,7278.971,7496.783,7499.775,217.812,PEC
87,7281.583,7499.775,7503.312,218.191,PEC
88,7285.431,7503.312,7507.993,217.881,PE
89,7286.694,7507.993,7510.001,221.299,PE
90,7288.271,7510.001,7514.847,221.73,PEG
91,7291.505,7514.847,7517.799,223.343,PE
92,7291.678,7517.799,7520.843,226.121,PEG
93,7293.112,7520.843,7524.537,227.732,PEG
94,7293.953,7524.537,7527.572,230.584,PE
95,7294.495,7527.572,7531.129,233.077,PEC
96,7296.257,7531.129,7534.136,234.872,PEGC
97,7297.477,7534.136,7536.638,236.659,PEG
98,7298.228,7536.638,7539.988,238.41,PE
99,7298.451,7539.988,7542.731,241.537,PE
100,7299.509,7542.731,7547.109,243.222,PEC
