student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7200.102,7200.102,7202.143,0,PEC
2,7201.179,7202.143,7204.801,0.964,PE
3,7201.689,7204.801,7207.4,3.112,PE
4,7201.947,7207.4,7212.274,5.453,PE
5,7204.087,7212.274,7215.428,8.186,PEC
6,7205.816,7215.428,7220.184,9.612,PEC
7,7205.884,7220.184,7224.434,14.301,PEC
8,7205.966,7224.434,7227.593,18.468,PEG
9,7206.759,7227.593,7232.462,20.834,PEG
10,7208.121,7232.462,7236.014,24.341,PEC
11,7208.75,7236.014,7238.428,27.264,PE
12,7209.218,7238.428,7241.619,29.211,PE
13,7210.642,7241.619,7246.234,30.977,PE
14,7211.325,7246.234,7249.157,34.909,PEGC
15,7211.582,7249.157,7253.263,37.575,PE
16,7213.853,7253.263,7257.077,39.411,PEG
17,7214.29,7257.077,7261.093,42.787,PEGC
18,7215.229,7261.093,7264.17,45.863,PE
19,7217.377,7264.17,7267.588,46.793,PE
20,7217.91,7267.588,7271.259,49.678,PE
21,7218.338,7271.259,7274.317,52.921,PE
22,7219.081,7274.317,7277.84,55.236,PEC
23,7219.207,7277.84,7282.681,58.633,PEGC
24,7219.816,7282.681,7285.396,62.865,PEGC
25,7220.825,7285.396,7289.492,64.571,PEG
26,7221.356,7289.492,7293.255,68.136,PE
27,7223.679,7293.255,7296.825,69.576,PEGC
28,7223.85,7296.825,7299.677,72.975,PEG
29,7224.551,7299.677,7303.717,75.126,PE
30,7226.951,7303.717,7307.636,76.766,PEC
31,7227.75,7307.636,7310.518,79.886,PE
32,7227.999,7310.518,7314.558,82.519,PE
33,7228.512,7314.558,7319.22,86.045,PEGC
34,7228.826,7319.22,7323.952,90.393,PEGC
35,7230.966,7323.952,7328.645,92.986,PE
36,7231.028,7328.645,7330.702,97.616,PEG
37,7231.211,7330.702,7334.899,99.491,PEC
38,7231.667,7334.899,7339.332,103.232,PE
39,7232.154,7339.332,7341.994,107.178,PE
40,7233.337,7341.994,7344.449,108.657,PEG
41,7234.074,7344.449,7349.318,110.376,PE
42,7239.46,7349.318,7353.722,109.859,PE
43,7240.026,7353.722,7356.37,113.696,PE
44,7240.356,7356.37,7360.618,116.014,PEGC
45,7241.134,7360.618,7362.867,119.483,PE
46,7246.039,7362.867,7365.118,116.828,PE
47,7246.111,7365.118,7368.222,119.007,PE
48,7247.526,7368.222,7373.055,120.696,PEC
49,7249.433,7373.055,7375.574,123.622,PE
50,7249.571,7375.574,7380.026,126.003,PEG
51,7251.334,7380.026,7382.807,128.692,PEG
52,7253.873,7382.807,7384.826,128.934,PE
53,7254.736,7384.826,7388.792,130.09,PEC
54,7257.194,7388.792,7391.104,131.598,PEC
55,7260.7,7391.104,7394.994,130.404,PE
56,7262.156,7394.994,7399.452,132.838,PE
57,7263.129,7399.452,7403.503,136.323,PEC
58,7264.884,7403.503,7406.409,138.62,PEG
59,7264.925,7406.409,7410.533,141.484,PEC
60,7265.211,7410.533,7414.514,145.322,PE
61,7268.116,7414.514,7419.272,146.398,PE
62,7268.746,7419.272,7423.973,150.526,PEGC
63,7269.89,7423.973,7426.942,154.082,PEG
64,7271.562,7426.942,7429.941,155.381,PE
65,7272.078,7429.941,7434.222,157.863,PEC
66,7272.214,7434.222,7438.917,162.009,PE
67,7272.414,7438.917,7442.946,166.504,PEGC
68,7273.974,7442.946,7445.858,168.972,PE
69,7274.441,7445.858,7447.962,171.417,PE
70,7274.683,7447.962,7450.466,173.279,PE
71,7275.48,7450.466,7455.371,174.985,PEG
72,7275.787,7455.371,7458.665,179.584,PEC
73,7276.145,7458.665,7463.038,182.52,PEGC
74,7277.615,7463.038,7466.369,185.423,PEGC
75,7278.211,7466.369,7470.524,188.158,PE
76,7278.84,7470.524,7473.006,191.685,PEGC
77,7278.876,7473.006,7476.909,194.13,PEGC
78,7278.98,7476.909,7479.116,197.928,PEG
79,7282.728,7479.116,7482.633,196.388,PE
80,7283.037,7482.633,7487.157,199.596,PE
81,7284.386,7487.157,7489.162,202.771,PE
82,7284.51,7489.162,7493.042,204.653,PEC
83,7286.66,7493.042,7495.235,206.382,PE
84,7287.412,7495.235,7500.025,207.823,PE
85,7289.307,7500.025,7504.524,210.718,PEC
86,7290.473,7504.524,7508.988,214.051,PE
87,7291.8,7508.988,7513.283,217.189,PE
88,7291.895,7513.283,7517.375,221.387,PE
89,7292.091,7517.375,7521.774,225.284,PEGC
90,7293.175,7521.774,7526.471,228.598,PE
91,7293.424,7526.471,7530.031,233.047,PEGC
92,7293.533,7530.031,7532.73,236.498,PE
93,7293.795,7532.73,7534.744,238.935,PEC
94,7294.026,7534.744,7537.885,240.718,PE
95,7294.032,7537.885,7541.535,243.853,PE
96,7294.093,7541.535,7544.855,247.442,PE
97,7297.307,7544.855,7548.673,247.548,PE
98,7297.872,7548.673,7550.953,250.802,PE
99,7299.513,7550.953,7554.261,251.44,PE
100,7299.786,7554.261,7559.172,254.475,PE
