student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEC,NaN,7203.62025832399,7213.62025832399,7214.62025832399,7224.62025832399,NaN,NaN,7225.62025832399,7255.62025832399
2,PEGC,NaN,7213.62025832399,7223.62025832399,7224.62025832399,7234.62025832399,7235.62025832399,7245.62025832399,7255.62025832399,7285.62025832399
3,PEC,NaN,7223.62025832399,7233.62025832399,7234.62025832399,7244.62025832399,NaN,NaN,7285.62025832399,7315.62025832399
4,PEG,NaN,7233.62025832399,7243.62025832399,7244.62025832399,7254.62025832399,7255.62025832399,7265.62025832399,NaN,NaN
5,PE,NaN,7243.62025832399,7253.62025832399,7254.62025832399,7264.62025832399,NaN,NaN,NaN,NaN
6,PEGC,NaN,7253.62025832399,7263.62025832399,7264.62025832399,7274.62025832399,7275.62025832399,7285.62025832399,7315.62025832399,7345.62025832399
7,PEG,NaN,7263.62025832399,7273.62025832399,7274.62025832399,7284.62025832399,7285.62025832399,7295.62025832399,NaN,NaN
8,PE,NaN,7273.62025832399,7283.62025832399,7284.62025832399,7294.62025832399,NaN,NaN,NaN,NaN
9,PEGC,NaN,7283.62025832399,7293.62025832399,7294.62025832399,7304.62025832399,7305.62025832399,7315.62025832399,7345.62025832399,7375.62025832399
10,PEG,NaN,7293.62025832399,7303.62025832399,7304.62025832399,7314.62025832399,7315.62025832399,7325.62025832399,NaN,NaN
11,PE,NaN,7303.62025832399,7313.62025832399,7314.62025832399,7324.62025832399,NaN,NaN,NaN,NaN
12,PEG,NaN,7313.62025832399,7323.62025832399,7324.62025832399,7334.62025832399,7335.62025832399,7345.62025832399,NaN,NaN
13,PE,NaN,7323.62025832399,7333.62025832399,7334.62025832399,7344.62025832399,NaN,NaN,NaN,NaN
14,PEC,NaN,7333.62025832399,7343.62025832399,7344.62025832399,7354.62025832399,NaN,NaN,7375.62025832399,7405.62025832399
15,PE,NaN,7343.62025832399,7353.62025832399,7354.62025832399,7364.62025832399,NaN,NaN,NaN,NaN
16,PEG,NaN,7353.62025832399,7363.62025832399,7364.62025832399,7374.62025832399,7375.62025832399,7385.62025832399,NaN,NaN
17,PE,NaN,7363.62025832399,7373.62025832399,7374.62025832399,7384.62025832399,NaN,NaN,NaN,NaN
18,PEGC,NaN,7373.62025832399,7383.62025832399,7384.62025832399,7394.62025832399,7395.62025832399,7405.62025832399,7406.62025832399,7436.62025832399
19,PE,NaN,7383.62025832399,7393.62025832399,7394.62025832399,7404.62025832399,NaN,NaN,NaN,NaN
20,PEC,NaN,7393.62025832399,7403.62025832399,7404.62025832399,7414.62025832399,NaN,NaN,7436.62025832399,7466.62025832399
21,PE,NaN,7403.62025832399,7413.62025832399,7414.62025832399,7424.62025832399,NaN,NaN,NaN,NaN
22,PEG,NaN,7413.62025832399,7423.62025832399,7424.62025832399,7434.62025832399,7435.62025832399,7445.62025832399,NaN,NaN
23,PE,NaN,7423.62025832399,7433.62025832399,7434.62025832399,7444.62025832399,NaN,NaN,NaN,NaN
24,PEC,NaN,7433.62025832399,7443.62025832399,7444.62025832399,7454.62025832399,NaN,NaN,7466.62025832399,7496.62025832399
25,PE,NaN,7443.62025832399,7453.62025832399,7454.62025832399,7464.62025832399,NaN,NaN,NaN,NaN
26,PEG,NaN,7453.62025832399,7463.62025832399,7464.62025832399,7474.62025832399,7475.62025832399,7485.62025832399,NaN,NaN
27,PEG,NaN,7463.62025832399,7473.62025832399,7474.62025832399,7484.62025832399,7485.62025832399,7495.62025832399,NaN,NaN
28,PEC,NaN,7473.62025832399,7483.62025832399,7484.62025832399,7494.62025832399,NaN,NaN,7496.62025832399,7526.62025832399
29,PE,NaN,7483.62025832399,7493.62025832399,7494.62025832399,7504.62025832399,NaN,NaN,NaN,NaN
30,PEG,NaN,7493.62025832399,7503.62025832399,7504.62025832399,7514.62025832399,7515.62025832399,7525.62025832399,NaN,NaN
31,PEGC,NaN,7503.62025832399,7513.62025832399,7514.62025832399,7524.62025832399,7525.62025832399,7535.62025832399,7536.62025832399,7566.62025832399
32,PE,NaN,7513.62025832399,7523.62025832399,7524.62025832399,7534.62025832399,NaN,NaN,NaN,NaN
33,PE,NaN,7523.62025832399,7533.62025832399,7534.62025832399,7544.62025832399,NaN,NaN,NaN,NaN
34,PE,NaN,7533.62025832399,7543.62025832399,7544.62025832399,7554.62025832399,NaN,NaN,NaN,NaN
35,PE,NaN,7543.62025832399,7553.62025832399,7554.62025832399,7564.62025832399,NaN,NaN,NaN,NaN
36,PEC,NaN,7553.62025832399,7563.62025832399,7564.62025832399,7574.62025832399,NaN,NaN,7575.62025832399,7605.62025832399
37,PE,NaN,7563.62025832399,7573.62025832399,7574.62025832399,7584.62025832399,NaN,NaN,NaN,NaN
38,PEGC,NaN,7573.62025832399,7583.62025832399,7584.62025832399,7594.62025832399,7595.62025832399,7605.62025832399,7606.62025832399,7636.62025832399
39,PEGC,NaN,7583.62025832399,7593.62025832399,7594.62025832399,7604.62025832399,7605.62025832399,7615.62025832399,7636.62025832399,7666.62025832399
40,PEGC,NaN,7593.62025832399,7603.62025832399,7604.62025832399,7614.62025832399,7615.62025832399,7625.62025832399,7666.62025832399,7696.62025832399
41,PEG,NaN,7603.62025832399,7613.62025832399,7614.62025832399,7624.62025832399,7625.62025832399,7635.62025832399,NaN,NaN
42,PE,NaN,7613.62025832399,7623.62025832399,7624.62025832399,7634.62025832399,NaN,NaN,NaN,NaN
43,PE,NaN,7623.62025832399,7633.62025832399,7634.62025832399,7644.62025832399,NaN,NaN,NaN,NaN
44,PEG,NaN,7633.62025832399,7643.62025832399,7644.62025832399,7654.62025832399,7655.62025832399,7665.62025832399,NaN,NaN
45,PE,NaN,7643.62025832399,7653.62025832399,7654.62025832399,7664.62025832399,NaN,NaN,NaN,NaN
46,PE,NaN,7653.62025832399,7663.62025832399,7664.62025832399,7674.62025832399,NaN,NaN,NaN,NaN
47,PE,NaN,7663.62025832399,7673.62025832399,7674.62025832399,7684.62025832399,NaN,NaN,NaN,NaN
48,PEG,NaN,7673.62025832399,7683.62025832399,7684.62025832399,7694.62025832399,7695.62025832399,7705.62025832399,NaN,NaN
49,PE,NaN,7683.62025832399,7693.62025832399,7694.62025832399,7704.62025832399,NaN,NaN,NaN,NaN
50,PE,NaN,7693.62025832399,7703.62025832399,7704.62025832399,7714.62025832399,NaN,NaN,NaN,NaN
51,PE,NaN,7703.62025832399,7713.62025832399,7714.62025832399,7724.62025832399,NaN,NaN,NaN,NaN
52,PE,NaN,7713.62025832399,7723.62025832399,7724.62025832399,7734.62025832399,NaN,NaN,NaN,NaN
53,PE,NaN,7723.62025832399,7733.62025832399,7734.62025832399,7744.62025832399,NaN,NaN,NaN,NaN
54,PEG,NaN,7733.62025832399,7743.62025832399,7744.62025832399,7754.62025832399,7755.62025832399,7765.62025832399,NaN,NaN
55,PE,NaN,7743.62025832399,7753.62025832399,7754.62025832399,7764.62025832399,NaN,NaN,NaN,NaN
56,PE,NaN,7753.62025832399,7763.62025832399,7764.62025832399,7774.62025832399,NaN,NaN,NaN,NaN
57,PEG,NaN,7763.62025832399,7773.62025832399,7774.62025832399,7784.62025832399,7785.62025832399,7795.62025832399,NaN,NaN
58,PEC,NaN,7773.62025832399,7783.62025832399,7784.62025832399,7794.62025832399,NaN,NaN,7795.62025832399,7825.62025832399
59,PE,NaN,7783.62025832399,7793.62025832399,7794.62025832399,7804.62025832399,NaN,NaN,NaN,NaN
60,PE,NaN,7793.62025832399,7803.62025832399,7804.62025832399,7814.62025832399,NaN,NaN,NaN,NaN
61,PE,NaN,7803.62025832399,7813.62025832399,7814.62025832399,7824.62025832399,NaN,NaN,NaN,NaN
62,PE,NaN,7813.62025832399,7823.62025832399,7824.62025832399,7834.62025832399,NaN,NaN,NaN,NaN
63,PEG,NaN,7823.62025832399,7833.62025832399,7834.62025832399,7844.62025832399,7845.62025832399,7855.62025832399,NaN,NaN
64,PE,NaN,7833.62025832399,7843.62025832399,7844.62025832399,7854.62025832399,NaN,NaN,NaN,NaN
65,PEGC,NaN,7843.62025832399,7853.62025832399,7854.62025832399,7864.62025832399,7865.62025832399,7875.62025832399,7876.62025832399,7906.62025832399
66,PE,NaN,7853.62025832399,7863.62025832399,7864.62025832399,7874.62025832399,NaN,NaN,NaN,NaN
67,PE,NaN,7863.62025832399,7873.62025832399,7874.62025832399,7884.62025832399,NaN,NaN,NaN,NaN
68,PE,NaN,7873.62025832399,7883.62025832399,7884.62025832399,7894.62025832399,NaN,NaN,NaN,NaN
69,PE,NaN,7883.62025832399,7893.62025832399,7894.62025832399,7904.62025832399,NaN,NaN,NaN,NaN
70,PEG,NaN,7893.62025832399,7903.62025832399,7904.62025832399,7914.62025832399,7915.62025832399,7925.62025832399,NaN,NaN
71,PEG,NaN,7903.62025832399,7913.62025832399,7914.62025832399,7924.62025832399,7925.62025832399,7935.62025832399,NaN,NaN
72,PEG,NaN,7913.62025832399,7923.62025832399,7924.62025832399,7934.62025832399,7935.62025832399,7945.62025832399,NaN,NaN
73,PE,NaN,7923.62025832399,7933.62025832399,7934.62025832399,7944.62025832399,NaN,NaN,NaN,NaN
74,PEC,NaN,7933.62025832399,7943.62025832399,7944.62025832399,7954.62025832399,NaN,NaN,7955.62025832399,7985.62025832399
75,PE,NaN,7943.62025832399,7953.62025832399,7954.62025832399,7964.62025832399,NaN,NaN,NaN,NaN
76,PEG,NaN,7953.62025832399,7963.62025832399,7964.62025832399,7974.62025832399,7975.62025832399,7985.62025832399,NaN,NaN
77,PEGC,NaN,7963.62025832399,7973.62025832399,7974.62025832399,7984.62025832399,7985.62025832399,7995.62025832399,7996.62025832399,8026.62025832399
78,PE,NaN,7973.62025832399,7983.62025832399,7984.62025832399,7994.62025832399,NaN,NaN,NaN,NaN
