student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,7205.94105293689,7215.94105293689,7216.94105293689,7226.94105293689,7227.94105293689,7237.94105293689,NaN,NaN
2,PEGC,NaN,7215.94105293689,7225.94105293689,7226.94105293689,7236.94105293689,7237.94105293689,7247.94105293689,7248.94105293689,7278.94105293689
3,PE,NaN,7225.94105293689,7235.94105293689,7236.94105293689,7246.94105293689,NaN,NaN,NaN,NaN
4,PEGC,NaN,7235.94105293689,7245.94105293689,7246.94105293689,7256.94105293689,7257.94105293689,7267.94105293689,7278.94105293689,7308.94105293689
5,PE,NaN,7245.94105293689,7255.94105293689,7256.94105293689,7266.94105293689,NaN,NaN,NaN,NaN
6,PE,NaN,7255.94105293689,7265.94105293689,7266.94105293689,7276.94105293689,NaN,NaN,NaN,NaN
7,PE,NaN,7265.94105293689,7275.94105293689,7276.94105293689,7286.94105293689,NaN,NaN,NaN,NaN
8,PE,NaN,7275.94105293689,7285.94105293689,7286.94105293689,7296.94105293689,NaN,NaN,NaN,NaN
9,PEG,NaN,7285.94105293689,7295.94105293689,7296.94105293689,7306.94105293689,7307.94105293689,7317.94105293689,NaN,NaN
10,PE,NaN,7295.94105293689,7305.94105293689,7306.94105293689,7316.94105293689,NaN,NaN,NaN,NaN
11,PEGC,NaN,7305.94105293689,7315.94105293689,7316.94105293689,7326.94105293689,7327.94105293689,7337.94105293689,7338.94105293689,7368.94105293689
12,PEG,NaN,7315.94105293689,7325.94105293689,7326.94105293689,7336.94105293689,7337.94105293689,7347.94105293689,NaN,NaN
13,PE,NaN,7325.94105293689,7335.94105293689,7336.94105293689,7346.94105293689,NaN,NaN,NaN,NaN
14,PEG,NaN,7335.94105293689,7345.94105293689,7346.94105293689,7356.94105293689,7357.94105293689,7367.94105293689,NaN,NaN
15,PEG,NaN,7345.94105293689,7355.94105293689,7356.94105293689,7366.94105293689,7367.94105293689,7377.94105293689,NaN,NaN
16,PEG,NaN,7355.94105293689,7365.94105293689,7366.94105293689,7376.94105293689,7377.94105293689,7387.94105293689,NaN,NaN
17,PEG,NaN,7365.94105293689,7375.94105293689,7376.94105293689,7386.94105293689,7387.94105293689,7397.94105293689,NaN,NaN
18,PEG,NaN,7375.94105293689,7385.94105293689,7386.94105293689,7396.94105293689,7397.94105293689,7407.94105293689,NaN,NaN
19,PEG,NaN,7385.94105293689,7395.94105293689,7396.94105293689,7406.94105293689,7407.94105293689,7417.94105293689,NaN,NaN
20,PEG,NaN,7395.94105293689,7405.94105293689,7406.94105293689,7416.94105293689,7417.94105293689,7427.94105293689,NaN,NaN
21,PEC,NaN,7405.94105293689,7415.94105293689,7416.94105293689,7426.94105293689,NaN,NaN,7427.94105293689,7457.94105293689
22,PE,NaN,7415.94105293689,7425.94105293689,7426.94105293689,7436.94105293689,NaN,NaN,NaN,NaN
23,PE,NaN,7425.94105293689,7435.94105293689,7436.94105293689,7446.94105293689,NaN,NaN,NaN,NaN
24,PEG,NaN,7435.94105293689,7445.94105293689,7446.94105293689,7456.94105293689,7457.94105293689,7467.94105293689,NaN,NaN
25,PEG,NaN,7445.94105293689,7455.94105293689,7456.94105293689,7466.94105293689,7467.94105293689,7477.94105293689,NaN,NaN
26,PE,NaN,7455.94105293689,7465.94105293689,7466.94105293689,7476.94105293689,NaN,NaN,NaN,NaN
27,PE,NaN,7465.94105293689,7475.94105293689,7476.94105293689,7486.94105293689,NaN,NaN,NaN,NaN
28,PEG,NaN,7475.94105293689,7485.94105293689,7486.94105293689,7496.94105293689,7497.94105293689,7507.94105293689,NaN,NaN
29,PEGC,NaN,7485.94105293689,7495.94105293689,7496.94105293689,7506.94105293689,7507.94105293689,7517.94105293689,7518.94105293689,7548.94105293689
30,PEGC,NaN,7495.94105293689,7505.94105293689,7506.94105293689,7516.94105293689,7517.94105293689,7527.94105293689,7548.94105293689,7578.94105293689
31,PE,NaN,7505.94105293689,7515.94105293689,7516.94105293689,7526.94105293689,NaN,NaN,NaN,NaN
32,PEC,NaN,7515.94105293689,7525.94105293689,7526.94105293689,7536.94105293689,NaN,NaN,7578.94105293689,7608.94105293689
33,PE,NaN,7525.94105293689,7535.94105293689,7536.94105293689,7546.94105293689,NaN,NaN,NaN,NaN
34,PE,NaN,7535.94105293689,7545.94105293689,7546.94105293689,7556.94105293689,NaN,NaN,NaN,NaN
35,PEG,NaN,7545.94105293689,7555.94105293689,7556.94105293689,7566.94105293689,7567.94105293689,7577.94105293689,NaN,NaN
36,PE,NaN,7555.94105293689,7565.94105293689,7566.94105293689,7576.94105293689,NaN,NaN,NaN,NaN
37,PEC,NaN,7565.94105293689,7575.94105293689,7576.94105293689,7586.94105293689,NaN,NaN,7608.94105293689,7638.94105293689
38,PE,NaN,7575.94105293689,7585.94105293689,7586.94105293689,7596.94105293689,NaN,NaN,NaN,NaN
39,PEG,NaN,7585.94105293689,7595.94105293689,7596.94105293689,7606.94105293689,7607.94105293689,7617.94105293689,NaN,NaN
40,PEG,NaN,7595.94105293689,7605.94105293689,7606.94105293689,7616.94105293689,7617.94105293689,7627.94105293689,NaN,NaN
41,PEC,NaN,7605.94105293689,7615.94105293689,7616.94105293689,7626.94105293689,NaN,NaN,7638.94105293689,7668.94105293689
42,PE,NaN,7615.94105293689,7625.94105293689,7626.94105293689,7636.94105293689,NaN,NaN,NaN,NaN
43,PE,NaN,7625.94105293689,7635.94105293689,7636.94105293689,7646.94105293689,NaN,NaN,NaN,NaN
44,PEGC,NaN,7635.94105293689,7645.94105293689,7646.94105293689,7656.94105293689,7657.94105293689,7667.94105293689,7668.94105293689,7698.94105293689
45,PE,NaN,7645.94105293689,7655.94105293689,7656.94105293689,7666.94105293689,NaN,NaN,NaN,NaN
46,PE,NaN,7655.94105293689,7665.94105293689,7666.94105293689,7676.94105293689,NaN,NaN,NaN,NaN
47,PEG,NaN,7665.94105293689,7675.94105293689,7676.94105293689,7686.94105293689,7687.94105293689,7697.94105293689,NaN,NaN
48,PEG,NaN,7675.94105293689,7685.94105293689,7686.94105293689,7696.94105293689,7697.94105293689,7707.94105293689,NaN,NaN
49,PE,NaN,7685.94105293689,7695.94105293689,7696.94105293689,7706.94105293689,NaN,NaN,NaN,NaN
50,PE,NaN,7695.94105293689,7705.94105293689,7706.94105293689,7716.94105293689,NaN,NaN,NaN,NaN
51,PEGC,NaN,7705.94105293689,7715.94105293689,7716.94105293689,7726.94105293689,7727.94105293689,7737.94105293689,7738.94105293689,7768.94105293689
52,PE,NaN,7715.94105293689,7725.94105293689,7726.94105293689,7736.94105293689,NaN,NaN,NaN,NaN
53,PE,NaN,7725.94105293689,7735.94105293689,7736.94105293689,7746.94105293689,NaN,NaN,NaN,NaN
54,PEC,NaN,7735.94105293689,7745.94105293689,7746.94105293689,7756.94105293689,NaN,NaN,7768.94105293689,7798.94105293689
55,PEC,NaN,7745.94105293689,7755.94105293689,7756.94105293689,7766.94105293689,NaN,NaN,7798.94105293689,7828.94105293689
56,PE,NaN,7755.94105293689,7765.94105293689,7766.94105293689,7776.94105293689,NaN,NaN,NaN,NaN
57,PE,NaN,7765.94105293689,7775.94105293689,7776.94105293689,7786.94105293689,NaN,NaN,NaN,NaN
58,PE,NaN,7775.94105293689,7785.94105293689,7786.94105293689,7796.94105293689,NaN,NaN,NaN,NaN
59,PE,NaN,7785.94105293689,7795.94105293689,7796.94105293689,7806.94105293689,NaN,NaN,NaN,NaN
60,PE,NaN,7795.94105293689,7805.94105293689,7806.94105293689,7816.94105293689,NaN,NaN,NaN,NaN
61,PEG,NaN,7805.94105293689,7815.94105293689,7816.94105293689,7826.94105293689,7827.94105293689,7837.94105293689,NaN,NaN
62,PEG,NaN,7815.94105293689,7825.94105293689,7826.94105293689,7836.94105293689,7837.94105293689,7847.94105293689,NaN,NaN
63,PEC,NaN,7825.94105293689,7835.94105293689,7836.94105293689,7846.94105293689,NaN,NaN,7847.94105293689,7877.94105293689
64,PEC,NaN,7835.94105293689,7845.94105293689,7846.94105293689,7856.94105293689,NaN,NaN,7877.94105293689,7907.94105293689
65,PE,NaN,7845.94105293689,7855.94105293689,7856.94105293689,7866.94105293689,NaN,NaN,NaN,NaN
66,PE,NaN,7855.94105293689,7865.94105293689,7866.94105293689,7876.94105293689,NaN,NaN,NaN,NaN
67,PE,NaN,7865.94105293689,7875.94105293689,7876.94105293689,7886.94105293689,NaN,NaN,NaN,NaN
68,PEC,NaN,7875.94105293689,7885.94105293689,7886.94105293689,7896.94105293689,NaN,NaN,7907.94105293689,7937.94105293689
69,PE,NaN,7885.94105293689,7895.94105293689,7896.94105293689,7906.94105293689,NaN,NaN,NaN,NaN
70,PE,NaN,7895.94105293689,7905.94105293689,7906.94105293689,7916.94105293689,NaN,NaN,NaN,NaN
71,PE,NaN,7905.94105293689,7915.94105293689,7916.94105293689,7926.94105293689,NaN,NaN,NaN,NaN
72,PE,NaN,7915.94105293689,7925.94105293689,7926.94105293689,7936.94105293689,NaN,NaN,NaN,NaN
73,PE,NaN,7925.94105293689,7935.94105293689,7936.94105293689,7946.94105293689,NaN,NaN,NaN,NaN
74,PE,NaN,7935.94105293689,7945.94105293689,7946.94105293689,7956.94105293689,NaN,NaN,NaN,NaN
75,PE,NaN,7945.94105293689,7955.94105293689,7956.94105293689,7966.94105293689,NaN,NaN,NaN,NaN
76,PEG,NaN,7955.94105293689,7965.94105293689,7966.94105293689,7976.94105293689,7977.94105293689,7987.94105293689,NaN,NaN
77,PEC,NaN,7965.94105293689,7975.94105293689,7976.94105293689,7986.94105293689,NaN,NaN,7987.94105293689,8017.94105293689
78,PEGC,NaN,7975.94105293689,7985.94105293689,7986.94105293689,7996.94105293689,7997.94105293689,8007.94105293689,8017.94105293689,8047.94105293689
79,PEG,NaN,7985.94105293689,7995.94105293689,7996.94105293689,8006.94105293689,8007.94105293689,8017.94105293689,NaN,NaN
80,PE,NaN,7995.94105293689,8005.94105293689,8006.94105293689,8016.94105293689,NaN,NaN,NaN,NaN
81,PE,NaN,8005.94105293689,8015.94105293689,8016.94105293689,8026.94105293689,NaN,NaN,NaN,NaN
82,PE,NaN,8015.94105293689,8025.94105293689,8026.94105293689,8036.94105293689,NaN,NaN,NaN,NaN
83,PEC,NaN,8025.94105293689,8035.94105293689,8036.94105293689,8046.94105293689,NaN,NaN,8047.94105293689,8077.94105293689
84,PEC,NaN,8035.94105293689,8045.94105293689,8046.94105293689,8056.94105293689,NaN,NaN,8077.94105293689,8107.94105293689
85,PEG,NaN,8045.94105293689,8055.94105293689,8056.94105293689,8066.94105293689,8067.94105293689,8077.94105293689,NaN,NaN
86,PE,NaN,8055.94105293689,8065.94105293689,8066.94105293689,8076.94105293689,NaN,NaN,NaN,NaN
87,PEG,NaN,8065.94105293689,8075.94105293689,8076.94105293689,8086.94105293689,8087.94105293689,8097.94105293689,NaN,NaN
88,PE,NaN,8075.94105293689,8085.94105293689,8086.94105293689,8096.94105293689,NaN,NaN,NaN,NaN
89,PEG,NaN,8085.94105293689,8095.94105293689,8096.94105293689,8106.94105293689,8107.94105293689,8117.94105293689,NaN,NaN
90,PEG,NaN,8095.94105293689,8105.94105293689,8106.94105293689,8116.94105293689,8117.94105293689,8127.94105293689,NaN,NaN
91,PE,NaN,8105.94105293689,8115.94105293689,8116.94105293689,8126.94105293689,NaN,NaN,NaN,NaN
92,PEG,NaN,8115.94105293689,8125.94105293689,8126.94105293689,8136.94105293689,8137.94105293689,8147.94105293689,NaN,NaN
93,PEG,NaN,8125.94105293689,8135.94105293689,8136.94105293689,8146.94105293689,8147.94105293689,8157.94105293689,NaN,NaN
94,PEC,NaN,8135.94105293689,8145.94105293689,8146.94105293689,8156.94105293689,NaN,NaN,8157.94105293689,8187.94105293689
95,PE,NaN,8145.94105293689,8155.94105293689,8156.94105293689,8166.94105293689,NaN,NaN,NaN,NaN
96,PEG,NaN,8155.94105293689,8165.94105293689,8166.94105293689,8176.94105293689,8177.94105293689,8187.94105293689,NaN,NaN
97,PEG,NaN,8165.94105293689,8175.94105293689,8176.94105293689,8186.94105293689,8187.94105293689,8197.94105293689,NaN,NaN
98,PEGC,NaN,8175.94105293689,8185.94105293689,8186.94105293689,8196.94105293689,8197.94105293689,8207.94105293689,8208.94105293689,8238.94105293689
99,PEG,NaN,8185.94105293689,8195.94105293689,8196.94105293689,8206.94105293689,8207.94105293689,8217.94105293689,NaN,NaN
100,PEG,NaN,8195.94105293689,8205.94105293689,8206.94105293689,8216.94105293689,8217.94105293689,8227.94105293689,NaN,NaN
