student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1203.707,1203.707,1208.681,0,PEG
2,1212.92,1212.92,1215.388,0,PEG
3,1231.069,1231.069,1234.492,0,PE
4,1246.796,1246.796,1250.234,0,PEGC
5,1257.24,1257.24,1260.512,0,PEGC
6,1266.888,1266.888,1270.35,0,PEC
7,1269.518,1270.35,1275.333,0.833,PEG
8,1276.407,1276.407,1278.651,0,PEG
9,1278.055,1278.651,1280.693,0.596,PEG
10,1298.184,1298.184,1303.144,0,PEC
11,1316.589,1316.589,1321.44,0,PEGC
12,1354.416,1354.416,1358.769,0,PE
13,1360.739,1360.739,1362.962,0,PEGC
14,1378.808,1378.808,1382.06,0,PEC
15,1400.961,1400.961,1404.039,0,PEC
16,1433.889,1433.889,1438.849,0,PEGC
17,1449.575,1449.575,1454.392,0,PEG
18,1460.808,1460.808,1462.855,0,PEC
19,1462.039,1462.855,1466.274,0.816,PEC
20,1476.205,1476.205,1480.9,0,PE
21,1480.006,1480.9,1483.331,0.893,PE
22,1505.35,1505.35,1508.087,0,PE
23,1516.37,1516.37,1518.764,0,PEG
24,1517.57,1518.764,1522.873,1.195,PEG
25,1519.946,1522.873,1525.864,2.928,PEG
26,1521.208,1525.864,1528.174,4.656,PEC
27,1532.647,1532.647,1535.311,0,PEG
28,1533.18,1535.311,1539.861,2.131,PEG
29,1539.984,1539.984,1544.348,0,PEG
30,1563.042,1563.042,1565.599,0,PE
31,1568.43,1568.43,1571.614,0,PE
32,1579.363,1579.363,1582.142,0,PE
33,1582.291,1582.291,1586.088,0,PEC
34,1596.792,1596.792,1600.795,0,PE
35,1615.703,1615.703,1617.932,0,PEG
36,1616.721,1617.932,1621.11,1.21,PEC
37,1624.296,1624.296,1626.99,0,PE
38,1668.997,1668.997,1673.835,0,PE
39,1670.426,1673.835,1676.913,3.409,PEGC
40,1672.888,1676.913,1679.786,4.026,PEGC
41,1673.691,1679.786,1682.073,6.094,PE
42,1688.984,1688.984,1692.919,0,PE
43,1689.008,1692.919,1696.407,3.911,PE
44,1691.942,1696.407,1699.206,4.465,PE
45,1699.143,1699.206,1703.405,0.064,PE
46,1743.681,1743.681,1748.529,0,PEC
47,1746.673,1748.529,1753.426,1.857,PEC
48,1770.65,1770.65,1775.135,0,PEG
49,1772.854,1775.135,1777.705,2.281,PEC
50,1775.495,1777.705,1782.058,2.209,PEGC
51,7213.449,7213.449,7216.828,0,PE
52,7221.35,7221.35,7223.726,0,PEG
53,7241.108,7241.108,7244.258,0,PEG
54,7247.237,7247.237,7249.439,0,PEG
55,7255.227,7255.227,7259.958,0,PE
56,7293.388,7293.388,7298.314,0,PE
57,7302.644,7302.644,7306.738,0,PEG
58,7308.563,7308.563,7311.301,0,PEG
59,7318.857,7318.857,7322.884,0,PEC
60,7324.968,7324.968,7327.237,0,PE
61,7325.063,7327.237,7332.142,2.174,PEG
62,7327.496,7332.142,7336.137,4.646,PEC
63,7350.339,7350.339,7352.678,0,PE
64,7354.932,7354.932,7357.181,0,PE
65,7355.304,7357.181,7359.288,1.877,PEGC
66,7356.382,7359.288,7363.004,2.907,PEGC
67,7366.059,7366.059,7370.577,0,PEG
68,7382.651,7382.651,7386.956,0,PEG
69,7403.674,7403.674,7408.673,0,PEG
70,7405.639,7408.673,7412.488,3.033,PEC
71,7418.717,7418.717,7421.819,0,PEC
72,7423.575,7423.575,7425.626,0,PEC
73,7427.413,7427.413,7430.119,0,PE
74,7434.095,7434.095,7438.133,0,PEGC
75,7434.965,7438.133,7441.42,3.168,PEGC
76,7440.428,7441.42,7443.919,0.992,PE
77,7459.244,7459.244,7462.872,0,PEC
78,7461.888,7462.872,7466.638,0.984,PEC
79,7466.091,7466.638,7471.073,0.547,PEG
80,7467.286,7471.073,7474.489,3.787,PE
81,7471.386,7474.489,7479.245,3.104,PEG
82,7482.526,7482.526,7487.117,0,PEC
83,7487.592,7487.592,7491.157,0,PEGC
84,7498.928,7498.928,7502.515,0,PE
85,7548.32,7548.32,7552.359,0,PE
86,7559.786,7559.786,7563.831,0,PEC
87,7573.997,7573.997,7576.565,0,PE
88,7576.021,7576.565,7579.981,0.544,PE
89,7589.528,7589.528,7593.378,0,PE
90,7618.105,7618.105,7622.883,0,PEGC
91,7626.855,7626.855,7629.354,0,PEGC
92,7645.924,7645.924,7650.516,0,PEG
93,7651.777,7651.777,7654.599,0,PE
94,7653.105,7654.599,7658.321,1.494,PE
95,7665.93,7665.93,7668.304,0,PEG
96,7702.319,7702.319,7705.872,0,PEG
97,7721.257,7721.257,7723.5,0,PE
98,7727.417,7727.417,7730.528,0,PEC
99,7784.131,7784.131,7788.154,0,PEC
100,7791.515,7791.515,7793.594,0,PE
