student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,1219.97278077511,1229.97278077511,1230.97278077511,1240.97278077511,1241.97278077511,1251.97278077511,NaN,NaN
2,PEG,NaN,1237.63871005418,1247.63871005418,1248.63871005418,1258.63871005418,1259.63871005418,1269.63871005418,NaN,NaN
3,PE,NaN,1258.10928976913,1268.10928976913,1269.10928976913,1279.10928976913,NaN,NaN,NaN,NaN
4,PEC,NaN,1284.14859064728,1294.14859064728,1295.14859064728,1305.14859064728,NaN,NaN,1306.14859064728,1336.14859064728
5,PEC,NaN,1294.58083242124,1304.58083242124,1305.58083242124,1315.58083242124,NaN,NaN,1336.14859064728,1366.14859064728
6,PEG,NaN,1305.30849816812,1315.30849816812,1316.30849816812,1326.30849816812,1327.30849816812,1337.30849816812,NaN,NaN
7,PE,NaN,1317.16383348075,1327.16383348075,1328.16383348075,1338.16383348075,NaN,NaN,NaN,NaN
8,PEC,NaN,1357.81115173564,1367.81115173564,1368.81115173564,1378.81115173564,NaN,NaN,1379.81115173564,1409.81115173564
9,PE,NaN,1367.81115173564,1377.81115173564,1378.81115173564,1388.81115173564,NaN,NaN,NaN,NaN
10,PEG,NaN,1377.81115173564,1387.81115173564,1388.81115173564,1398.81115173564,1399.81115173564,1409.81115173564,NaN,NaN
11,PE,NaN,1387.81115173564,1397.81115173564,1398.81115173564,1408.81115173564,NaN,NaN,NaN,NaN
12,PEC,NaN,1416.57196902469,1426.57196902469,1427.57196902469,1437.57196902469,NaN,NaN,1438.57196902469,1468.57196902469
13,PE,NaN,1426.57196902469,1436.57196902469,1437.57196902469,1447.57196902469,NaN,NaN,NaN,NaN
14,PEC,NaN,1436.57196902469,1446.57196902469,1447.57196902469,1457.57196902469,NaN,NaN,1468.57196902469,1498.57196902469
15,PE,NaN,1446.57196902469,1456.57196902469,1457.57196902469,1467.57196902469,NaN,NaN,NaN,NaN
16,PEC,NaN,1456.57196902469,1466.57196902469,1467.57196902469,1477.57196902469,NaN,NaN,1498.57196902469,1528.57196902469
17,PE,NaN,1466.57196902469,1476.57196902469,1477.57196902469,1487.57196902469,NaN,NaN,NaN,NaN
18,PEGC,NaN,1476.57196902469,1486.57196902469,1487.57196902469,1497.57196902469,1498.57196902469,1508.57196902469,1528.57196902469,1558.57196902469
19,PE,NaN,1486.57196902469,1496.57196902469,1497.57196902469,1507.57196902469,NaN,NaN,NaN,NaN
20,PEG,NaN,1496.57196902469,1506.57196902469,1507.57196902469,1517.57196902469,1518.57196902469,1528.57196902469,NaN,NaN
21,PE,NaN,1506.57196902469,1516.57196902469,1517.57196902469,1527.57196902469,NaN,NaN,NaN,NaN
22,PEC,NaN,1516.57196902469,1526.57196902469,1527.57196902469,1537.57196902469,NaN,NaN,1558.57196902469,1588.57196902469
23,PEG,NaN,1526.57196902469,1536.57196902469,1537.57196902469,1547.57196902469,1548.57196902469,1558.57196902469,NaN,NaN
24,PE,NaN,1536.57196902469,1546.57196902469,1547.57196902469,1557.57196902469,NaN,NaN,NaN,NaN
25,PEGC,NaN,1546.57196902469,1556.57196902469,1557.57196902469,1567.57196902469,1568.57196902469,1578.57196902469,1588.57196902469,1618.57196902469
