student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,1204.42852104008,1214.42852104008,1215.42852104008,1225.42852104008,1226.42852104008,1236.42852104008,NaN,NaN
2,PEC,NaN,1214.42852104008,1224.42852104008,1225.42852104008,1235.42852104008,NaN,NaN,1236.42852104008,1266.42852104008
3,PEG,NaN,1224.42852104008,1234.42852104008,1235.42852104008,1245.42852104008,1246.42852104008,1256.42852104008,NaN,NaN
4,PEG,NaN,1234.42852104008,1244.42852104008,1245.42852104008,1255.42852104008,1256.42852104008,1266.42852104008,NaN,NaN
5,PEG,NaN,1244.42852104008,1254.42852104008,1255.42852104008,1265.42852104008,1266.42852104008,1276.42852104008,NaN,NaN
6,PEG,NaN,1254.42852104008,1264.42852104008,1265.42852104008,1275.42852104008,1276.42852104008,1286.42852104008,NaN,NaN
7,PE,NaN,1264.42852104008,1274.42852104008,1275.42852104008,1285.42852104008,NaN,NaN,NaN,NaN
8,PE,NaN,1274.42852104008,1284.42852104008,1285.42852104008,1295.42852104008,NaN,NaN,NaN,NaN
9,PEGC,NaN,1284.42852104008,1294.42852104008,1295.42852104008,1305.42852104008,1306.42852104008,1316.42852104008,1317.42852104008,1347.42852104008
10,PE,NaN,1294.42852104008,1304.42852104008,1305.42852104008,1315.42852104008,NaN,NaN,NaN,NaN
11,PEG,NaN,1326.12806630516,1336.12806630516,1337.12806630516,1347.12806630516,1348.12806630516,1358.12806630516,NaN,NaN
12,PE,NaN,1337.16836318372,1347.16836318372,1348.16836318372,1358.16836318372,NaN,NaN,NaN,NaN
13,PE,NaN,1349.16661549289,1359.16661549289,1360.16661549289,1370.16661549289,NaN,NaN,NaN,NaN
14,PEC,NaN,1360.48119090127,1370.48119090127,1371.48119090127,1381.48119090127,NaN,NaN,1382.48119090127,1412.48119090127
15,PEG,NaN,1399.27984867791,1409.27984867791,1410.27984867791,1420.27984867791,1421.27984867791,1431.27984867791,NaN,NaN
16,PEG,NaN,1409.27984867791,1419.27984867791,1420.27984867791,1430.27984867791,1431.27984867791,1441.27984867791,NaN,NaN
17,PEC,NaN,1419.27984867791,1429.27984867791,1430.27984867791,1440.27984867791,NaN,NaN,1441.27984867791,1471.27984867791
