student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1217.503,1217.503,1220.455,0,PE
2,1220.198,1220.455,1224.886,0.257,PE
3,1235.034,1235.034,1237.342,0,PE
4,1257.857,1257.857,1260.495,0,PEC
5,1273.833,1273.833,1277.172,0,PEC
6,1277.36,1277.36,1280.52,0,PE
7,1321.959,1321.959,1326.283,0,PE
8,1322.019,1326.283,1329.706,4.264,PEC
9,1347.616,1347.616,1352.006,0,PEC
10,1353.053,1353.053,1355.128,0,PEG
11,1358.712,1358.712,1363.709,0,PEC
12,1405.254,1405.254,1408.103,0,PE
13,1421.042,1421.042,1425.346,0,PE
14,1426.89,1426.89,1428.996,0,PEG
15,1434.011,1434.011,1438.622,0,PE
16,1436.424,1438.622,1442.851,2.198,PE
17,1447.854,1447.854,1450.182,0,PEG
18,1450.288,1450.288,1454.888,0,PEG
19,1460.479,1460.479,1464.943,0,PEGC
20,1487.108,1487.108,1489.12,0,PE
21,1491.055,1491.055,1495.035,0,PE
22,1498.105,1498.105,1502.002,0,PEC
23,1518.788,1518.788,1521.419,0,PEG
24,1531.623,1531.623,1534.928,0,PE
25,1534.972,1534.972,1539.771,0,PE
26,1537.741,1539.771,1543.143,2.03,PEGC
27,1542.127,1543.143,1545.473,1.016,PE
28,1557.16,1557.16,1561.199,0,PE
29,1577.981,1577.981,1582.896,0,PE
30,1583.229,1583.229,1586.535,0,PE
31,1583.706,1586.535,1589.249,2.83,PEG
32,1599.65,1599.65,1604.313,0,PEC
33,1603.643,1604.313,1609.171,0.67,PE
34,1610.027,1610.027,1613.202,0,PEC
35,1613.583,1613.583,1617.873,0,PEC
36,1630.882,1630.882,1633.183,0,PE
37,1635.953,1635.953,1638.624,0,PE
38,1652.835,1652.835,1655.142,0,PEC
39,1660.211,1660.211,1662.275,0,PE
40,1668.834,1668.834,1672.385,0,PEG
41,1680.235,1680.235,1683.011,0,PEGC
42,1703.423,1703.423,1705.525,0,PEC
43,1715.073,1715.073,1719.322,0,PEGC
44,1738.99,1738.99,1742.616,0,PE
45,1751.147,1751.147,1755.793,0,PE
46,1754.01,1755.793,1759.477,1.783,PEG
47,1754.574,1759.477,1764.383,4.903,PEGC
48,1757.982,1764.383,1768.641,6.402,PEG
49,1772.79,1772.79,1777.638,0,PEG
50,1795.868,1795.868,1800.084,0,PE
51,7201.102,7201.102,7203.892,0,PEC
52,7201.656,7203.892,7206.155,2.237,PEG
53,7213.396,7213.396,7217.454,0,PE
54,7227.724,7227.724,7232.155,0,PEG
55,7232.784,7232.784,7235.237,0,PEG
56,7236.989,7236.989,7239.931,0,PE
57,7237.568,7239.931,7243.392,2.363,PEC
58,7242.151,7243.392,7247.503,1.24,PEC
59,7247.264,7247.503,7251.291,0.239,PEG
60,7249.192,7251.291,7253.454,2.099,PEGC
61,7263.205,7263.205,7268.118,0,PEC
62,7274.705,7274.705,7278.428,0,PEC
63,7302.376,7302.376,7306.1,0,PEG
64,7320.019,7320.019,7323.75,0,PE
65,7344.221,7344.221,7348.024,0,PE
66,7346.63,7348.024,7350.432,1.394,PEGC
67,7348.087,7350.432,7352.537,2.345,PEG
68,7355.731,7355.731,7358.972,0,PEC
69,7378.992,7378.992,7381.811,0,PEC
70,7393.272,7393.272,7397.341,0,PE
71,7403.029,7403.029,7407.986,0,PE
72,7422.121,7422.121,7424.861,0,PE
73,7455.259,7455.259,7459.558,0,PE
74,7479.412,7479.412,7483.412,0,PEGC
75,7480.511,7483.412,7487.021,2.901,PE
76,7498.723,7498.723,7503.425,0,PEG
77,7509.552,7509.552,7513.553,0,PEGC
78,7518.57,7518.57,7522.2,0,PEGC
79,7525.81,7525.81,7528.078,0,PE
80,7530.99,7530.99,7533.073,0,PEG
81,7563.828,7563.828,7568.707,0,PEC
82,7569.724,7569.724,7573.921,0,PEC
83,7581.36,7581.36,7586.032,0,PEG
84,7596.737,7596.737,7601.423,0,PEG
85,7606.917,7606.917,7611.3,0,PE
86,7607.674,7611.3,7614.906,3.626,PEGC
87,7608.174,7614.906,7617.933,6.732,PE
88,7626.85,7626.85,7629.693,0,PEG
89,7659.715,7659.715,7663.139,0,PE
90,7661.211,7663.139,7665.164,1.928,PEC
91,7665.671,7665.671,7668.945,0,PEG
92,7676.6,7676.6,7680.754,0,PEG
93,7703.762,7703.762,7706.993,0,PEG
94,7726.334,7726.334,7730.148,0,PE
95,7735.637,7735.637,7739.409,0,PEG
96,7752.283,7752.283,7757.219,0,PE
97,7770.572,7770.572,7773.4,0,PE
98,7781.049,7781.049,7783.177,0,PEC
99,7790.13,7790.13,7794.742,0,PE
100,7793.738,7794.742,7799.406,1.004,PEC
