student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,7204.46761321106,7214.46761321106,7215.46761321106,7225.46761321106,7226.46761321106,7236.46761321106,NaN,NaN
2,PEC,NaN,7214.46761321106,7224.46761321106,7225.46761321106,7235.46761321106,NaN,NaN,7236.46761321106,7266.46761321106
3,PE,NaN,7224.46761321106,7234.46761321106,7235.46761321106,7245.46761321106,NaN,NaN,NaN,NaN
4,PE,NaN,7234.46761321106,7244.46761321106,7245.46761321106,7255.46761321106,NaN,NaN,NaN,NaN
5,PEC,NaN,7244.46761321106,7254.46761321106,7255.46761321106,7265.46761321106,NaN,NaN,7266.46761321106,7296.46761321106
6,PE,NaN,7254.46761321106,7264.46761321106,7265.46761321106,7275.46761321106,NaN,NaN,NaN,NaN
7,PEG,NaN,7264.46761321106,7274.46761321106,7275.46761321106,7285.46761321106,7286.46761321106,7296.46761321106,NaN,NaN
8,PEC,NaN,7274.46761321106,7284.46761321106,7285.46761321106,7295.46761321106,NaN,NaN,7296.46761321106,7326.46761321106
9,PE,NaN,7284.46761321106,7294.46761321106,7295.46761321106,7305.46761321106,NaN,NaN,NaN,NaN
10,PE,NaN,7294.46761321106,7304.46761321106,7305.46761321106,7315.46761321106,NaN,NaN,NaN,NaN
11,PE,NaN,7304.46761321106,7314.46761321106,7315.46761321106,7325.46761321106,NaN,NaN,NaN,NaN
12,PEG,NaN,7314.46761321106,7324.46761321106,7325.46761321106,7335.46761321106,7336.46761321106,7346.46761321106,NaN,NaN
13,PE,NaN,7324.46761321106,7334.46761321106,7335.46761321106,7345.46761321106,NaN,NaN,NaN,NaN
14,PE,NaN,7334.46761321106,7344.46761321106,7345.46761321106,7355.46761321106,NaN,NaN,NaN,NaN
15,PEGC,NaN,7344.46761321106,7354.46761321106,7355.46761321106,7365.46761321106,7366.46761321106,7376.46761321106,7377.46761321106,7407.46761321106
16,PEG,NaN,7354.46761321106,7364.46761321106,7365.46761321106,7375.46761321106,7376.46761321106,7386.46761321106,NaN,NaN
17,PEC,NaN,7364.46761321106,7374.46761321106,7375.46761321106,7385.46761321106,NaN,NaN,7407.46761321106,7437.46761321106
