student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEC,NaN,7203.19891199334,7213.19891199334,7214.19891199334,7224.19891199334,NaN,NaN,7225.19891199334,7255.19891199334
2,PEGC,NaN,7213.19891199334,7223.19891199334,7224.19891199334,7234.19891199334,7235.19891199334,7245.19891199334,7255.19891199334,7285.19891199334
3,PE,NaN,7223.19891199334,7233.19891199334,7234.19891199334,7244.19891199334,NaN,NaN,NaN,NaN
4,PE,NaN,7233.19891199334,7243.19891199334,7244.19891199334,7254.19891199334,NaN,NaN,NaN,NaN
5,PEC,NaN,7243.19891199334,7253.19891199334,7254.19891199334,7264.19891199334,NaN,NaN,7285.19891199334,7315.19891199334
6,PE,NaN,7253.19891199334,7263.19891199334,7264.19891199334,7274.19891199334,NaN,NaN,NaN,NaN
7,PEC,NaN,7263.19891199334,7273.19891199334,7274.19891199334,7284.19891199334,NaN,NaN,7315.19891199334,7345.19891199334
8,PEC,NaN,7273.19891199334,7283.19891199334,7284.19891199334,7294.19891199334,NaN,NaN,7345.19891199334,7375.19891199334
9,PEG,NaN,7283.19891199334,7293.19891199334,7294.19891199334,7304.19891199334,7305.19891199334,7315.19891199334,NaN,NaN
10,PEG,NaN,7293.19891199334,7303.19891199334,7304.19891199334,7314.19891199334,7315.19891199334,7325.19891199334,NaN,NaN
11,PEG,NaN,7303.19891199334,7313.19891199334,7314.19891199334,7324.19891199334,7325.19891199334,7335.19891199334,NaN,NaN
12,PEC,NaN,7313.19891199334,7323.19891199334,7324.19891199334,7334.19891199334,NaN,NaN,7375.19891199334,7405.19891199334
13,PEGC,NaN,7323.19891199334,7333.19891199334,7334.19891199334,7344.19891199334,7345.19891199334,7355.19891199334,7405.19891199334,7435.19891199334
14,PEG,NaN,7333.19891199334,7343.19891199334,7344.19891199334,7354.19891199334,7355.19891199334,7365.19891199334,NaN,NaN
15,PEG,NaN,7343.19891199334,7353.19891199334,7354.19891199334,7364.19891199334,7365.19891199334,7375.19891199334,NaN,NaN
16,PEGC,NaN,7353.19891199334,7363.19891199334,7364.19891199334,7374.19891199334,7375.19891199334,7385.19891199334,7435.19891199334,7465.19891199334
17,PEG,NaN,7363.19891199334,7373.19891199334,7374.19891199334,7384.19891199334,7385.19891199334,7395.19891199334,NaN,NaN
18,PEGC,NaN,7373.19891199334,7383.19891199334,7384.19891199334,7394.19891199334,7395.19891199334,7405.19891199334,7465.19891199334,7495.19891199334
19,PE,NaN,7383.19891199334,7393.19891199334,7394.19891199334,7404.19891199334,NaN,NaN,NaN,NaN
20,PEG,NaN,7393.19891199334,7403.19891199334,7404.19891199334,7414.19891199334,7415.19891199334,7425.19891199334,NaN,NaN
21,PE,NaN,7403.19891199334,7413.19891199334,7414.19891199334,7424.19891199334,NaN,NaN,NaN,NaN
22,PE,NaN,7413.19891199334,7423.19891199334,7424.19891199334,7434.19891199334,NaN,NaN,NaN,NaN
23,PEG,NaN,7423.19891199334,7433.19891199334,7434.19891199334,7444.19891199334,7445.19891199334,7455.19891199334,NaN,NaN
24,PEC,NaN,7433.19891199334,7443.19891199334,7444.19891199334,7454.19891199334,NaN,NaN,7495.19891199334,7525.19891199334
25,PE,NaN,7443.19891199334,7453.19891199334,7454.19891199334,7464.19891199334,NaN,NaN,NaN,NaN
26,PE,NaN,7453.19891199334,7463.19891199334,7464.19891199334,7474.19891199334,NaN,NaN,NaN,NaN
27,PEG,NaN,7463.19891199334,7473.19891199334,7474.19891199334,7484.19891199334,7485.19891199334,7495.19891199334,NaN,NaN
28,PE,NaN,7473.19891199334,7483.19891199334,7484.19891199334,7494.19891199334,NaN,NaN,NaN,NaN
29,PE,NaN,7483.19891199334,7493.19891199334,7494.19891199334,7504.19891199334,NaN,NaN,NaN,NaN
30,PE,NaN,7493.19891199334,7503.19891199334,7504.19891199334,7514.19891199334,NaN,NaN,NaN,NaN
31,PE,NaN,7503.19891199334,7513.19891199334,7514.19891199334,7524.19891199334,NaN,NaN,NaN,NaN
32,PEC,NaN,7513.19891199334,7523.19891199334,7524.19891199334,7534.19891199334,NaN,NaN,7535.19891199334,7565.19891199334
33,PE,NaN,7523.19891199334,7533.19891199334,7534.19891199334,7544.19891199334,NaN,NaN,NaN,NaN
34,PEC,NaN,7533.19891199334,7543.19891199334,7544.19891199334,7554.19891199334,NaN,NaN,7565.19891199334,7595.19891199334
35,PE,NaN,7543.19891199334,7553.19891199334,7554.19891199334,7564.19891199334,NaN,NaN,NaN,NaN
36,PEG,NaN,7553.19891199334,7563.19891199334,7564.19891199334,7574.19891199334,7575.19891199334,7585.19891199334,NaN,NaN
37,PEG,NaN,7563.19891199334,7573.19891199334,7574.19891199334,7584.19891199334,7585.19891199334,7595.19891199334,NaN,NaN
38,PE,NaN,7573.19891199334,7583.19891199334,7584.19891199334,7594.19891199334,NaN,NaN,NaN,NaN
39,PE,NaN,7583.19891199334,7593.19891199334,7594.19891199334,7604.19891199334,NaN,NaN,NaN,NaN
40,PE,NaN,7593.19891199334,7603.19891199334,7604.19891199334,7614.19891199334,NaN,NaN,NaN,NaN
41,PEG,NaN,7603.19891199334,7613.19891199334,7614.19891199334,7624.19891199334,7625.19891199334,7635.19891199334,NaN,NaN
42,PEC,NaN,7613.19891199334,7623.19891199334,7624.19891199334,7634.19891199334,NaN,NaN,7635.19891199334,7665.19891199334
43,PE,NaN,7623.19891199334,7633.19891199334,7634.19891199334,7644.19891199334,NaN,NaN,NaN,NaN
44,PEC,NaN,7633.19891199334,7643.19891199334,7644.19891199334,7654.19891199334,NaN,NaN,7665.19891199334,7695.19891199334
45,PE,NaN,7643.19891199334,7653.19891199334,7654.19891199334,7664.19891199334,NaN,NaN,NaN,NaN
46,PEG,NaN,7653.19891199334,7663.19891199334,7664.19891199334,7674.19891199334,7675.19891199334,7685.19891199334,NaN,NaN
47,PEC,NaN,7663.19891199334,7673.19891199334,7674.19891199334,7684.19891199334,NaN,NaN,7695.19891199334,7725.19891199334
48,PEC,NaN,7673.19891199334,7683.19891199334,7684.19891199334,7694.19891199334,NaN,NaN,7725.19891199334,7755.19891199334
49,PE,NaN,7683.19891199334,7693.19891199334,7694.19891199334,7704.19891199334,NaN,NaN,NaN,NaN
50,PE,NaN,7693.19891199334,7703.19891199334,7704.19891199334,7714.19891199334,NaN,NaN,NaN,NaN
51,PEG,NaN,7703.19891199334,7713.19891199334,7714.19891199334,7724.19891199334,7725.19891199334,7735.19891199334,NaN,NaN
52,PEGC,NaN,7713.19891199334,7723.19891199334,7724.19891199334,7734.19891199334,7735.19891199334,7745.19891199334,7755.19891199334,7785.19891199334
53,PE,NaN,7723.19891199334,7733.19891199334,7734.19891199334,7744.19891199334,NaN,NaN,NaN,NaN
54,PEG,NaN,7733.19891199334,7743.19891199334,7744.19891199334,7754.19891199334,7755.19891199334,7765.19891199334,NaN,NaN
55,PEC,NaN,7743.19891199334,7753.19891199334,7754.19891199334,7764.19891199334,NaN,NaN,7785.19891199334,7815.19891199334
56,PE,NaN,7753.19891199334,7763.19891199334,7764.19891199334,7774.19891199334,NaN,NaN,NaN,NaN
57,PEC,NaN,7763.19891199334,7773.19891199334,7774.19891199334,7784.19891199334,NaN,NaN,7815.19891199334,7845.19891199334
58,PE,NaN,7773.19891199334,7783.19891199334,7784.19891199334,7794.19891199334,NaN,NaN,NaN,NaN
59,PE,NaN,7783.19891199334,7793.19891199334,7794.19891199334,7804.19891199334,NaN,NaN,NaN,NaN
60,PE,NaN,7793.19891199334,7803.19891199334,7804.19891199334,7814.19891199334,NaN,NaN,NaN,NaN
61,PE,NaN,7803.19891199334,7813.19891199334,7814.19891199334,7824.19891199334,NaN,NaN,NaN,NaN
62,PEC,NaN,7813.19891199334,7823.19891199334,7824.19891199334,7834.19891199334,NaN,NaN,7845.19891199334,7875.19891199334
63,PE,NaN,7823.19891199334,7833.19891199334,7834.19891199334,7844.19891199334,NaN,NaN,NaN,NaN
