student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,7206.91655116651,7216.91655116651,7217.91655116651,7227.91655116651,NaN,NaN,NaN,NaN
2,PE,NaN,7216.91655116651,7226.91655116651,7227.91655116651,7237.91655116651,NaN,NaN,NaN,NaN
3,PEC,NaN,7226.91655116651,7236.91655116651,7237.91655116651,7247.91655116651,NaN,NaN,7248.91655116651,7278.91655116651
4,PEG,NaN,7236.91655116651,7246.91655116651,7247.91655116651,7257.91655116651,7258.91655116651,7268.91655116651,NaN,NaN
5,PEGC,NaN,7246.91655116651,7256.91655116651,7257.91655116651,7267.91655116651,7268.91655116651,7278.91655116651,7279.91655116651,7309.91655116651
6,PEC,NaN,7256.91655116651,7266.91655116651,7267.91655116651,7277.91655116651,NaN,NaN,7309.91655116651,7339.91655116651
7,PEC,NaN,7266.91655116651,7276.91655116651,7277.91655116651,7287.91655116651,NaN,NaN,7339.91655116651,7369.91655116651
8,PE,NaN,7276.91655116651,7286.91655116651,7287.91655116651,7297.91655116651,NaN,NaN,NaN,NaN
9,PE,NaN,7286.91655116651,7296.91655116651,7297.91655116651,7307.91655116651,NaN,NaN,NaN,NaN
10,PEG,NaN,7296.91655116651,7306.91655116651,7307.91655116651,7317.91655116651,7318.91655116651,7328.91655116651,NaN,NaN
11,PEC,NaN,7306.91655116651,7316.91655116651,7317.91655116651,7327.91655116651,NaN,NaN,7369.91655116651,7399.91655116651
12,PEG,NaN,7316.91655116651,7326.91655116651,7327.91655116651,7337.91655116651,7338.91655116651,7348.91655116651,NaN,NaN
13,PEG,NaN,7326.91655116651,7336.91655116651,7337.91655116651,7347.91655116651,7348.91655116651,7358.91655116651,NaN,NaN
14,PEG,NaN,7336.91655116651,7346.91655116651,7347.91655116651,7357.91655116651,7358.91655116651,7368.91655116651,NaN,NaN
15,PE,NaN,7346.91655116651,7356.91655116651,7357.91655116651,7367.91655116651,NaN,NaN,NaN,NaN
16,PEC,NaN,7356.91655116651,7366.91655116651,7367.91655116651,7377.91655116651,NaN,NaN,7399.91655116651,7429.91655116651
17,PE,NaN,7366.91655116651,7376.91655116651,7377.91655116651,7387.91655116651,NaN,NaN,NaN,NaN
18,PE,NaN,7376.91655116651,7386.91655116651,7387.91655116651,7397.91655116651,NaN,NaN,NaN,NaN
19,PEG,NaN,7386.91655116651,7396.91655116651,7397.91655116651,7407.91655116651,7408.91655116651,7418.91655116651,NaN,NaN
20,PE,NaN,7396.91655116651,7406.91655116651,7407.91655116651,7417.91655116651,NaN,NaN,NaN,NaN
21,PEG,NaN,7406.91655116651,7416.91655116651,7417.91655116651,7427.91655116651,7428.91655116651,7438.91655116651,NaN,NaN
22,PE,NaN,7416.91655116651,7426.91655116651,7427.91655116651,7437.91655116651,NaN,NaN,NaN,NaN
23,PEGC,NaN,7426.91655116651,7436.91655116651,7437.91655116651,7447.91655116651,7448.91655116651,7458.91655116651,7459.91655116651,7489.91655116651
24,PEC,NaN,7436.91655116651,7446.91655116651,7447.91655116651,7457.91655116651,NaN,NaN,7489.91655116651,7519.91655116651
25,PEG,NaN,7446.91655116651,7456.91655116651,7457.91655116651,7467.91655116651,7468.91655116651,7478.91655116651,NaN,NaN
26,PE,NaN,7456.91655116651,7466.91655116651,7467.91655116651,7477.91655116651,NaN,NaN,NaN,NaN
27,PE,NaN,7466.91655116651,7476.91655116651,7477.91655116651,7487.91655116651,NaN,NaN,NaN,NaN
28,PEGC,NaN,7476.91655116651,7486.91655116651,7487.91655116651,7497.91655116651,7498.91655116651,7508.91655116651,7519.91655116651,7549.91655116651
29,PE,NaN,7486.91655116651,7496.91655116651,7497.91655116651,7507.91655116651,NaN,NaN,NaN,NaN
30,PE,NaN,7496.91655116651,7506.91655116651,7507.91655116651,7517.91655116651,NaN,NaN,NaN,NaN
31,PEGC,NaN,7506.91655116651,7516.91655116651,7517.91655116651,7527.91655116651,7528.91655116651,7538.91655116651,7549.91655116651,7579.91655116651
32,PEC,NaN,7516.91655116651,7526.91655116651,7527.91655116651,7537.91655116651,NaN,NaN,7579.91655116651,7609.91655116651
33,PEG,NaN,7526.91655116651,7536.91655116651,7537.91655116651,7547.91655116651,7548.91655116651,7558.91655116651,NaN,NaN
34,PEC,NaN,7536.91655116651,7546.91655116651,7547.91655116651,7557.91655116651,NaN,NaN,7609.91655116651,7639.91655116651
35,PE,NaN,7546.91655116651,7556.91655116651,7557.91655116651,7567.91655116651,NaN,NaN,NaN,NaN
36,PEGC,NaN,7556.91655116651,7566.91655116651,7567.91655116651,7577.91655116651,7578.91655116651,7588.91655116651,7639.91655116651,7669.91655116651
