student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1207.362,1207.362,1212.074,0,PE
2,1209.862,1212.074,1215.636,2.212,PEC
3,1215.261,1215.636,1218.122,0.375,PEC
4,1220.982,1220.982,1223.412,0,PE
5,1229.357,1229.357,1231.55,0,PE
6,1229.833,1231.55,1236.113,1.717,PEC
7,1247.95,1247.95,1252.874,0,PE
8,1264.931,1264.931,1269.718,0,PE
9,1273.788,1273.788,1277.017,0,PE
10,1279.316,1279.316,1284.021,0,PEG
11,1282.286,1284.021,1287.475,1.735,PE
12,1284.696,1287.475,1290.884,2.779,PE
13,1334.784,1334.784,1337.287,0,PE
14,1354.48,1354.48,1356.728,0,PEG
15,1398.993,1398.993,1402.893,0,PEC
16,1416.13,1416.13,1419.063,0,PEG
17,1431.548,1431.548,1434.947,0,PEGC
18,1457.128,1457.128,1459.761,0,PEG
19,1463.896,1463.896,1465.901,0,PEGC
20,1464.119,1465.901,1470.293,1.782,PE
21,1468.942,1470.293,1473.398,1.351,PE
22,1477.401,1477.401,1479.447,0,PE
23,1491.127,1491.127,1495.272,0,PE
24,1499.221,1499.221,1501.877,0,PE
25,1503.494,1503.494,1507.56,0,PE
26,1527.996,1527.996,1530.734,0,PEGC
27,1530.346,1530.734,1533.532,0.388,PEG
28,1540.942,1540.942,1543.338,0,PE
29,1553.883,1553.883,1556.916,0,PE
30,1555.144,1556.916,1561.179,1.772,PEC
31,1572.118,1572.118,1576.786,0,PEG
32,1584.715,1584.715,1588.847,0,PE
33,1584.855,1588.847,1591.586,3.992,PEGC
34,1602.996,1602.996,1606.35,0,PEGC
35,1609.524,1609.524,1614.318,0,PE
36,1624.395,1624.395,1628.242,0,PEC
37,1637.012,1637.012,1639.787,0,PE
38,1637.732,1639.787,1643.68,2.055,PEG
39,1659.667,1659.667,1663.754,0,PE
40,1710.963,1710.963,1714.174,0,PE
41,1714.978,1714.978,1717.558,0,PE
42,1718.063,1718.063,1720.984,0,PE
43,1724.425,1724.425,1728.504,0,PE
44,1731.489,1731.489,1735.38,0,PEG
45,1732.65,1735.38,1738.129,2.73,PEGC
46,1749.567,1749.567,1751.697,0,PE
47,1776.834,1776.834,1780.428,0,PEG
48,1787.148,1787.148,1789.676,0,PEGC
49,1796.163,1796.163,1799.728,0,PE
50,1799.904,1799.904,1804.517,0,PEG
51,7220.273,7220.273,7224.114,0,PEG
52,7225.124,7225.124,7227.939,0,PEC
53,7239.73,7239.73,7244.293,0,PE
54,7241.492,7244.293,7246.766,2.801,PE
55,7242.23,7246.766,7249.544,4.536,PE
56,7255.648,7255.648,7259.66,0,PEGC
57,7274.683,7274.683,7277.361,0,PEG
58,7279.148,7279.148,7283.626,0,PE
59,7301.881,7301.881,7304.853,0,PE
60,7304.961,7304.961,7308.426,0,PE
61,7308.044,7308.426,7312.718,0.382,PE
62,7323.483,7323.483,7327.696,0,PEG
63,7331.063,7331.063,7334.971,0,PEG
64,7351.731,7351.731,7354.479,0,PE
65,7364.059,7364.059,7368.262,0,PE
66,7383.436,7383.436,7386.454,0,PE
67,7410.602,7410.602,7413.51,0,PE
68,7413.543,7413.543,7415.924,0,PE
69,7414.797,7415.924,7417.955,1.127,PEG
70,7455.22,7455.22,7459.994,0,PE
71,7457.336,7459.994,7464.725,2.659,PE
72,7466.75,7466.75,7469.896,0,PE
73,7471.3,7471.3,7475.404,0,PEC
74,7483.166,7483.166,7487.183,0,PE
75,7483.282,7487.183,7489.566,3.902,PEC
76,7485.989,7489.566,7492.169,3.577,PE
77,7499.444,7499.444,7504.153,0,PEC
78,7503.801,7504.153,7508.828,0.352,PE
79,7535.154,7535.154,7538.287,0,PEGC
80,7553.488,7553.488,7556.239,0,PE
81,7554.458,7556.239,7560.047,1.78,PEC
82,7569.119,7569.119,7572.996,0,PE
83,7602.61,7602.61,7604.669,0,PEG
84,7603.351,7604.669,7609.128,1.318,PE
85,7648.671,7648.671,7652.225,0,PEG
86,7653.623,7653.623,7658.351,0,PEC
87,7653.993,7658.351,7660.707,4.359,PEG
88,7659.267,7660.707,7665.546,1.441,PEGC
89,7669.593,7669.593,7674.374,0,PE
90,7669.599,7674.374,7676.658,4.774,PE
91,7677.685,7677.685,7680.931,0,PE
92,7725.388,7725.388,7728.357,0,PEC
93,7732.729,7732.729,7737.268,0,PEG
94,7733.082,7737.268,7742.112,4.186,PEG
95,7744.67,7744.67,7748.858,0,PE
96,7759.092,7759.092,7763.143,0,PE
97,7765.469,7765.469,7769.393,0,PEGC
98,7783.131,7783.131,7786.078,0,PEG
99,7785.552,7786.078,7790.275,0.526,PEG
100,7789.557,7790.275,7792.748,0.717,PEG
