student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1204.653,1204.653,1209.004,0,PE
2,1213.956,1213.956,1216.221,0,PE
3,1225.501,1225.501,1228.636,0,PEG
4,1230.403,1230.403,1234.712,0,PE
5,1233.235,1234.712,1237.31,1.477,PEG
6,1262.426,1262.426,1265.486,0,PE
7,1264.407,1265.486,1268.139,1.078,PEG
8,1264.844,1268.139,1270.149,3.295,PE
9,1265.853,1270.149,1272.723,4.295,PE
10,1279.318,1279.318,1282.669,0,PEC
11,1282.118,1282.669,1286.715,0.551,PEGC
12,1286.504,1286.715,1290.119,0.211,PE
13,1293.937,1293.937,1296.322,0,PEC
14,1305.322,1305.322,1309.733,0,PE
15,1340.285,1340.285,1342.513,0,PEC
16,1369.09,1369.09,1371.46,0,PE
17,1370.795,1371.46,1376.073,0.665,PEC
18,1373.047,1376.073,1380.129,3.026,PE
19,1386.989,1386.989,1390.524,0,PEG
20,1397.111,1397.111,1400.961,0,PE
21,1398.072,1400.961,1405.458,2.889,PE
22,1447.474,1447.474,1449.505,0,PE
23,1453.936,1453.936,1457.502,0,PEG
24,1544.453,1544.453,1547.605,0,PE
25,1544.97,1547.605,1549.781,2.635,PEC
26,1583.939,1583.939,1588.082,0,PE
27,1591.458,1591.458,1595.792,0,PE
28,1598.005,1598.005,1602.155,0,PE
29,1606.193,1606.193,1608.553,0,PEGC
30,1611.636,1611.636,1614.606,0,PEG
31,1626.541,1626.541,1631.139,0,PEC
32,1630.734,1631.139,1635.165,0.405,PE
33,1631.177,1635.165,1637.883,3.988,PEC
34,1631.208,1637.883,1639.968,6.675,PEG
35,1640.716,1640.716,1643.507,0,PE
36,1683.926,1683.926,1688.172,0,PEG
37,1700.127,1700.127,1703.42,0,PE
38,1716.059,1716.059,1720.91,0,PE
39,1717.668,1720.91,1723.163,3.242,PEG
40,1721.793,1723.163,1725.212,1.37,PE
41,1740.687,1740.687,1744.53,0,PEC
42,1742.641,1744.53,1747.171,1.89,PEG
43,1747.178,1747.178,1751.439,0,PEG
44,1748.88,1751.439,1755.575,2.559,PE
45,1749.382,1755.575,1758.795,6.193,PE
46,1753.172,1758.795,1761.524,5.623,PE
47,1763.808,1763.808,1767.395,0,PEG
48,1778.5,1778.5,1782.877,0,PE
49,1786.581,1786.581,1790.896,0,PEGC
50,1787.023,1790.896,1794.014,3.873,PEG
51,7226.159,7226.159,7229.467,0,PE
52,7253.032,7253.032,7257.993,0,PEGC
53,7255.934,7257.993,7262.681,2.058,PEGC
54,7294.557,7294.557,7298.763,0,PE
55,7297.83,7298.763,7301.425,0.933,PE
56,7319.113,7319.113,7321.321,0,PEG
57,7321.988,7321.988,7324.254,0,PE
58,7330.478,7330.478,7333.265,0,PEC
59,7341.331,7341.331,7343.785,0,PEC
60,7349.478,7349.478,7352.57,0,PE
61,7370.267,7370.267,7374.31,0,PEC
62,7373.812,7374.31,7376.617,0.499,PE
63,7394.391,7394.391,7399.052,0,PEG
64,7406.388,7406.388,7409.789,0,PEGC
65,7407.421,7409.789,7413.394,2.369,PE
66,7437.621,7437.621,7439.865,0,PEGC
67,7440.155,7440.155,7442.571,0,PEC
68,7441.82,7442.571,7444.667,0.75,PEGC
69,7461.453,7461.453,7464.273,0,PEG
70,7469.999,7469.999,7474.281,0,PEG
71,7472.548,7474.281,7479.098,1.733,PE
72,7481.163,7481.163,7483.209,0,PE
73,7482.242,7483.209,7485.402,0.967,PE
74,7487.104,7487.104,7491.106,0,PEC
75,7521.708,7521.708,7525.396,0,PE
76,7524.441,7525.396,7528.106,0.955,PEC
77,7527.268,7528.106,7532.784,0.838,PE
78,7538.55,7538.55,7541.935,0,PEC
79,7546.375,7546.375,7550.191,0,PEG
80,7557.759,7557.759,7560.702,0,PE
81,7574.37,7574.37,7576.775,0,PEGC
82,7587.02,7587.02,7591.804,0,PEG
83,7589.218,7591.804,7596.678,2.586,PEG
84,7598.247,7598.247,7603.215,0,PEG
85,7639.814,7639.814,7642.482,0,PEG
86,7666.455,7666.455,7669.559,0,PE
87,7671.328,7671.328,7675.468,0,PE
88,7671.735,7675.468,7677.556,3.733,PE
89,7676.121,7677.556,7681.345,1.434,PEG
90,7702.077,7702.077,7705.12,0,PEC
91,7712.393,7712.393,7715.728,0,PEC
92,7736.639,7736.639,7739.077,0,PE
93,7744.54,7744.54,7747.07,0,PE
94,7754.894,7754.894,7758.643,0,PEC
95,7759.087,7759.087,7762.345,0,PEC
96,7760.343,7762.345,7765.253,2.002,PE
97,7771.538,7771.538,7774.903,0,PE
98,7791.588,7791.588,7794.799,0,PEC
99,7791.828,7794.799,7799.476,2.971,PE
100,7795.261,7799.476,7802.738,4.215,PE
