student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,7203.95118631735,7213.95118631735,7214.95118631735,7224.95118631735,NaN,NaN,NaN,NaN
2,PEC,NaN,7213.95118631735,7223.95118631735,7224.95118631735,7234.95118631735,NaN,NaN,7235.95118631735,7265.95118631735
3,PE,NaN,7223.95118631735,7233.95118631735,7234.95118631735,7244.95118631735,NaN,NaN,NaN,NaN
4,PE,NaN,7233.95118631735,7243.95118631735,7244.95118631735,7254.95118631735,NaN,NaN,NaN,NaN
5,PE,NaN,7243.95118631735,7253.95118631735,7254.95118631735,7264.95118631735,NaN,NaN,NaN,NaN
6,PE,NaN,7253.95118631735,7263.95118631735,7264.95118631735,7274.95118631735,NaN,NaN,NaN,NaN
7,PEG,NaN,7263.95118631735,7273.95118631735,7274.95118631735,7284.95118631735,7285.95118631735,7295.95118631735,NaN,NaN
8,PE,NaN,7273.95118631735,7283.95118631735,7284.95118631735,7294.95118631735,NaN,NaN,NaN,NaN
9,PE,NaN,7283.95118631735,7293.95118631735,7294.95118631735,7304.95118631735,NaN,NaN,NaN,NaN
10,PEG,NaN,7293.95118631735,7303.95118631735,7304.95118631735,7314.95118631735,7315.95118631735,7325.95118631735,NaN,NaN
11,PEG,NaN,7303.95118631735,7313.95118631735,7314.95118631735,7324.95118631735,7325.95118631735,7335.95118631735,NaN,NaN
12,PEG,NaN,7313.95118631735,7323.95118631735,7324.95118631735,7334.95118631735,7335.95118631735,7345.95118631735,NaN,NaN
13,PEGC,NaN,7323.95118631735,7333.95118631735,7334.95118631735,7344.95118631735,7345.95118631735,7355.95118631735,7356.95118631735,7386.95118631735
14,PE,NaN,7333.95118631735,7343.95118631735,7344.95118631735,7354.95118631735,NaN,NaN,NaN,NaN
15,PE,NaN,7343.95118631735,7353.95118631735,7354.95118631735,7364.95118631735,NaN,NaN,NaN,NaN
16,PEC,NaN,7353.95118631735,7363.95118631735,7364.95118631735,7374.95118631735,NaN,NaN,7386.95118631735,7416.95118631735
17,PEGC,NaN,7363.95118631735,7373.95118631735,7374.95118631735,7384.95118631735,7385.95118631735,7395.95118631735,7416.95118631735,7446.95118631735
18,PEG,NaN,7373.95118631735,7383.95118631735,7384.95118631735,7394.95118631735,7395.95118631735,7405.95118631735,NaN,NaN
19,PEGC,NaN,7383.95118631735,7393.95118631735,7394.95118631735,7404.95118631735,7405.95118631735,7415.95118631735,7446.95118631735,7476.95118631735
20,PEGC,NaN,7393.95118631735,7403.95118631735,7404.95118631735,7414.95118631735,7415.95118631735,7425.95118631735,7476.95118631735,7506.95118631735
21,PE,NaN,7403.95118631735,7413.95118631735,7414.95118631735,7424.95118631735,NaN,NaN,NaN,NaN
22,PEC,NaN,7413.95118631735,7423.95118631735,7424.95118631735,7434.95118631735,NaN,NaN,7506.95118631735,7536.95118631735
23,PEC,NaN,7423.95118631735,7433.95118631735,7434.95118631735,7444.95118631735,NaN,NaN,7536.95118631735,7566.95118631735
24,PEG,NaN,7433.95118631735,7443.95118631735,7444.95118631735,7454.95118631735,7455.95118631735,7465.95118631735,NaN,NaN
25,PE,NaN,7443.95118631735,7453.95118631735,7454.95118631735,7464.95118631735,NaN,NaN,NaN,NaN
26,PE,NaN,7453.95118631735,7463.95118631735,7464.95118631735,7474.95118631735,NaN,NaN,NaN,NaN
27,PEG,NaN,7463.95118631735,7473.95118631735,7474.95118631735,7484.95118631735,7485.95118631735,7495.95118631735,NaN,NaN
28,PEC,NaN,7473.95118631735,7483.95118631735,7484.95118631735,7494.95118631735,NaN,NaN,7566.95118631735,7596.95118631735
29,PEC,NaN,7483.95118631735,7493.95118631735,7494.95118631735,7504.95118631735,NaN,NaN,7596.95118631735,7626.95118631735
30,PEC,NaN,7493.95118631735,7503.95118631735,7504.95118631735,7514.95118631735,NaN,NaN,7626.95118631735,7656.95118631735
31,PEG,NaN,7503.95118631735,7513.95118631735,7514.95118631735,7524.95118631735,7525.95118631735,7535.95118631735,NaN,NaN
32,PEC,NaN,7513.95118631735,7523.95118631735,7524.95118631735,7534.95118631735,NaN,NaN,7656.95118631735,7686.95118631735
33,PEGC,NaN,7523.95118631735,7533.95118631735,7534.95118631735,7544.95118631735,7545.95118631735,7555.95118631735,7686.95118631735,7716.95118631735
34,PE,NaN,7533.95118631735,7543.95118631735,7544.95118631735,7554.95118631735,NaN,NaN,NaN,NaN
35,PEC,NaN,7543.95118631735,7553.95118631735,7554.95118631735,7564.95118631735,NaN,NaN,7716.95118631735,7746.95118631735
36,PE,NaN,7553.95118631735,7563.95118631735,7564.95118631735,7574.95118631735,NaN,NaN,NaN,NaN
37,PEGC,NaN,7563.95118631735,7573.95118631735,7574.95118631735,7584.95118631735,7585.95118631735,7595.95118631735,7746.95118631735,7776.95118631735
38,PEGC,NaN,7573.95118631735,7583.95118631735,7584.95118631735,7594.95118631735,7595.95118631735,7605.95118631735,7776.95118631735,7806.95118631735
39,PE,NaN,7583.95118631735,7593.95118631735,7594.95118631735,7604.95118631735,NaN,NaN,NaN,NaN
40,PE,NaN,7593.95118631735,7603.95118631735,7604.95118631735,7614.95118631735,NaN,NaN,NaN,NaN
41,PEG,NaN,7603.95118631735,7613.95118631735,7614.95118631735,7624.95118631735,7625.95118631735,7635.95118631735,NaN,NaN
42,PEC,NaN,7613.95118631735,7623.95118631735,7624.95118631735,7634.95118631735,NaN,NaN,7806.95118631735,7836.95118631735
43,PEG,NaN,7623.95118631735,7633.95118631735,7634.95118631735,7644.95118631735,7645.95118631735,7655.95118631735,NaN,NaN
44,PEG,NaN,7633.95118631735,7643.95118631735,7644.95118631735,7654.95118631735,7655.95118631735,7665.95118631735,NaN,NaN
45,PEGC,NaN,7643.95118631735,7653.95118631735,7654.95118631735,7664.95118631735,7665.95118631735,7675.95118631735,7836.95118631735,7866.95118631735
46,PE,NaN,7653.95118631735,7663.95118631735,7664.95118631735,7674.95118631735,NaN,NaN,NaN,NaN
47,PEC,NaN,7663.95118631735,7673.95118631735,7674.95118631735,7684.95118631735,NaN,NaN,7866.95118631735,7896.95118631735
48,PEG,NaN,7673.95118631735,7683.95118631735,7684.95118631735,7694.95118631735,7695.95118631735,7705.95118631735,NaN,NaN
49,PE,NaN,7683.95118631735,7693.95118631735,7694.95118631735,7704.95118631735,NaN,NaN,NaN,NaN
50,PEC,NaN,7693.95118631735,7703.95118631735,7704.95118631735,7714.95118631735,NaN,NaN,7896.95118631735,7926.95118631735
51,PE,NaN,7703.95118631735,7713.95118631735,7714.95118631735,7724.95118631735,NaN,NaN,NaN,NaN
52,PE,NaN,7713.95118631735,7723.95118631735,7724.95118631735,7734.95118631735,NaN,NaN,NaN,NaN
53,PE,NaN,7723.95118631735,7733.95118631735,7734.95118631735,7744.95118631735,NaN,NaN,NaN,NaN
54,PE,NaN,7733.95118631735,7743.95118631735,7744.95118631735,7754.95118631735,NaN,NaN,NaN,NaN
55,PE,NaN,7743.95118631735,7753.95118631735,7754.95118631735,7764.95118631735,NaN,NaN,NaN,NaN
56,PEG,NaN,7753.95118631735,7763.95118631735,7764.95118631735,7774.95118631735,7775.95118631735,7785.95118631735,NaN,NaN
57,PEC,NaN,7763.95118631735,7773.95118631735,7774.95118631735,7784.95118631735,NaN,NaN,7926.95118631735,7956.95118631735
58,PEG,NaN,7773.95118631735,7783.95118631735,7784.95118631735,7794.95118631735,7795.95118631735,7805.95118631735,NaN,NaN
59,PE,NaN,7783.95118631735,7793.95118631735,7794.95118631735,7804.95118631735,NaN,NaN,NaN,NaN
60,PE,NaN,7793.95118631735,7803.95118631735,7804.95118631735,7814.95118631735,NaN,NaN,NaN,NaN
61,PE,NaN,7803.95118631735,7813.95118631735,7814.95118631735,7824.95118631735,NaN,NaN,NaN,NaN
62,PEG,NaN,7813.95118631735,7823.95118631735,7824.95118631735,7834.95118631735,7835.95118631735,7845.95118631735,NaN,NaN
63,PE,NaN,7823.95118631735,7833.95118631735,7834.95118631735,7844.95118631735,NaN,NaN,NaN,NaN
64,PEC,NaN,7833.95118631735,7843.95118631735,7844.95118631735,7854.95118631735,NaN,NaN,7956.95118631735,7986.95118631735
65,PEC,NaN,7843.95118631735,7853.95118631735,7854.95118631735,7864.95118631735,NaN,NaN,7986.95118631735,8016.95118631735
66,PEG,NaN,7853.95118631735,7863.95118631735,7864.95118631735,7874.95118631735,7875.95118631735,7885.95118631735,NaN,NaN
67,PE,NaN,7863.95118631735,7873.95118631735,7874.95118631735,7884.95118631735,NaN,NaN,NaN,NaN
