student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1203.048,1203.048,1207.712,0,PEC
2,1233.32,1233.32,1235.633,0,PEG
3,1234.251,1235.633,1240.443,1.381,PEG
4,1236.53,1240.443,1243.564,3.913,PEG
5,1243.558,1243.564,1246.048,0.006,PEG
6,1244.404,1246.048,1248.093,1.644,PEG
7,1258.201,1258.201,1261.3,0,PEC
8,1265.984,1265.984,1269.274,0,PE
9,1276.327,1276.327,1279.607,0,PEC
10,1286.189,1286.189,1288.24,0,PEC
11,1296.271,1296.271,1299.194,0,PE
12,1302.131,1302.131,1304.942,0,PEG
13,1324.888,1324.888,1329.489,0,PE
14,1339.008,1339.008,1343.162,0,PEGC
15,1349.057,1349.057,1351.747,0,PEC
16,1352.344,1352.344,1355.286,0,PE
17,1354.122,1355.286,1360.223,1.164,PE
18,1370.105,1370.105,1374.929,0,PE
19,1370.528,1374.929,1379.248,4.402,PE
20,1378.306,1379.248,1383.742,0.943,PE
21,1382.874,1383.742,1385.909,0.867,PE
22,1385.157,1385.909,1388.336,0.752,PEC
23,1423.682,1423.682,1427.195,0,PE
24,1429.75,1429.75,1433.773,0,PE
25,1451.197,1451.197,1453.725,0,PEGC
26,1455.401,1455.401,1458.572,0,PE
27,1482.85,1482.85,1487.606,0,PE
28,1498.668,1498.668,1503.555,0,PE
29,1507.867,1507.867,1512.147,0,PEGC
30,1509.748,1512.147,1514.366,2.399,PE
31,1527.653,1527.653,1530.922,0,PE
32,1547.667,1547.667,1550.201,0,PEG
33,1600.409,1600.409,1603.189,0,PEG
34,1639.116,1639.116,1642.366,0,PEG
35,1639.349,1642.366,1645.064,3.018,PEGC
36,1659.256,1659.256,1661.769,0,PEG
37,1666.242,1666.242,1669.546,0,PEG
38,1674.575,1674.575,1677.25,0,PE
39,1675.215,1677.25,1682.092,2.035,PE
40,1693.961,1693.961,1697.094,0,PEC
41,1694.284,1697.094,1700.172,2.81,PE
42,1699.745,1700.172,1705.145,0.426,PE
43,1706.075,1706.075,1709.052,0,PE
44,1711.665,1711.665,1716.342,0,PE
45,1716.507,1716.507,1719.617,0,PEGC
46,1718.166,1719.617,1721.624,1.451,PE
47,1733.726,1733.726,1738.008,0,PEG
48,1762.407,1762.407,1765.687,0,PEGC
49,1790.921,1790.921,1793.311,0,PE
50,1795.956,1795.956,1800.512,0,PE
51,7218.423,7218.423,7221.835,0,PEG
52,7233.893,7233.893,7235.932,0,PE
53,7235.103,7235.932,7240.749,0.829,PEC
54,7237.448,7240.749,7243.881,3.301,PE
55,7243.863,7243.881,7248.483,0.018,PEGC
56,7245.464,7248.483,7253.102,3.019,PE
57,7264.396,7264.396,7266.461,0,PE
58,7279.939,7279.939,7284.561,0,PEG
59,7343.176,7343.176,7347.787,0,PE
60,7345.165,7347.787,7350.108,2.622,PEG
61,7365.045,7365.045,7369.922,0,PEG
62,7379.817,7379.817,7383.061,0,PE
63,7398.446,7398.446,7403.198,0,PEG
64,7405.982,7405.982,7409.59,0,PEG
65,7411.628,7411.628,7414.374,0,PEC
66,7426.222,7426.222,7430.568,0,PE
67,7439.798,7439.798,7443.601,0,PEC
68,7456.425,7456.425,7459.036,0,PEG
69,7471.089,7471.089,7474.218,0,PE
70,7480.369,7480.369,7482.565,0,PEG
71,7499.586,7499.586,7504.549,0,PE
72,7513.003,7513.003,7516.552,0,PEG
73,7519.697,7519.697,7524.534,0,PE
74,7524.265,7524.534,7527.185,0.269,PE
75,7545.953,7545.953,7550.013,0,PEGC
76,7559.141,7559.141,7562.54,0,PEGC
77,7607.542,7607.542,7610.309,0,PEC
78,7616.863,7616.863,7621.374,0,PE
79,7618.893,7621.374,7624.248,2.481,PE
80,7622.516,7624.248,7626.596,1.732,PE
81,7623.271,7626.596,7629.743,3.325,PEG
82,7625.475,7629.743,7632.382,4.268,PE
83,7628.144,7632.382,7635.907,4.238,PE
84,7644.544,7644.544,7648.104,0,PE
85,7648.15,7648.15,7652.907,0,PEG
86,7648.369,7652.907,7657.743,4.538,PEG
87,7659.439,7659.439,7664.29,0,PE
88,7662.233,7664.29,7667.779,2.057,PEG
89,7662.752,7667.779,7671.509,5.028,PE
90,7672.455,7672.455,7677.426,0,PE
91,7694.162,7694.162,7697.869,0,PEGC
92,7704.206,7704.206,7708.048,0,PEC
93,7706.936,7708.048,7710.498,1.112,PE
94,7715.44,7715.44,7718.361,0,PEGC
95,7722.253,7722.253,7726.432,0,PEC
96,7729.323,7729.323,7733.015,0,PEGC
97,7748.127,7748.127,7750.564,0,PEC
98,7755.957,7755.957,7759.612,0,PEG
99,7777.727,7777.727,7781.602,0,PE
100,7793.73,7793.73,7797.78,0,PEC
