student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,1229.14041455886,1239.14041455886,1240.14041455886,1250.14041455886,NaN,NaN,NaN,NaN
2,PEC,NaN,1239.14041455886,1249.14041455886,1250.14041455886,1260.14041455886,NaN,NaN,1261.14041455886,1291.14041455886
3,PEG,NaN,1249.14041455886,1259.14041455886,1260.14041455886,1270.14041455886,1271.14041455886,1281.14041455886,NaN,NaN
4,PEC,NaN,1259.14041455886,1269.14041455886,1270.14041455886,1280.14041455886,NaN,NaN,1291.14041455886,1321.14041455886
5,PEC,NaN,1269.14041455886,1279.14041455886,1280.14041455886,1290.14041455886,NaN,NaN,1321.14041455886,1351.14041455886
6,PEC,NaN,1279.14041455886,1289.14041455886,1290.14041455886,1300.14041455886,NaN,NaN,1351.14041455886,1381.14041455886
7,PEC,NaN,1289.14041455886,1299.14041455886,1300.14041455886,1310.14041455886,NaN,NaN,1381.14041455886,1411.14041455886
8,PE,NaN,1299.14041455886,1309.14041455886,1310.14041455886,1320.14041455886,NaN,NaN,NaN,NaN
9,PE,NaN,1309.14041455886,1319.14041455886,1320.14041455886,1330.14041455886,NaN,NaN,NaN,NaN
10,PEC,NaN,1328.26610666892,1338.26610666892,1339.26610666892,1349.26610666892,NaN,NaN,1411.14041455886,1441.14041455886
11,PEC,NaN,1338.26610666892,1348.26610666892,1349.26610666892,1359.26610666892,NaN,NaN,1441.14041455886,1471.14041455886
12,PEG,NaN,1348.26610666892,1358.26610666892,1359.26610666892,1369.26610666892,1370.26610666892,1380.26610666892,NaN,NaN
13,PEC,NaN,1358.26610666892,1368.26610666892,1369.26610666892,1379.26610666892,NaN,NaN,1471.14041455886,1501.14041455886
14,PE,NaN,1368.26610666892,1378.26610666892,1379.26610666892,1389.26610666892,NaN,NaN,NaN,NaN
15,PEGC,NaN,1378.26610666892,1388.26610666892,1389.26610666892,1399.26610666892,1400.26610666892,1410.26610666892,1501.14041455886,1531.14041455886
16,PEC,NaN,1388.26610666892,1398.26610666892,1399.26610666892,1409.26610666892,NaN,NaN,1531.14041455886,1561.14041455886
17,PEG,NaN,1428.23836159198,1438.23836159198,1439.23836159198,1449.23836159198,1450.23836159198,1460.23836159198,NaN,NaN
18,PEG,NaN,1438.23836159198,1448.23836159198,1449.23836159198,1459.23836159198,1460.23836159198,1470.23836159198,NaN,NaN
19,PE,NaN,1455.1347679499,1465.1347679499,1466.1347679499,1476.1347679499,NaN,NaN,NaN,NaN
20,PE,NaN,1493.24555215248,1503.24555215248,1504.24555215248,1514.24555215248,NaN,NaN,NaN,NaN
21,PE,NaN,1513.28533509268,1523.28533509268,1524.28533509268,1534.28533509268,NaN,NaN,NaN,NaN
22,PEG,NaN,1523.28533509268,1533.28533509268,1534.28533509268,1544.28533509268,1545.28533509268,1555.28533509268,NaN,NaN
23,PE,NaN,1539.85829835863,1549.85829835863,1550.85829835863,1560.85829835863,NaN,NaN,NaN,NaN
24,PE,NaN,1554.28519917832,1564.28519917832,1565.28519917832,1575.28519917832,NaN,NaN,NaN,NaN
25,PEC,NaN,1566.50057621101,1576.50057621101,1577.50057621101,1587.50057621101,NaN,NaN,1588.50057621101,1618.50057621101
26,PEC,NaN,1576.60888225136,1586.60888225136,1587.60888225136,1597.60888225136,NaN,NaN,1618.50057621101,1648.50057621101
27,PEGC,NaN,1589.09810829359,1599.09810829359,1600.09810829359,1610.09810829359,1611.09810829359,1621.09810829359,1648.50057621101,1678.50057621101
28,PEG,NaN,1599.14775000686,1609.14775000686,1610.14775000686,1620.14775000686,1621.14775000686,1631.14775000686,NaN,NaN
29,PEC,NaN,1609.14775000686,1619.14775000686,1620.14775000686,1630.14775000686,NaN,NaN,1678.50057621101,1708.50057621101
30,PE,NaN,1619.14775000686,1629.14775000686,1630.14775000686,1640.14775000686,NaN,NaN,NaN,NaN
31,PEGC,NaN,1629.14775000686,1639.14775000686,1640.14775000686,1650.14775000686,1651.14775000686,1661.14775000686,1708.50057621101,1738.50057621101
32,PEG,NaN,1639.14775000686,1649.14775000686,1650.14775000686,1660.14775000686,1661.14775000686,1671.14775000686,NaN,NaN
33,PE,NaN,1649.14775000686,1659.14775000686,1660.14775000686,1670.14775000686,NaN,NaN,NaN,NaN
34,PEGC,NaN,1659.14775000686,1669.14775000686,1670.14775000686,1680.14775000686,1681.14775000686,1691.14775000686,1738.50057621101,1768.50057621101
35,PE,NaN,1669.14775000686,1679.14775000686,1680.14775000686,1690.14775000686,NaN,NaN,NaN,NaN
36,PE,NaN,1679.14775000686,1689.14775000686,1690.14775000686,1700.14775000686,NaN,NaN,NaN,NaN
37,PE,NaN,1689.14775000686,1699.14775000686,1700.14775000686,1710.14775000686,NaN,NaN,NaN,NaN
38,PEC,NaN,1699.14775000686,1709.14775000686,1710.14775000686,1720.14775000686,NaN,NaN,1768.50057621101,1798.50057621101
39,PE,NaN,1709.14775000686,1719.14775000686,1720.14775000686,1730.14775000686,NaN,NaN,NaN,NaN
40,PEG,NaN,1719.14775000686,1729.14775000686,1730.14775000686,1740.14775000686,1741.14775000686,1751.14775000686,NaN,NaN
41,PEC,NaN,1729.14775000686,1739.14775000686,1740.14775000686,1750.14775000686,NaN,NaN,1798.50057621101,1828.50057621101
42,PE,NaN,1739.14775000686,1749.14775000686,1750.14775000686,1760.14775000686,NaN,NaN,NaN,NaN
43,PE,NaN,1749.14775000686,1759.14775000686,1760.14775000686,1770.14775000686,NaN,NaN,NaN,NaN
44,PE,NaN,1759.14775000686,1769.14775000686,1770.14775000686,1780.14775000686,NaN,NaN,NaN,NaN
45,PE,NaN,1769.14775000686,1779.14775000686,1780.14775000686,1790.14775000686,NaN,NaN,NaN,NaN
46,PEGC,NaN,1779.14775000686,1789.14775000686,1790.14775000686,1800.14775000686,1801.14775000686,1811.14775000686,1828.50057621101,1858.50057621101
47,PE,NaN,1789.14775000686,1799.14775000686,1800.14775000686,1810.14775000686,NaN,NaN,NaN,NaN
48,PEC,NaN,1799.14775000686,1809.14775000686,1810.14775000686,1820.14775000686,NaN,NaN,1858.50057621101,1888.50057621101
49,PEG,NaN,1809.14775000686,1819.14775000686,1820.14775000686,1830.14775000686,1831.14775000686,1841.14775000686,NaN,NaN
50,PE,NaN,1819.14775000686,1829.14775000686,1830.14775000686,1840.14775000686,NaN,NaN,NaN,NaN
51,PEC,NaN,7207.17372068851,7217.17372068851,7218.17372068851,7228.17372068851,NaN,NaN,7229.17372068851,7259.17372068851
52,PE,NaN,7217.17372068851,7227.17372068851,7228.17372068851,7238.17372068851,NaN,NaN,NaN,NaN
53,PE,NaN,7239.88416018113,7249.88416018113,7250.88416018113,7260.88416018113,NaN,NaN,NaN,NaN
54,PE,NaN,7249.88416018113,7259.88416018113,7260.88416018113,7270.88416018113,NaN,NaN,NaN,NaN
55,PEG,NaN,7259.88416018113,7269.88416018113,7270.88416018113,7280.88416018113,7281.88416018113,7291.88416018113,NaN,NaN
56,PE,NaN,7269.88416018113,7279.88416018113,7280.88416018113,7290.88416018113,NaN,NaN,NaN,NaN
57,PEG,NaN,7279.88416018113,7289.88416018113,7290.88416018113,7300.88416018113,7301.88416018113,7311.88416018113,NaN,NaN
58,PEG,NaN,7289.88416018113,7299.88416018113,7300.88416018113,7310.88416018113,7311.88416018113,7321.88416018113,NaN,NaN
59,PE,NaN,7299.88416018113,7309.88416018113,7310.88416018113,7320.88416018113,NaN,NaN,NaN,NaN
60,PEG,NaN,7309.88416018113,7319.88416018113,7320.88416018113,7330.88416018113,7331.88416018113,7341.88416018113,NaN,NaN
61,PEG,NaN,7319.88416018113,7329.88416018113,7330.88416018113,7340.88416018113,7341.88416018113,7351.88416018113,NaN,NaN
62,PE,NaN,7329.88416018113,7339.88416018113,7340.88416018113,7350.88416018113,NaN,NaN,NaN,NaN
63,PE,NaN,7339.88416018113,7349.88416018113,7350.88416018113,7360.88416018113,NaN,NaN,NaN,NaN
64,PEG,NaN,7349.88416018113,7359.88416018113,7360.88416018113,7370.88416018113,7371.88416018113,7381.88416018113,NaN,NaN
65,PE,NaN,7359.88416018113,7369.88416018113,7370.88416018113,7380.88416018113,NaN,NaN,NaN,NaN
66,PE,NaN,7369.88416018113,7379.88416018113,7380.88416018113,7390.88416018113,NaN,NaN,NaN,NaN
67,PE,NaN,7379.88416018113,7389.88416018113,7390.88416018113,7400.88416018113,NaN,NaN,NaN,NaN
68,PE,NaN,7389.88416018113,7399.88416018113,7400.88416018113,7410.88416018113,NaN,NaN,NaN,NaN
69,PE,NaN,7399.88416018113,7409.88416018113,7410.88416018113,7420.88416018113,NaN,NaN,NaN,NaN
70,PEC,NaN,7409.88416018113,7419.88416018113,7420.88416018113,7430.88416018113,NaN,NaN,7431.88416018113,7461.88416018113
71,PEG,NaN,7419.88416018113,7429.88416018113,7430.88416018113,7440.88416018113,7441.88416018113,7451.88416018113,NaN,NaN
72,PE,NaN,7429.88416018113,7439.88416018113,7440.88416018113,7450.88416018113,NaN,NaN,NaN,NaN
73,PE,NaN,7439.88416018113,7449.88416018113,7450.88416018113,7460.88416018113,NaN,NaN,NaN,NaN
74,PEC,NaN,7449.88416018113,7459.88416018113,7460.88416018113,7470.88416018113,NaN,NaN,7471.88416018113,7501.88416018113
75,PE,NaN,7459.88416018113,7469.88416018113,7470.88416018113,7480.88416018113,NaN,NaN,NaN,NaN
76,PEGC,NaN,7474.67528655095,7484.67528655095,7485.67528655095,7495.67528655095,7496.67528655095,7506.67528655095,7507.67528655095,7537.67528655095
77,PEC,NaN,7484.67528655095,7494.67528655095,7495.67528655095,7505.67528655095,NaN,NaN,7537.67528655095,7567.67528655095
78,PE,NaN,7506.13800547172,7516.13800547172,7517.13800547172,7527.13800547172,NaN,NaN,NaN,NaN
79,PEC,NaN,7516.13800547172,7526.13800547172,7527.13800547172,7537.13800547172,NaN,NaN,7567.67528655095,7597.67528655095
