student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1204.123,1204.123,1207.965,0,PE
2,1239.671,1239.671,1242.491,0,PE
3,1247.394,1247.394,1251.634,0,PE
4,1266.027,1266.027,1269.491,0,PE
5,1302.46,1302.46,1306.837,0,PE
6,1350.556,1350.556,1354.129,0,PE
7,1352.114,1354.129,1357.922,2.016,PE
8,1378.261,1378.261,1380.922,0,PEGC
9,1415.04,1415.04,1418.132,0,PE
10,1418.926,1418.926,1421.817,0,PE
11,1421.784,1421.817,1426.372,0.034,PE
12,1458.735,1458.735,1463.656,0,PEG
13,1468.174,1468.174,1472.045,0,PEG
14,1472.066,1472.066,1476.743,0,PEGC
15,1474.584,1476.743,1481.686,2.159,PEC
16,1476.376,1481.686,1485.627,5.31,PE
17,1476.752,1485.627,1490.023,8.875,PE
18,1489.462,1490.023,1493.238,0.561,PEGC
19,1493.478,1493.478,1496.925,0,PEG
20,1513.26,1513.26,1515.452,0,PEC
21,1521.44,1521.44,1525.849,0,PEC
22,1552.234,1552.234,1555.288,0,PE
23,1570.245,1570.245,1574.793,0,PE
24,1578.833,1578.833,1583.808,0,PE
25,1605.04,1605.04,1608.493,0,PEG
26,1606.934,1608.493,1611.562,1.558,PEG
27,1619.294,1619.294,1621.457,0,PE
28,1636.291,1636.291,1641.033,0,PE
29,1655.497,1655.497,1659.612,0,PE
30,1660.079,1660.079,1663.393,0,PEG
31,1660.095,1663.393,1668.297,3.298,PEC
32,1666.522,1668.297,1672.469,1.775,PEG
33,1668.757,1672.469,1676.439,3.712,PEG
34,1686.42,1686.42,1689.965,0,PEGC
35,1690.058,1690.058,1694.69,0,PE
36,1693.899,1694.69,1696.87,0.79,PEG
37,1700.332,1700.332,1703.746,0,PE
38,1707.216,1707.216,1710.149,0,PE
39,1732.499,1732.499,1735.083,0,PE
40,1738.816,1738.816,1741.269,0,PE
41,1738.995,1741.269,1745.973,2.274,PE
42,1748.695,1748.695,1750.907,0,PEC
43,1758.235,1758.235,1763.11,0,PE
44,1758.737,1763.11,1767.21,4.373,PE
45,1763.278,1767.21,1769.246,3.932,PE
46,1768.13,1769.246,1771.261,1.116,PEGC
47,1775.868,1775.868,1780.428,0,PEC
48,1776.967,1780.428,1783.83,3.461,PEG
49,1786.913,1786.913,1791.423,0,PE
50,1792.669,1792.669,1795.331,0,PEG
51,7205.085,7205.085,7209.502,0,PEC
52,7250.364,7250.364,7253.11,0,PE
53,7258.703,7258.703,7263.698,0,PEG
54,7262.713,7263.698,7268.512,0.985,PEGC
55,7275.182,7275.182,7278.844,0,PE
56,7285.244,7285.244,7289.983,0,PE
57,7326.475,7326.475,7330.382,0,PEG
58,7326.853,7330.382,7334.722,3.528,PEC
59,7349.092,7349.092,7352.794,0,PE
60,7359.231,7359.231,7361.806,0,PE
61,7363.257,7363.257,7367.976,0,PEC
62,7379.683,7379.683,7383.227,0,PE
63,7379.825,7383.227,7388.224,3.403,PEG
64,7393.499,7393.499,7396.631,0,PE
65,7426.648,7426.648,7429.267,0,PE
66,7444.473,7444.473,7448.663,0,PEC
67,7449.619,7449.619,7452.559,0,PE
68,7457.028,7457.028,7459.381,0,PEC
69,7463.471,7463.471,7468.137,0,PE
70,7488.01,7488.01,7492.089,0,PEG
71,7488.454,7492.089,7496.909,3.636,PEC
72,7490.048,7496.909,7500.161,6.861,PE
73,7494.307,7500.161,7504.608,5.854,PEG
74,7512.525,7512.525,7516.939,0,PEGC
75,7528.594,7528.594,7531.676,0,PEG
76,7531.985,7531.985,7536.726,0,PEC
77,7533.079,7536.726,7539.591,3.647,PE
78,7534.333,7539.591,7542.086,5.258,PEG
79,7553.764,7553.764,7557.131,0,PE
80,7555.176,7557.131,7559.86,1.956,PEG
81,7555.988,7559.86,7561.866,3.872,PEC
82,7559.381,7561.866,7565.712,2.485,PEC
83,7610.864,7610.864,7614.848,0,PE
84,7614.812,7614.848,7618.829,0.036,PEG
85,7625.202,7625.202,7629.244,0,PE
86,7635.716,7635.716,7640.268,0,PE
87,7645.706,7645.706,7647.817,0,PEG
88,7647.912,7647.912,7651.955,0,PE
89,7665.487,7665.487,7669.201,0,PE
90,7670.616,7670.616,7674.687,0,PEC
91,7673.421,7674.687,7679.374,1.266,PE
92,7676.584,7679.374,7682.174,2.79,PEC
93,7697.998,7697.998,7700.204,0,PE
94,7706.168,7706.168,7709.109,0,PE
95,7707.979,7709.109,7713.476,1.129,PE
96,7713.448,7713.476,7716.971,0.029,PE
97,7727.409,7727.409,7730.72,0,PEG
98,7738.205,7738.205,7740.71,0,PE
99,7795.098,7795.098,7797.892,0,PE
100,7795.91,7797.892,7801.943,1.981,PEGC
