student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7201.165,7201.165,7204.22,0,PEC
2,7201.835,7204.22,7206.479,2.385,PE
3,7202.901,7206.479,7208.763,3.578,PE
4,7204.382,7208.763,7212.308,4.381,PEGC
5,7206.948,7212.308,7215.237,5.36,PE
6,7208.309,7215.237,7219.137,6.928,PE
7,7208.792,7219.137,7221.664,10.345,PE
8,7208.91,7221.664,7224.795,12.754,PEGC
9,7209.198,7224.795,7229.271,15.598,PE
10,7210.122,7229.271,7232.841,19.149,PEG
11,7210.265,7232.841,7235.597,22.576,PEG
12,7210.302,7235.597,7238.256,25.295,PEG
13,7211.97,7238.256,7242.876,26.286,PEG
14,7211.987,7242.876,7245.285,30.889,PEG
15,7212.736,7245.285,7247.336,32.55,PEC
16,7212.817,7247.336,7251.425,34.519,PE
17,7215.552,7251.425,7255.039,35.873,PEG
18,7216.639,7255.039,7257.65,38.4,PE
19,7218.736,7257.65,7259.729,38.913,PE
20,7220.047,7259.729,7264.437,39.682,PEG
21,7220.339,7264.437,7269.258,44.098,PE
22,7221.62,7269.258,7274.216,47.638,PEC
23,7222.696,7274.216,7276.528,51.52,PEG
24,7224.037,7276.528,7280.218,52.49,PEG
25,7224.549,7280.218,7283.536,55.669,PE
26,7224.604,7283.536,7287.15,58.932,PE
27,7224.94,7287.15,7291.42,62.209,PE
28,7225.458,7291.42,7294.624,65.962,PE
29,7226.03,7294.624,7297.543,68.594,PE
30,7226.109,7297.543,7301.188,71.435,PEC
31,7226.176,7301.188,7304.432,75.013,PEG
32,7228.336,7304.432,7308.019,76.096,PEG
33,7228.763,7308.019,7310.893,79.256,PEC
34,7230.817,7310.893,7314.355,80.076,PE
35,7231.61,7314.355,7318.989,82.745,PEG
36,7232.378,7318.989,7321.697,86.611,PE
37,7234.027,7321.697,7325.849,87.67,PEG
38,7234.585,7325.849,7328.78,91.264,PEG
39,7234.794,7328.78,7332.907,93.986,PEG
40,7234.935,7332.907,7335.09,97.973,PE
41,7235.216,7335.09,7339.965,99.874,PE
42,7237.084,7339.965,7343.394,102.881,PE
43,7237.166,7343.394,7346.069,106.227,PE
44,7237.766,7346.069,7349.562,108.303,PEC
45,7238.644,7349.562,7352.772,110.918,PE
46,7239.558,7352.772,7357.044,113.214,PEC
47,7239.674,7357.044,7360.802,117.369,PE
48,7241.859,7360.802,7364.08,118.943,PEGC
49,7243.902,7364.08,7368.955,120.179,PEG
50,7243.933,7368.955,7371.079,125.022,PE
51,7245.96,7371.079,7373.716,125.12,PEG
52,7246.755,7373.716,7377.049,126.961,PEGC
53,7247.523,7377.049,7381.154,129.527,PEC
54,7247.883,7381.154,7384.48,133.271,PEG
55,7248.31,7384.48,7388.103,136.17,PEC
56,7248.495,7388.103,7391.521,139.608,PEC
57,7250.077,7391.521,7396.008,141.444,PEC
58,7250.158,7396.008,7400.662,145.85,PE
59,7250.672,7400.662,7402.75,149.99,PEC
60,7251.166,7402.75,7405.611,151.584,PEG
61,7251.819,7405.611,7407.845,153.792,PEG
62,7252.373,7407.845,7412.81,155.472,PEC
63,7253.199,7412.81,7415.835,159.611,PEC
64,7253.298,7415.835,7418.295,162.537,PE
65,7254.543,7418.295,7422.421,163.752,PEG
66,7255.012,7422.421,7425.261,167.41,PE
67,7255.5,7425.261,7429.044,169.761,PE
68,7255.584,7429.044,7431.765,173.461,PEGC
69,7257.851,7431.765,7436.576,173.914,PE
70,7259.263,7436.576,7439.023,177.313,PE
71,7262.395,7439.023,7442.513,176.628,PEGC
72,7262.781,7442.513,7446.795,179.731,PEG
73,7263.956,7446.795,7451.649,182.839,PE
74,7264.296,7451.649,7454.372,187.353,PE
75,7264.635,7454.372,7458.434,189.738,PE
76,7264.923,7458.434,7460.483,193.512,PEG
77,7265.59,7460.483,7465.227,194.893,PEG
78,7268.311,7465.227,7469.94,196.916,PEG
79,7268.636,7469.94,7472.921,201.304,PEG
80,7270.291,7472.921,7477.538,202.63,PEC
81,7270.425,7477.538,7481.296,207.113,PE
82,7271.828,7481.296,7485.291,209.467,PEC
83,7271.977,7485.291,7489.345,213.314,PEG
84,7273.082,7489.345,7493.408,216.263,PE
85,7275.118,7493.408,7496.868,218.289,PE
86,7278.528,7496.868,7499.656,218.34,PE
87,7283.898,7499.656,7502.261,215.758,PEC
88,7285.359,7502.261,7505.715,216.902,PEG
89,7286.059,7505.715,7510.69,219.655,PEC
90,7286.993,7510.69,7514.049,223.697,PEC
91,7287.173,7514.049,7518.826,226.876,PEGC
92,7289.484,7518.826,7522.203,229.342,PE
93,7289.556,7522.203,7525.169,232.647,PEC
94,7293.655,7525.169,7529.656,231.514,PEG
95,7295.096,7529.656,7533.436,234.56,PEG
96,7296.325,7533.436,7535.78,237.111,PE
97,7296.971,7535.78,7538.029,238.809,PEG
98,7298,7538.029,7541.251,240.029,PE
99,7298.044,7541.251,7544.015,243.207,PEGC
100,7298.227,7544.015,7548.268,245.789,PEC
