student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7200.62,7200.62,7203.182,0,PEG
2,7200.67,7203.182,7205.343,2.512,PE
3,7201.224,7205.343,7210.133,4.118,PEC
4,7202.838,7210.133,7213.94,7.295,PE
5,7203.123,7213.94,7218.792,10.817,PEGC
6,7204.369,7218.792,7222.419,14.423,PE
7,7205.536,7222.419,7227.32,16.883,PE
8,7206.21,7227.32,7229.806,21.11,PEG
9,7206.73,7229.806,7231.807,23.076,PE
10,7207.972,7231.807,7236.393,23.835,PEG
11,7208.059,7236.393,7239.352,28.334,PE
12,7208.344,7239.352,7241.937,31.008,PE
13,7208.465,7241.937,7246.936,33.473,PE
14,7210.866,7246.936,7249.567,36.07,PEC
15,7211.566,7249.567,7252.384,38.001,PE
16,7211.692,7252.384,7257.23,40.692,PEG
17,7213.254,7257.23,7259.276,43.975,PEGC
18,7214.376,7259.276,7263.938,44.9,PE
19,7215.11,7263.938,7267.9,48.828,PEG
20,7215.139,7267.9,7272.764,52.761,PEGC
21,7215.931,7272.764,7275.912,56.833,PE
22,7216.21,7275.912,7279.713,59.702,PEC
23,7216.501,7279.713,7282.472,63.212,PE
24,7220.436,7282.472,7286.273,62.036,PE
25,7221.167,7286.273,7288.882,65.106,PE
26,7221.59,7288.882,7292.934,67.292,PEC
27,7222.576,7292.934,7295.389,70.358,PEG
28,7222.591,7295.389,7298.38,72.798,PE
29,7222.744,7298.38,7302.701,75.636,PEC
30,7225.731,7302.701,7305.729,76.97,PEGC
31,7227.538,7305.729,7307.919,78.191,PE
32,7229.377,7307.919,7312.107,78.542,PEG
33,7229.939,7312.107,7315.9,82.167,PEC
34,7230.699,7315.9,7318.029,85.201,PE
35,7231.411,7318.029,7322.407,86.617,PE
36,7232.264,7322.407,7326.799,90.143,PEC
37,7232.769,7326.799,7331.56,94.03,PE
38,7233.296,7331.56,7335.247,98.264,PEGC
39,7233.497,7335.247,7337.657,101.751,PE
40,7234.603,7337.657,7340.665,103.053,PEGC
41,7236.394,7340.665,7344.389,104.272,PE
42,7238.396,7344.389,7347.038,105.993,PE
43,7239.778,7347.038,7351.294,107.26,PE
44,7242.026,7351.294,7355.343,109.268,PE
45,7242.626,7355.343,7358.906,112.717,PEC
46,7243.224,7358.906,7362.823,115.682,PE
47,7244.011,7362.823,7367.664,118.811,PE
48,7245.323,7367.664,7369.742,122.341,PE
49,7247.814,7369.742,7372.819,121.928,PEG
50,7247.935,7372.819,7376.198,124.884,PEG
51,7249.758,7376.198,7378.973,126.44,PE
52,7249.84,7378.973,7382.005,129.133,PEG
53,7252.281,7382.005,7386.704,129.724,PEG
54,7252.867,7386.704,7391.277,133.837,PEC
55,7255.257,7391.277,7395.016,136.02,PE
56,7261.863,7395.016,7397.115,133.153,PEGC
57,7262.482,7397.115,7399.933,134.633,PEGC
58,7262.998,7399.933,7404.195,136.935,PE
59,7263.337,7404.195,7408.532,140.858,PEGC
60,7263.449,7408.532,7412.584,145.083,PEG
61,7266.157,7412.584,7417.123,146.427,PEG
62,7267.324,7417.123,7421.061,149.799,PE
63,7268.1,7421.061,7425.316,152.961,PE
64,7269.357,7425.316,7429.375,155.959,PEGC
65,7269.502,7429.375,7431.434,159.873,PEG
66,7270.386,7431.434,7434.145,161.048,PEG
67,7272.063,7434.145,7437.131,162.083,PEG
68,7275.211,7437.131,7440.184,161.921,PEC
69,7275.597,7440.184,7442.261,164.587,PE
70,7275.631,7442.261,7445.426,166.63,PEG
71,7275.961,7445.426,7447.998,169.465,PEG
72,7276.302,7447.998,7451.265,171.695,PEG
73,7276.309,7451.265,7454.194,174.956,PEGC
74,7277.826,7454.194,7458.1,176.368,PE
75,7278.92,7458.1,7460.614,179.18,PE
76,7280.43,7460.614,7462.929,180.184,PEG
77,7280.66,7462.929,7465.839,182.269,PEGC
78,7281.483,7465.839,7468.787,184.356,PEC
79,7282.389,7468.787,7470.894,186.399,PE
80,7282.51,7470.894,7473.677,188.385,PEG
81,7283.352,7473.677,7476.676,190.325,PEG
82,7283.952,7476.676,7481.577,192.724,PEG
83,7284.534,7481.577,7484.866,197.043,PEG
84,7284.838,7484.866,7489.052,200.028,PE
85,7284.946,7489.052,7491.627,204.106,PEG
86,7286.044,7491.627,7494.335,205.582,PEC
87,7286.75,7494.335,7498.094,207.585,PE
88,7287.15,7498.094,7502.011,210.944,PEG
89,7287.192,7502.011,7505.295,214.82,PE
90,7289.279,7505.295,7509.22,216.016,PEG
91,7291.193,7509.22,7513.886,218.026,PE
92,7293.606,7513.886,7517.851,220.281,PEG
93,7294.12,7517.851,7520.992,223.731,PE
94,7295.538,7520.992,7523.904,225.454,PEGC
95,7296.215,7523.904,7526.794,227.689,PE
96,7296.269,7526.794,7531.454,230.525,PEGC
97,7297.511,7531.454,7533.905,233.943,PEGC
98,7298.646,7533.905,7538.62,235.259,PEC
99,7298.912,7538.62,7542.167,239.707,PEC
100,7299.693,7542.167,7545.177,242.474,PEC
