student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,1207.60836572452,1217.60836572452,1218.60836572452,1228.60836572452,NaN,NaN,NaN,NaN
2,PEC,NaN,1217.60836572452,1227.60836572452,1228.60836572452,1238.60836572452,NaN,NaN,1239.60836572452,1269.60836572452
3,PEC,NaN,1227.60836572452,1237.60836572452,1238.60836572452,1248.60836572452,NaN,NaN,1269.60836572452,1299.60836572452
4,PEG,NaN,1237.60836572452,1247.60836572452,1248.60836572452,1258.60836572452,1259.60836572452,1269.60836572452,NaN,NaN
5,PE,NaN,1247.60836572452,1257.60836572452,1258.60836572452,1268.60836572452,NaN,NaN,NaN,NaN
6,PE,NaN,1257.60836572452,1267.60836572452,1268.60836572452,1278.60836572452,NaN,NaN,NaN,NaN
7,PEG,NaN,1267.60836572452,1277.60836572452,1278.60836572452,1288.60836572452,1289.60836572452,1299.60836572452,NaN,NaN
8,PEGC,NaN,1277.60836572452,1287.60836572452,1288.60836572452,1298.60836572452,1299.60836572452,1309.60836572452,1310.60836572452,1340.60836572452
9,PEGC,NaN,1287.60836572452,1297.60836572452,1298.60836572452,1308.60836572452,1309.60836572452,1319.60836572452,1340.60836572452,1370.60836572452
10,PE,NaN,1297.60836572452,1307.60836572452,1308.60836572452,1318.60836572452,NaN,NaN,NaN,NaN
11,PEC,NaN,1307.60836572452,1317.60836572452,1318.60836572452,1328.60836572452,NaN,NaN,1370.60836572452,1400.60836572452
12,PEC,NaN,1317.60836572452,1327.60836572452,1328.60836572452,1338.60836572452,NaN,NaN,1400.60836572452,1430.60836572452
13,PE,NaN,1327.60836572452,1337.60836572452,1338.60836572452,1348.60836572452,NaN,NaN,NaN,NaN
14,PEG,NaN,1337.60836572452,1347.60836572452,1348.60836572452,1358.60836572452,1359.60836572452,1369.60836572452,NaN,NaN
15,PEGC,NaN,1347.60836572452,1357.60836572452,1358.60836572452,1368.60836572452,1369.60836572452,1379.60836572452,1430.60836572452,1460.60836572452
16,PE,NaN,1357.60836572452,1367.60836572452,1368.60836572452,1378.60836572452,NaN,NaN,NaN,NaN
17,PEC,NaN,1367.60836572452,1377.60836572452,1378.60836572452,1388.60836572452,NaN,NaN,1460.60836572452,1490.60836572452
18,PEG,NaN,1382.47268050639,1392.47268050639,1393.47268050639,1403.47268050639,1404.47268050639,1414.47268050639,NaN,NaN
