student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7200.046,7200.046,7202.389,0,PE
2,7200.682,7202.389,7204.781,1.706,PE
3,7201.312,7204.781,7207.027,3.469,PEGC
4,7201.608,7207.027,7211.769,5.419,PEC
5,7203.148,7211.769,7215.852,8.621,PEC
6,7205.188,7215.852,7219.473,10.663,PE
7,7205.622,7219.473,7223.279,13.852,PEG
8,7205.622,7223.279,7225.905,17.656,PE
9,7206.091,7225.905,7230.597,19.814,PE
10,7208.482,7230.597,7234.279,22.116,PE
11,7211.311,7234.279,7237.81,22.969,PEG
12,7213.535,7237.81,7240.144,24.275,PEC
13,7214.274,7240.144,7244.949,25.87,PEG
14,7215.702,7244.949,7247.21,29.247,PE
15,7216.917,7247.21,7249.755,30.293,PE
16,7218.397,7249.755,7253.579,31.358,PEC
17,7219.201,7253.579,7255.851,34.378,PEC
18,7219.902,7255.851,7258.429,35.949,PEG
19,7220.766,7258.429,7260.594,37.663,PE
20,7221.197,7260.594,7265.156,39.397,PE
21,7222.406,7265.156,7269.584,42.75,PE
22,7223.78,7269.584,7273.91,45.804,PEC
23,7223.931,7273.91,7277.311,49.979,PEGC
24,7225.969,7277.311,7281.389,51.341,PEC
25,7226.866,7281.389,7284.153,54.523,PE
26,7226.914,7284.153,7288.252,57.24,PEG
27,7227.418,7288.252,7292.882,60.835,PE
28,7229.309,7292.882,7296.784,63.573,PEG
29,7233.263,7296.784,7300.022,63.52,PEG
30,7235.196,7300.022,7303.406,64.825,PEGC
31,7235.296,7303.406,7305.462,68.11,PE
32,7236.692,7305.462,7307.64,68.77,PEG
33,7237.273,7307.64,7309.952,70.367,PE
34,7237.72,7309.952,7313.998,72.232,PE
35,7238.999,7313.998,7318.303,74.999,PE
36,7239.084,7318.303,7320.887,79.219,PE
37,7239.585,7320.887,7323.042,81.301,PE
38,7239.593,7323.042,7326.736,83.449,PE
39,7241.603,7326.736,7330.504,85.133,PEC
40,7242.948,7330.504,7335.294,87.557,PEC
41,7243.793,7335.294,7337.573,91.501,PE
42,7243.864,7337.573,7340.28,93.709,PEG
43,7243.906,7340.28,7345.009,96.374,PEG
44,7244.006,7345.009,7349.971,101.004,PEGC
45,7244.118,7349.971,7353.939,105.853,PE
46,7245.822,7353.939,7357.221,108.116,PEG
47,7245.966,7357.221,7361.76,111.255,PEG
48,7247.307,7361.76,7364.882,114.453,PE
49,7248.331,7364.882,7367.67,116.551,PEG
50,7249.652,7367.67,7370.034,118.018,PE
51,7249.682,7370.034,7375.02,120.352,PE
52,7250.645,7375.02,7377.987,124.375,PEGC
53,7251.287,7377.987,7381.824,126.699,PE
54,7253.058,7381.824,7384.77,128.767,PE
55,7253.294,7384.77,7388.571,131.476,PE
56,7253.768,7388.571,7392.146,134.804,PE
57,7254.358,7392.146,7395.484,137.788,PE
58,7254.611,7395.484,7397.844,140.874,PE
59,7255.492,7397.844,7402.406,142.352,PE
60,7255.858,7402.406,7405.669,146.548,PE
61,7256,7405.669,7407.815,149.669,PE
62,7257.134,7407.815,7411.53,150.681,PEGC
63,7257.565,7411.53,7413.837,153.965,PEG
64,7258.127,7413.837,7416.305,155.71,PEC
65,7258.504,7416.305,7419.882,157.801,PEGC
66,7259.601,7419.882,7424.232,160.281,PEG
67,7260.186,7424.232,7428.475,164.046,PE
68,7260.411,7428.475,7433.186,168.064,PE
69,7262.123,7433.186,7435.852,171.062,PEC
70,7264.972,7435.852,7439.044,170.88,PE
71,7265.207,7439.044,7441.468,173.837,PEG
72,7265.369,7441.468,7444.155,176.099,PEG
73,7265.823,7444.155,7447.258,178.332,PE
74,7268.594,7447.258,7449.971,178.664,PEGC
75,7270.11,7449.971,7453.706,179.861,PEC
76,7271.501,7453.706,7457.299,182.205,PEC
77,7273.928,7457.299,7460.299,183.371,PE
78,7276.246,7460.299,7462.99,184.053,PEC
79,7278.193,7462.99,7466.311,184.797,PEC
80,7279.284,7466.311,7468.528,187.027,PE
81,7280.772,7468.528,7471.878,187.756,PEGC
82,7282.705,7471.878,7475.741,189.173,PEC
83,7283.023,7475.741,7478.294,192.718,PEC
84,7284.492,7478.294,7483.174,193.803,PE
85,7284.997,7483.174,7486.461,198.177,PEG
86,7285.959,7486.461,7491.129,200.503,PE
87,7289.73,7491.129,7495.295,201.4,PEC
88,7292.404,7495.295,7500.284,202.891,PEGC
89,7295.203,7500.284,7504.954,205.081,PEC
90,7296.148,7504.954,7507.764,208.806,PE
91,7296.219,7507.764,7510.668,211.545,PEGC
92,7296.348,7510.668,7514.989,214.32,PEG
93,7296.742,7514.989,7519.052,218.247,PE
94,7297.332,7519.052,7521.464,221.72,PEC
95,7298.305,7521.464,7524.332,223.159,PEG
96,7298.333,7524.332,7526.355,225.999,PE
97,7298.454,7526.355,7529.033,227.901,PE
98,7298.575,7529.033,7531.764,230.458,PE
99,7299.405,7531.764,7536.623,232.359,PE
100,7299.833,7536.623,7538.758,236.79,PEC
