student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1210.022,1210.022,1213.978,0,PEG
2,1213.655,1213.978,1217.816,0.323,PE
3,1221.203,1221.203,1225.825,0,PE
4,1231.442,1231.442,1235.82,0,PEC
5,1242.932,1242.932,1247.105,0,PE
6,1247.684,1247.684,1250.912,0,PE
7,1252.312,1252.312,1257.305,0,PEGC
8,1252.643,1257.305,1261.176,4.661,PEG
9,1268.975,1268.975,1272.034,0,PEGC
10,1269.181,1272.034,1274.582,2.853,PE
11,1281.226,1281.226,1284.188,0,PEC
12,1313.039,1313.039,1315.806,0,PE
13,1317.914,1317.914,1322.737,0,PEG
14,1329.36,1329.36,1334.039,0,PE
15,1344.693,1344.693,1349.657,0,PE
16,1346.996,1349.657,1354.515,2.661,PE
17,1361.405,1361.405,1366.028,0,PE
18,1362.113,1366.028,1368.514,3.915,PEC
19,1386.627,1386.627,1389.068,0,PEGC
20,1389.396,1389.396,1393.346,0,PE
21,1401.342,1401.342,1405.712,0,PE
22,1410.262,1410.262,1412.479,0,PE
23,1440.227,1440.227,1442.96,0,PE
24,1447.662,1447.662,1449.694,0,PE
25,1449.226,1449.694,1452.392,0.469,PE
26,1452.122,1452.392,1455.157,0.27,PE
27,1460.161,1460.161,1464.898,0,PEG
28,1478.514,1478.514,1481.617,0,PE
29,1491.229,1491.229,1493.343,0,PEG
30,1535.921,1535.921,1539.874,0,PEG
31,1554.067,1554.067,1558.516,0,PE
32,1555.782,1558.516,1560.767,2.734,PE
33,1564.53,1564.53,1566.565,0,PEG
34,1570.798,1570.798,1573.895,0,PE
35,1600.575,1600.575,1603.813,0,PE
36,1612.891,1612.891,1616.139,0,PE
37,1618.087,1618.087,1621.478,0,PEC
38,1633.795,1633.795,1637.193,0,PEC
39,1636.511,1637.193,1640.838,0.683,PE
40,1646.771,1646.771,1650.369,0,PE
41,1662.297,1662.297,1665.82,0,PEC
42,1664.837,1665.82,1670.163,0.982,PEG
43,1705.589,1705.589,1708.459,0,PE
44,1714.032,1714.032,1717.684,0,PE
45,1717.971,1717.971,1721.695,0,PEGC
46,1721.157,1721.695,1724.307,0.539,PEC
47,1731.522,1731.522,1735.187,0,PEGC
48,1751.292,1751.292,1753.934,0,PEG
49,1788.478,1788.478,1792.125,0,PEC
50,1791.287,1792.125,1794.335,0.839,PEG
51,7212.924,7212.924,7217.505,0,PEGC
52,7215.295,7217.505,7220.13,2.21,PEC
53,7232.284,7232.284,7235,0,PEG
54,7254.448,7254.448,7257.59,0,PEG
55,7261.228,7261.228,7264.09,0,PEC
56,7307.128,7307.128,7311.379,0,PEGC
57,7314,7314,7316.956,0,PE
58,7315.371,7316.956,7319.279,1.585,PEG
59,7316.225,7319.279,7323.697,3.054,PEC
60,7335.218,7335.218,7337.974,0,PE
61,7336.526,7337.974,7341.486,1.448,PEC
62,7349.455,7349.455,7351.574,0,PEG
63,7385.776,7385.776,7389.648,0,PE
64,7395.9,7395.9,7399.062,0,PE
65,7401.437,7401.437,7404.362,0,PEG
66,7409.819,7409.819,7412.815,0,PEGC
67,7414.455,7414.455,7419.25,0,PEC
68,7433.575,7433.575,7436.979,0,PEGC
69,7439.793,7439.793,7441.793,0,PEG
70,7462.559,7462.559,7466.736,0,PEGC
71,7464.072,7466.736,7469.935,2.664,PEG
72,7468.172,7469.935,7472.003,1.763,PEG
73,7477.409,7477.409,7481.322,0,PE
74,7490.935,7490.935,7494.253,0,PEC
75,7492.154,7494.253,7498.029,2.1,PE
76,7497.595,7498.029,7501.883,0.433,PE
77,7532.825,7532.825,7536.188,0,PE
78,7584.591,7584.591,7586.738,0,PEGC
79,7608.689,7608.689,7612.848,0,PE
80,7610.214,7612.848,7617.068,2.634,PEC
81,7627.722,7627.722,7630.936,0,PE
82,7631.101,7631.101,7633.255,0,PE
83,7670.324,7670.324,7675.168,0,PEG
84,7686.508,7686.508,7691.14,0,PE
85,7691.345,7691.345,7695.828,0,PE
86,7699.931,7699.931,7703.277,0,PE
87,7700.966,7703.277,7707.93,2.311,PEG
88,7719.037,7719.037,7723.598,0,PE
89,7727.554,7727.554,7731.497,0,PE
90,7733.036,7733.036,7736.556,0,PEG
91,7737.524,7737.524,7739.752,0,PEG
92,7738.881,7739.752,7742.839,0.871,PEGC
93,7741.851,7742.839,7745.532,0.988,PE
94,7747.707,7747.707,7752.287,0,PE
95,7752.398,7752.398,7756.301,0,PE
96,7754.666,7756.301,7760.496,1.635,PE
97,7766.226,7766.226,7768.696,0,PE
98,7778.634,7778.634,7783.483,0,PEG
99,7785.452,7785.452,7788.654,0,PE
100,7795.569,7795.569,7799.403,0,PE
