student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEC,NaN,1216.27204449905,1226.27204449905,1227.27204449905,1237.27204449905,NaN,NaN,1238.27204449905,1268.27204449905
2,PE,NaN,1234.73591238869,1244.73591238869,1245.73591238869,1255.73591238869,NaN,NaN,NaN,NaN
3,PEGC,NaN,1244.73591238869,1254.73591238869,1255.73591238869,1265.73591238869,1266.73591238869,1276.73591238869,1277.73591238869,1307.73591238869
4,PE,NaN,1254.73591238869,1264.73591238869,1265.73591238869,1275.73591238869,NaN,NaN,NaN,NaN
5,PE,NaN,1264.73591238869,1274.73591238869,1275.73591238869,1285.73591238869,NaN,NaN,NaN,NaN
6,PE,NaN,1274.73591238869,1284.73591238869,1285.73591238869,1295.73591238869,NaN,NaN,NaN,NaN
7,PEC,NaN,1293.4115634626,1303.4115634626,1304.4115634626,1314.4115634626,NaN,NaN,1315.4115634626,1345.4115634626
8,PE,NaN,1303.4115634626,1313.4115634626,1314.4115634626,1324.4115634626,NaN,NaN,NaN,NaN
9,PE,NaN,1313.4115634626,1323.4115634626,1324.4115634626,1334.4115634626,NaN,NaN,NaN,NaN
10,PEG,NaN,1323.4115634626,1333.4115634626,1334.4115634626,1344.4115634626,1345.4115634626,1355.4115634626,NaN,NaN
11,PE,NaN,1333.4115634626,1343.4115634626,1344.4115634626,1354.4115634626,NaN,NaN,NaN,NaN
12,PEG,NaN,1343.4115634626,1353.4115634626,1354.4115634626,1364.4115634626,1365.4115634626,1375.4115634626,NaN,NaN
13,PEGC,NaN,1353.4115634626,1363.4115634626,1364.4115634626,1374.4115634626,1375.4115634626,1385.4115634626,1386.4115634626,1416.4115634626
14,PEGC,NaN,1363.4115634626,1373.4115634626,1374.4115634626,1384.4115634626,1385.4115634626,1395.4115634626,1416.4115634626,1446.4115634626
15,PEG,NaN,1373.4115634626,1383.4115634626,1384.4115634626,1394.4115634626,1395.4115634626,1405.4115634626,NaN,NaN
16,PEG,NaN,1383.4115634626,1393.4115634626,1394.4115634626,1404.4115634626,1405.4115634626,1415.4115634626,NaN,NaN
17,PEGC,NaN,1393.4115634626,1403.4115634626,1404.4115634626,1414.4115634626,1415.4115634626,1425.4115634626,1446.4115634626,1476.4115634626
18,PEG,NaN,1407.71158813224,1417.71158813224,1418.71158813224,1428.71158813224,1429.71158813224,1439.71158813224,NaN,NaN
19,PEC,NaN,1426.60983189937,1436.60983189937,1437.60983189937,1447.60983189937,NaN,NaN,1476.4115634626,1506.4115634626
20,PE,NaN,1436.60983189937,1446.60983189937,1447.60983189937,1457.60983189937,NaN,NaN,NaN,NaN
21,PE,NaN,1446.60983189937,1456.60983189937,1457.60983189937,1467.60983189937,NaN,NaN,NaN,NaN
22,PE,NaN,1456.60983189937,1466.60983189937,1467.60983189937,1477.60983189937,NaN,NaN,NaN,NaN
23,PEC,NaN,1466.60983189937,1476.60983189937,1477.60983189937,1487.60983189937,NaN,NaN,1506.4115634626,1536.4115634626
24,PE,NaN,1476.60983189937,1486.60983189937,1487.60983189937,1497.60983189937,NaN,NaN,NaN,NaN
25,PE,NaN,1486.60983189937,1496.60983189937,1497.60983189937,1507.60983189937,NaN,NaN,NaN,NaN
26,PE,NaN,1533.68859796081,1543.68859796081,1544.68859796081,1554.68859796081,NaN,NaN,NaN,NaN
27,PEC,NaN,1543.68859796081,1553.68859796081,1554.68859796081,1564.68859796081,NaN,NaN,1565.68859796081,1595.68859796081
28,PE,NaN,1553.68859796081,1563.68859796081,1564.68859796081,1574.68859796081,NaN,NaN,NaN,NaN
29,PEC,NaN,1563.68859796081,1573.68859796081,1574.68859796081,1584.68859796081,NaN,NaN,1595.68859796081,1625.68859796081
30,PE,NaN,1573.68859796081,1583.68859796081,1584.68859796081,1594.68859796081,NaN,NaN,NaN,NaN
31,PE,NaN,1583.68859796081,1593.68859796081,1594.68859796081,1604.68859796081,NaN,NaN,NaN,NaN
32,PE,NaN,1593.68859796081,1603.68859796081,1604.68859796081,1614.68859796081,NaN,NaN,NaN,NaN
33,PEG,NaN,1603.68859796081,1613.68859796081,1614.68859796081,1624.68859796081,1625.68859796081,1635.68859796081,NaN,NaN
34,PE,NaN,1613.68859796081,1623.68859796081,1624.68859796081,1634.68859796081,NaN,NaN,NaN,NaN
35,PE,NaN,1623.68859796081,1633.68859796081,1634.68859796081,1644.68859796081,NaN,NaN,NaN,NaN
36,PE,NaN,1633.68859796081,1643.68859796081,1644.68859796081,1654.68859796081,NaN,NaN,NaN,NaN
37,PEG,NaN,1643.68859796081,1653.68859796081,1654.68859796081,1664.68859796081,1665.68859796081,1675.68859796081,NaN,NaN
38,PEG,NaN,1653.68859796081,1663.68859796081,1664.68859796081,1674.68859796081,1675.68859796081,1685.68859796081,NaN,NaN
39,PEG,NaN,1663.68859796081,1673.68859796081,1674.68859796081,1684.68859796081,1685.68859796081,1695.68859796081,NaN,NaN
