student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,1213.64640776634,1223.64640776634,1224.64640776634,1234.64640776634,NaN,NaN,NaN,NaN
2,PE,NaN,1223.64640776634,1233.64640776634,1234.64640776634,1244.64640776634,NaN,NaN,NaN,NaN
3,PEG,NaN,1233.64640776634,1243.64640776634,1244.64640776634,1254.64640776634,1255.64640776634,1265.64640776634,NaN,NaN
4,PE,NaN,1258.93694856019,1268.93694856019,1269.93694856019,1279.93694856019,NaN,NaN,NaN,NaN
5,PE,NaN,1288.71691127347,1298.71691127347,1299.71691127347,1309.71691127347,NaN,NaN,NaN,NaN
6,PE,NaN,1301.09501243697,1311.09501243697,1312.09501243697,1322.09501243697,NaN,NaN,NaN,NaN
7,PEC,NaN,1321.99779278954,1331.99779278954,1332.99779278954,1342.99779278954,NaN,NaN,1343.99779278954,1373.99779278954
8,PE,NaN,1331.99779278954,1341.99779278954,1342.99779278954,1352.99779278954,NaN,NaN,NaN,NaN
9,PEGC,NaN,1341.99779278954,1351.99779278954,1352.99779278954,1362.99779278954,1363.99779278954,1373.99779278954,1374.99779278954,1404.99779278954
10,PEGC,NaN,1351.99779278954,1361.99779278954,1362.99779278954,1372.99779278954,1373.99779278954,1383.99779278954,1404.99779278954,1434.99779278954
11,PEC,NaN,1361.99779278954,1371.99779278954,1372.99779278954,1382.99779278954,NaN,NaN,1434.99779278954,1464.99779278954
12,PEC,NaN,1371.99779278954,1381.99779278954,1382.99779278954,1392.99779278954,NaN,NaN,1464.99779278954,1494.99779278954
13,PEC,NaN,1381.99779278954,1391.99779278954,1392.99779278954,1402.99779278954,NaN,NaN,1494.99779278954,1524.99779278954
14,PE,NaN,1391.99779278954,1401.99779278954,1402.99779278954,1412.99779278954,NaN,NaN,NaN,NaN
15,PE,NaN,1401.99779278954,1411.99779278954,1412.99779278954,1422.99779278954,NaN,NaN,NaN,NaN
16,PEG,NaN,1411.99779278954,1421.99779278954,1422.99779278954,1432.99779278954,1433.99779278954,1443.99779278954,NaN,NaN
17,PEG,NaN,1421.99779278954,1431.99779278954,1432.99779278954,1442.99779278954,1443.99779278954,1453.99779278954,NaN,NaN
18,PE,NaN,1431.99779278954,1441.99779278954,1442.99779278954,1452.99779278954,NaN,NaN,NaN,NaN
19,PE,NaN,1441.99779278954,1451.99779278954,1452.99779278954,1462.99779278954,NaN,NaN,NaN,NaN
20,PEG,NaN,1451.99779278954,1461.99779278954,1462.99779278954,1472.99779278954,1473.99779278954,1483.99779278954,NaN,NaN
21,PEGC,NaN,1461.99779278954,1471.99779278954,1472.99779278954,1482.99779278954,1483.99779278954,1493.99779278954,1524.99779278954,1554.99779278954
22,PE,NaN,1474.00446020305,1484.00446020305,1485.00446020305,1495.00446020305,NaN,NaN,NaN,NaN
23,PEC,NaN,1484.12779201917,1494.12779201917,1495.12779201917,1505.12779201917,NaN,NaN,1554.99779278954,1584.99779278954
24,PEG,NaN,1494.12779201917,1504.12779201917,1505.12779201917,1515.12779201917,1516.12779201917,1526.12779201917,NaN,NaN
25,PEC,NaN,1504.12779201917,1514.12779201917,1515.12779201917,1525.12779201917,NaN,NaN,1584.99779278954,1614.99779278954
26,PEC,NaN,1514.12779201917,1524.12779201917,1525.12779201917,1535.12779201917,NaN,NaN,1614.99779278954,1644.99779278954
27,PE,NaN,1524.12779201917,1534.12779201917,1535.12779201917,1545.12779201917,NaN,NaN,NaN,NaN
28,PEG,NaN,1534.12779201917,1544.12779201917,1545.12779201917,1555.12779201917,1556.12779201917,1566.12779201917,NaN,NaN
29,PE,NaN,1544.12779201917,1554.12779201917,1555.12779201917,1565.12779201917,NaN,NaN,NaN,NaN
30,PEC,NaN,1554.12779201917,1564.12779201917,1565.12779201917,1575.12779201917,NaN,NaN,1644.99779278954,1674.99779278954
31,PEC,NaN,1564.12779201917,1574.12779201917,1575.12779201917,1585.12779201917,NaN,NaN,1674.99779278954,1704.99779278954
