student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1242.838,1242.838,1245.552,0,PE
2,1243.908,1245.552,1248.977,1.644,PEGC
3,1248.278,1248.977,1251.142,0.699,PE
4,1258.083,1258.083,1262.604,0,PE
5,1266.185,1266.185,1269.985,0,PEG
6,1268.539,1269.985,1272.823,1.446,PE
7,1288.466,1288.466,1293.361,0,PE
8,1314.218,1314.218,1316.481,0,PEC
9,1325.058,1325.058,1327.199,0,PEG
10,1353.108,1353.108,1356.961,0,PEGC
11,1360.925,1360.925,1365.831,0,PE
12,1364.074,1365.831,1368.21,1.757,PE
13,1366.082,1368.21,1371.324,2.128,PE
14,1408.779,1408.779,1411.6,0,PEC
15,1411.113,1411.6,1413.987,0.487,PE
16,1430.915,1430.915,1434.073,0,PEGC
17,1439.276,1439.276,1442.216,0,PEG
18,1441.225,1442.216,1446.779,0.991,PE
19,1460.905,1460.905,1465.284,0,PEG
20,1478.563,1478.563,1482.435,0,PEG
21,1481.93,1482.435,1486.091,0.505,PE
22,1489.934,1489.934,1492.644,0,PE
23,1493.634,1493.634,1496.345,0,PEC
24,1534.189,1534.189,1537.107,0,PEC
25,1558.758,1558.758,1561.428,0,PEG
26,1559.957,1561.428,1563.911,1.471,PEG
27,1577.821,1577.821,1582.492,0,PEC
28,1600.078,1600.078,1604.406,0,PE
29,1606.182,1606.182,1610.821,0,PEG
30,1619.268,1619.268,1623.67,0,PEGC
31,1629.961,1629.961,1632.211,0,PEC
32,1631.847,1632.211,1634.7,0.365,PEG
33,1635.776,1635.776,1637.855,0,PE
34,1639.163,1639.163,1642.131,0,PEGC
35,1639.185,1642.131,1644.745,2.945,PEG
36,1649.995,1649.995,1653.577,0,PE
37,1689.321,1689.321,1691.423,0,PEG
38,1690.334,1691.423,1693.896,1.089,PE
39,1692.149,1693.896,1697.707,1.747,PE
40,1692.241,1697.707,1701.445,5.466,PEG
41,1698.443,1701.445,1705.066,3.002,PE
42,1698.925,1705.066,1709.935,6.141,PEC
43,1706.609,1709.935,1713.827,3.326,PEG
44,1730.737,1730.737,1734.537,0,PE
45,1738.077,1738.077,1740.221,0,PE
46,1770.969,1770.969,1773.646,0,PE
47,1772.238,1773.646,1776.721,1.408,PE
48,1779.907,1779.907,1784.115,0,PEG
49,1787.859,1787.859,1791.443,0,PE
50,1792.713,1792.713,1796.842,0,PE
51,7219.922,7219.922,7223.409,0,PEC
52,7221.482,7223.409,7227.791,1.927,PEG
53,7228.585,7228.585,7231.205,0,PE
54,7243.812,7243.812,7248.638,0,PEG
55,7276.247,7276.247,7280.216,0,PEC
56,7284.559,7284.559,7287.289,0,PEG
57,7286.896,7287.289,7290.127,0.393,PEG
58,7293.511,7293.511,7295.795,0,PEGC
59,7298.275,7298.275,7302.316,0,PEG
60,7299.677,7302.316,7307.109,2.639,PE
61,7312.619,7312.619,7316.338,0,PEC
62,7315.444,7316.338,7321.07,0.894,PE
63,7337.301,7337.301,7341.215,0,PEGC
64,7342.39,7342.39,7347.307,0,PE
65,7348.84,7348.84,7352.752,0,PEG
66,7362.823,7362.823,7367.226,0,PE
67,7385.664,7385.664,7390.302,0,PEC
68,7428.612,7428.612,7433.482,0,PEC
69,7430.866,7433.482,7436.414,2.617,PE
70,7448.465,7448.465,7452.278,0,PE
71,7461.88,7461.88,7464.703,0,PEC
72,7466.343,7466.343,7468.562,0,PEGC
73,7466.36,7468.562,7470.998,2.202,PEG
74,7467.159,7470.998,7473.974,3.838,PEG
75,7469.005,7473.974,7477.631,4.969,PEC
76,7491.367,7491.367,7493.9,0,PEG
77,7493.044,7493.9,7497.568,0.857,PE
78,7500.708,7500.708,7504.702,0,PEC
79,7517.095,7517.095,7520.726,0,PEG
80,7545.065,7545.065,7549.7,0,PEG
81,7554.231,7554.231,7556.474,0,PE
82,7556.44,7556.474,7558.555,0.034,PEG
83,7564.377,7564.377,7568.348,0,PEGC
84,7566.466,7568.348,7570.86,1.882,PE
85,7571.555,7571.555,7575.014,0,PE
86,7578.71,7578.71,7582.471,0,PEG
87,7602.195,7602.195,7605.137,0,PEG
88,7631.983,7631.983,7635.058,0,PEG
89,7633.679,7635.058,7639.976,1.378,PEGC
90,7638.459,7639.976,7642.323,1.517,PEG
91,7646.261,7646.261,7650.947,0,PEG
92,7659.512,7659.512,7664.046,0,PE
93,7662.602,7664.046,7666.41,1.443,PE
94,7686.038,7686.038,7688.495,0,PE
95,7691.409,7691.409,7695.666,0,PE
96,7744.626,7744.626,7747.156,0,PE
97,7745.274,7747.156,7750.945,1.882,PEGC
98,7746.087,7750.945,7754.323,4.858,PEG
99,7748.523,7754.323,7758.664,5.8,PEGC
100,7753.511,7758.664,7762.968,5.153,PE
