student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,1211.45517431676,1221.45517431676,1222.45517431676,1232.45517431676,NaN,NaN,NaN,NaN
2,PEG,NaN,1229.51463682218,1239.51463682218,1240.51463682218,1250.51463682218,1251.51463682218,1261.51463682218,NaN,NaN
3,PEG,NaN,1239.51463682218,1249.51463682218,1250.51463682218,1260.51463682218,1261.51463682218,1271.51463682218,NaN,NaN
4,PEG,NaN,1250.5304468706,1260.5304468706,1261.5304468706,1271.5304468706,1272.5304468706,1282.5304468706,NaN,NaN
5,PE,NaN,1279.70186666678,1289.70186666678,1290.70186666678,1300.70186666678,NaN,NaN,NaN,NaN
6,PE,NaN,1289.70186666678,1299.70186666678,1300.70186666678,1310.70186666678,NaN,NaN,NaN,NaN
7,PE,NaN,1304.27727873007,1314.27727873007,1315.27727873007,1325.27727873007,NaN,NaN,NaN,NaN
8,PE,NaN,1314.27727873007,1324.27727873007,1325.27727873007,1335.27727873007,NaN,NaN,NaN,NaN
9,PEC,NaN,1324.27727873007,1334.27727873007,1335.27727873007,1345.27727873007,NaN,NaN,1346.27727873007,1376.27727873007
10,PEG,NaN,1334.27727873007,1344.27727873007,1345.27727873007,1355.27727873007,1356.27727873007,1366.27727873007,NaN,NaN
11,PE,NaN,1344.27727873007,1354.27727873007,1355.27727873007,1365.27727873007,NaN,NaN,NaN,NaN
12,PEC,NaN,1354.27727873007,1364.27727873007,1365.27727873007,1375.27727873007,NaN,NaN,1376.27727873007,1406.27727873007
13,PE,NaN,1374.59691457951,1384.59691457951,1385.59691457951,1395.59691457951,NaN,NaN,NaN,NaN
14,PE,NaN,1384.59691457951,1394.59691457951,1395.59691457951,1405.59691457951,NaN,NaN,NaN,NaN
15,PE,NaN,1408.31709359278,1418.31709359278,1419.31709359278,1429.31709359278,NaN,NaN,NaN,NaN
16,PEC,NaN,1418.31709359278,1428.31709359278,1429.31709359278,1439.31709359278,NaN,NaN,1440.31709359278,1470.31709359278
17,PE,NaN,1428.31709359278,1438.31709359278,1439.31709359278,1449.31709359278,NaN,NaN,NaN,NaN
18,PEG,NaN,1438.31709359278,1448.31709359278,1449.31709359278,1459.31709359278,1460.31709359278,1470.31709359278,NaN,NaN
19,PEGC,NaN,1448.31709359278,1458.31709359278,1459.31709359278,1469.31709359278,1470.31709359278,1480.31709359278,1481.31709359278,1511.31709359278
20,PEG,NaN,1458.31709359278,1468.31709359278,1469.31709359278,1479.31709359278,1480.31709359278,1490.31709359278,NaN,NaN
21,PE,NaN,1468.31709359278,1478.31709359278,1479.31709359278,1489.31709359278,NaN,NaN,NaN,NaN
22,PE,NaN,1478.31709359278,1488.31709359278,1489.31709359278,1499.31709359278,NaN,NaN,NaN,NaN
23,PEG,NaN,1488.31709359278,1498.31709359278,1499.31709359278,1509.31709359278,1510.31709359278,1520.31709359278,NaN,NaN
24,PE,NaN,1498.31709359278,1508.31709359278,1509.31709359278,1519.31709359278,NaN,NaN,NaN,NaN
25,PE,NaN,1508.31709359278,1518.31709359278,1519.31709359278,1529.31709359278,NaN,NaN,NaN,NaN
26,PEGC,NaN,1518.31709359278,1528.31709359278,1529.31709359278,1539.31709359278,1540.31709359278,1550.31709359278,1551.31709359278,1581.31709359278
27,PE,NaN,1528.31709359278,1538.31709359278,1539.31709359278,1549.31709359278,NaN,NaN,NaN,NaN
28,PEC,NaN,1538.31709359278,1548.31709359278,1549.31709359278,1559.31709359278,NaN,NaN,1581.31709359278,1611.31709359278
29,PEG,NaN,1548.31709359278,1558.31709359278,1559.31709359278,1569.31709359278,1570.31709359278,1580.31709359278,NaN,NaN
30,PEGC,NaN,1558.31709359278,1568.31709359278,1569.31709359278,1579.31709359278,1580.31709359278,1590.31709359278,1611.31709359278,1641.31709359278
31,PE,NaN,1568.31709359278,1578.31709359278,1579.31709359278,1589.31709359278,NaN,NaN,NaN,NaN
32,PE,NaN,1578.31709359278,1588.31709359278,1589.31709359278,1599.31709359278,NaN,NaN,NaN,NaN
33,PEGC,NaN,1588.31709359278,1598.31709359278,1599.31709359278,1609.31709359278,1610.31709359278,1620.31709359278,1641.31709359278,1671.31709359278
34,PEG,NaN,1598.31709359278,1608.31709359278,1609.31709359278,1619.31709359278,1620.31709359278,1630.31709359278,NaN,NaN
35,PEGC,NaN,1608.31709359278,1618.31709359278,1619.31709359278,1629.31709359278,1630.31709359278,1640.31709359278,1671.31709359278,1701.31709359278
