student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,1204.42653868049,1214.42653868049,1215.42653868049,1225.42653868049,1226.42653868049,1236.42653868049,NaN,NaN
2,PEC,NaN,1214.42653868049,1224.42653868049,1225.42653868049,1235.42653868049,NaN,NaN,1236.42653868049,1266.42653868049
3,PEC,NaN,1224.42653868049,1234.42653868049,1235.42653868049,1245.42653868049,NaN,NaN,1266.42653868049,1296.42653868049
4,PEG,NaN,1234.42653868049,1244.42653868049,1245.42653868049,1255.42653868049,1256.42653868049,1266.42653868049,NaN,NaN
5,PE,NaN,1244.42653868049,1254.42653868049,1255.42653868049,1265.42653868049,NaN,NaN,NaN,NaN
6,PE,NaN,1254.42653868049,1264.42653868049,1265.42653868049,1275.42653868049,NaN,NaN,NaN,NaN
7,PE,NaN,1264.42653868049,1274.42653868049,1275.42653868049,1285.42653868049,NaN,NaN,NaN,NaN
8,PE,NaN,1274.42653868049,1284.42653868049,1285.42653868049,1295.42653868049,NaN,NaN,NaN,NaN
9,PE,NaN,1284.42653868049,1294.42653868049,1295.42653868049,1305.42653868049,NaN,NaN,NaN,NaN
10,PEC,NaN,1294.42653868049,1304.42653868049,1305.42653868049,1315.42653868049,NaN,NaN,1316.42653868049,1346.42653868049
11,PE,NaN,1316.85133662152,1326.85133662152,1327.85133662152,1337.85133662152,NaN,NaN,NaN,NaN
12,PE,NaN,1334.17905584151,1344.17905584151,1345.17905584151,1355.17905584151,NaN,NaN,NaN,NaN
13,PE,NaN,1348.12635900851,1358.12635900851,1359.12635900851,1369.12635900851,NaN,NaN,NaN,NaN
14,PE,NaN,1358.12635900851,1368.12635900851,1369.12635900851,1379.12635900851,NaN,NaN,NaN,NaN
15,PEG,NaN,1368.12635900851,1378.12635900851,1379.12635900851,1389.12635900851,1390.12635900851,1400.12635900851,NaN,NaN
16,PEG,NaN,1388.06954256355,1398.06954256355,1399.06954256355,1409.06954256355,1410.06954256355,1420.06954256355,NaN,NaN
17,PEC,NaN,1398.06954256355,1408.06954256355,1409.06954256355,1419.06954256355,NaN,NaN,1420.06954256355,1450.06954256355
18,PEG,NaN,1414.28061194485,1424.28061194485,1425.28061194485,1435.28061194485,1436.28061194485,1446.28061194485,NaN,NaN
19,PEG,NaN,1434.02519185344,1444.02519185344,1445.02519185344,1455.02519185344,1456.02519185344,1466.02519185344,NaN,NaN
20,PEG,NaN,1444.02519185344,1454.02519185344,1455.02519185344,1465.02519185344,1466.02519185344,1476.02519185344,NaN,NaN
21,PE,NaN,1454.02519185344,1464.02519185344,1465.02519185344,1475.02519185344,NaN,NaN,NaN,NaN
22,PE,NaN,1464.02519185344,1474.02519185344,1475.02519185344,1485.02519185344,NaN,NaN,NaN,NaN
23,PE,NaN,1474.02519185344,1484.02519185344,1485.02519185344,1495.02519185344,NaN,NaN,NaN,NaN
24,PEG,NaN,1484.02519185344,1494.02519185344,1495.02519185344,1505.02519185344,1506.02519185344,1516.02519185344,NaN,NaN
25,PE,NaN,1494.02519185344,1504.02519185344,1505.02519185344,1515.02519185344,NaN,NaN,NaN,NaN
26,PEG,NaN,1504.02519185344,1514.02519185344,1515.02519185344,1525.02519185344,1526.02519185344,1536.02519185344,NaN,NaN
27,PEC,NaN,1514.02519185344,1524.02519185344,1525.02519185344,1535.02519185344,NaN,NaN,1536.02519185344,1566.02519185344
28,PE,NaN,1524.02519185344,1534.02519185344,1535.02519185344,1545.02519185344,NaN,NaN,NaN,NaN
29,PEG,NaN,1534.02519185344,1544.02519185344,1545.02519185344,1555.02519185344,1556.02519185344,1566.02519185344,NaN,NaN
30,PE,NaN,1544.02519185344,1554.02519185344,1555.02519185344,1565.02519185344,NaN,NaN,NaN,NaN
31,PE,NaN,1554.02519185344,1564.02519185344,1565.02519185344,1575.02519185344,NaN,NaN,NaN,NaN
32,PE,NaN,1564.02519185344,1574.02519185344,1575.02519185344,1585.02519185344,NaN,NaN,NaN,NaN
33,PEG,NaN,1574.02519185344,1584.02519185344,1585.02519185344,1595.02519185344,1596.02519185344,1606.02519185344,NaN,NaN
34,PE,NaN,1584.02519185344,1594.02519185344,1595.02519185344,1605.02519185344,NaN,NaN,NaN,NaN
35,PE,NaN,1615.27077510925,1625.27077510925,1626.27077510925,1636.27077510925,NaN,NaN,NaN,NaN
36,PE,NaN,1625.27077510925,1635.27077510925,1636.27077510925,1646.27077510925,NaN,NaN,NaN,NaN
37,PE,NaN,1635.27077510925,1645.27077510925,1646.27077510925,1656.27077510925,NaN,NaN,NaN,NaN
38,PE,NaN,1645.27077510925,1655.27077510925,1656.27077510925,1666.27077510925,NaN,NaN,NaN,NaN
39,PEG,NaN,1659.2839164057,1669.2839164057,1670.2839164057,1680.2839164057,1681.2839164057,1691.2839164057,NaN,NaN
40,PEG,NaN,1669.2839164057,1679.2839164057,1680.2839164057,1690.2839164057,1691.2839164057,1701.2839164057,NaN,NaN
41,PEC,NaN,1679.2839164057,1689.2839164057,1690.2839164057,1700.2839164057,NaN,NaN,1701.2839164057,1731.2839164057
42,PE,NaN,1689.2839164057,1699.2839164057,1700.2839164057,1710.2839164057,NaN,NaN,NaN,NaN
43,PEC,NaN,1730.00286984062,1740.00286984062,1741.00286984062,1751.00286984062,NaN,NaN,1752.00286984062,1782.00286984062
44,PE,NaN,1740.00286984062,1750.00286984062,1751.00286984062,1761.00286984062,NaN,NaN,NaN,NaN
45,PE,NaN,1750.00286984062,1760.00286984062,1761.00286984062,1771.00286984062,NaN,NaN,NaN,NaN
46,PEG,NaN,1784.54670255728,1794.54670255728,1795.54670255728,1805.54670255728,1806.54670255728,1816.54670255728,NaN,NaN
47,PEG,NaN,1794.54670255728,1804.54670255728,1805.54670255728,1815.54670255728,1816.54670255728,1826.54670255728,NaN,NaN
48,PE,NaN,1804.54670255728,1814.54670255728,1815.54670255728,1825.54670255728,NaN,NaN,NaN,NaN
49,PE,NaN,1814.54670255728,1824.54670255728,1825.54670255728,1835.54670255728,NaN,NaN,NaN,NaN
50,PEG,NaN,1824.54670255728,1834.54670255728,1835.54670255728,1845.54670255728,1846.54670255728,1856.54670255728,NaN,NaN
51,PE,NaN,7208.42103682566,7218.42103682566,7219.42103682566,7229.42103682566,NaN,NaN,NaN,NaN
52,PEG,NaN,7235.18578062244,7245.18578062244,7246.18578062244,7256.18578062244,7257.18578062244,7267.18578062244,NaN,NaN
53,PE,NaN,7245.18578062244,7255.18578062244,7256.18578062244,7266.18578062244,NaN,NaN,NaN,NaN
54,PE,NaN,7255.18578062244,7265.18578062244,7266.18578062244,7276.18578062244,NaN,NaN,NaN,NaN
55,PEG,NaN,7265.18578062244,7275.18578062244,7276.18578062244,7286.18578062244,7287.18578062244,7297.18578062244,NaN,NaN
56,PEGC,NaN,7275.18578062244,7285.18578062244,7286.18578062244,7296.18578062244,7297.18578062244,7307.18578062244,7308.18578062244,7338.18578062244
57,PE,NaN,7285.18578062244,7295.18578062244,7296.18578062244,7306.18578062244,NaN,NaN,NaN,NaN
58,PEGC,NaN,7295.18578062244,7305.18578062244,7306.18578062244,7316.18578062244,7317.18578062244,7327.18578062244,7338.18578062244,7368.18578062244
59,PE,NaN,7305.18578062244,7315.18578062244,7316.18578062244,7326.18578062244,NaN,NaN,NaN,NaN
60,PEG,NaN,7315.18578062244,7325.18578062244,7326.18578062244,7336.18578062244,7337.18578062244,7347.18578062244,NaN,NaN
61,PEC,NaN,7325.18578062244,7335.18578062244,7336.18578062244,7346.18578062244,NaN,NaN,7368.18578062244,7398.18578062244
62,PEG,NaN,7335.18578062244,7345.18578062244,7346.18578062244,7356.18578062244,7357.18578062244,7367.18578062244,NaN,NaN
63,PE,NaN,7345.18578062244,7355.18578062244,7356.18578062244,7366.18578062244,NaN,NaN,NaN,NaN
64,PEG,NaN,7355.18578062244,7365.18578062244,7366.18578062244,7376.18578062244,7377.18578062244,7387.18578062244,NaN,NaN
65,PEC,NaN,7375.19782797417,7385.19782797417,7386.19782797417,7396.19782797417,NaN,NaN,7398.18578062244,7428.18578062244
66,PE,NaN,7405.25090094531,7415.25090094531,7416.25090094531,7426.25090094531,NaN,NaN,NaN,NaN
67,PEG,NaN,7423.11933323192,7433.11933323192,7434.11933323192,7444.11933323192,7445.11933323192,7455.11933323192,NaN,NaN
68,PEC,NaN,7433.11933323192,7443.11933323192,7444.11933323192,7454.11933323192,NaN,NaN,7455.11933323192,7485.11933323192
69,PE,NaN,7443.22489765714,7453.22489765714,7454.22489765714,7464.22489765714,NaN,NaN,NaN,NaN
70,PE,NaN,7453.22489765714,7463.22489765714,7464.22489765714,7474.22489765714,NaN,NaN,NaN,NaN
71,PEGC,NaN,7473.61695414343,7483.61695414343,7484.61695414343,7494.61695414343,7495.61695414343,7505.61695414343,7506.61695414343,7536.61695414343
72,PE,NaN,7483.61695414343,7493.61695414343,7494.61695414343,7504.61695414343,NaN,NaN,NaN,NaN
73,PEGC,NaN,7497.93614659358,7507.93614659358,7508.93614659358,7518.93614659358,7519.93614659358,7529.93614659358,7536.61695414343,7566.61695414343
74,PE,NaN,7507.93614659358,7517.93614659358,7518.93614659358,7528.93614659358,NaN,NaN,NaN,NaN
75,PE,NaN,7517.93614659358,7527.93614659358,7528.93614659358,7538.93614659358,NaN,NaN,NaN,NaN
76,PEC,NaN,7527.93614659358,7537.93614659358,7538.93614659358,7548.93614659358,NaN,NaN,7566.61695414343,7596.61695414343
77,PEG,NaN,7537.93614659358,7547.93614659358,7548.93614659358,7558.93614659358,7559.93614659358,7569.93614659358,NaN,NaN
78,PEGC,NaN,7548.38218362258,7558.38218362258,7559.38218362258,7569.38218362258,7570.38218362258,7580.38218362258,7596.61695414343,7626.61695414343
79,PE,NaN,7572.11527278247,7582.11527278247,7583.11527278247,7593.11527278247,NaN,NaN,NaN,NaN
80,PE,NaN,7600.10165595207,7610.10165595207,7611.10165595207,7621.10165595207,NaN,NaN,NaN,NaN
81,PE,NaN,7612.71771039362,7622.71771039362,7623.71771039362,7633.71771039362,NaN,NaN,NaN,NaN
82,PE,NaN,7634.04756891675,7644.04756891675,7645.04756891675,7655.04756891675,NaN,NaN,NaN,NaN
83,PE,NaN,7667.302930179,7677.302930179,7678.302930179,7688.302930179,NaN,NaN,NaN,NaN
84,PEC,NaN,7677.302930179,7687.302930179,7688.302930179,7698.302930179,NaN,NaN,7699.302930179,7729.302930179
85,PEGC,NaN,7687.302930179,7697.302930179,7698.302930179,7708.302930179,7709.302930179,7719.302930179,7729.302930179,7759.302930179
86,PEC,NaN,7701.36666820107,7711.36666820107,7712.36666820107,7722.36666820107,NaN,NaN,7759.302930179,7789.302930179
87,PEG,NaN,7711.36666820107,7721.36666820107,7722.36666820107,7732.36666820107,7733.36666820107,7743.36666820107,NaN,NaN
88,PEG,NaN,7721.36666820107,7731.36666820107,7732.36666820107,7742.36666820107,7743.36666820107,7753.36666820107,NaN,NaN
89,PEGC,NaN,7731.36666820107,7741.36666820107,7742.36666820107,7752.36666820107,7753.36666820107,7763.36666820107,7789.302930179,7819.302930179
90,PE,NaN,7741.36666820107,7751.36666820107,7752.36666820107,7762.36666820107,NaN,NaN,NaN,NaN
91,PE,NaN,7751.36666820107,7761.36666820107,7762.36666820107,7772.36666820107,NaN,NaN,NaN,NaN
