student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEG,NaN,1203.33897778624,1213.33897778624,1214.33897778624,1224.33897778624,1225.33897778624,1235.33897778624,NaN,NaN
2,PEG,NaN,1213.33897778624,1223.33897778624,1224.33897778624,1234.33897778624,1235.33897778624,1245.33897778624,NaN,NaN
3,PEGC,NaN,1224.49210684749,1234.49210684749,1235.49210684749,1245.49210684749,1246.49210684749,1256.49210684749,1257.49210684749,1287.49210684749
4,PEGC,NaN,1234.7536353653,1244.7536353653,1245.7536353653,1255.7536353653,1256.7536353653,1266.7536353653,1287.49210684749,1317.49210684749
5,PEC,NaN,1244.7536353653,1254.7536353653,1255.7536353653,1265.7536353653,NaN,NaN,1317.49210684749,1347.49210684749
6,PEC,NaN,1254.7536353653,1264.7536353653,1265.7536353653,1275.7536353653,NaN,NaN,1347.49210684749,1377.49210684749
7,PEC,NaN,1264.7536353653,1274.7536353653,1275.7536353653,1285.7536353653,NaN,NaN,1377.49210684749,1407.49210684749
8,PE,NaN,1274.7536353653,1284.7536353653,1285.7536353653,1295.7536353653,NaN,NaN,NaN,NaN
9,PE,NaN,1284.7536353653,1294.7536353653,1295.7536353653,1305.7536353653,NaN,NaN,NaN,NaN
10,PE,NaN,1294.7536353653,1304.7536353653,1305.7536353653,1315.7536353653,NaN,NaN,NaN,NaN
11,PEG,NaN,1304.7536353653,1314.7536353653,1315.7536353653,1325.7536353653,1326.7536353653,1336.7536353653,NaN,NaN
12,PE,NaN,1314.7536353653,1324.7536353653,1325.7536353653,1335.7536353653,NaN,NaN,NaN,NaN
13,PE,NaN,1324.7536353653,1334.7536353653,1335.7536353653,1345.7536353653,NaN,NaN,NaN,NaN
14,PE,NaN,1334.85869932552,1344.85869932552,1345.85869932552,1355.85869932552,NaN,NaN,NaN,NaN
15,PE,NaN,1344.85869932552,1354.85869932552,1355.85869932552,1365.85869932552,NaN,NaN,NaN,NaN
16,PE,NaN,1354.85869932552,1364.85869932552,1365.85869932552,1375.85869932552,NaN,NaN,NaN,NaN
17,PE,NaN,1364.85869932552,1374.85869932552,1375.85869932552,1385.85869932552,NaN,NaN,NaN,NaN
18,PEG,NaN,1374.85869932552,1384.85869932552,1385.85869932552,1395.85869932552,1396.85869932552,1406.85869932552,NaN,NaN
19,PE,NaN,1384.85869932552,1394.85869932552,1395.85869932552,1405.85869932552,NaN,NaN,NaN,NaN
20,PE,NaN,1394.85869932552,1404.85869932552,1405.85869932552,1415.85869932552,NaN,NaN,NaN,NaN
21,PE,NaN,1404.85869932552,1414.85869932552,1415.85869932552,1425.85869932552,NaN,NaN,NaN,NaN
22,PE,NaN,1416.20083154827,1426.20083154827,1427.20083154827,1437.20083154827,NaN,NaN,NaN,NaN
23,PEC,NaN,1427.87232211688,1437.87232211688,1438.87232211688,1448.87232211688,NaN,NaN,1449.87232211688,1479.87232211688
24,PEG,NaN,1437.87232211688,1447.87232211688,1448.87232211688,1458.87232211688,1459.87232211688,1469.87232211688,NaN,NaN
25,PE,NaN,1454.99933613693,1464.99933613693,1465.99933613693,1475.99933613693,NaN,NaN,NaN,NaN
26,PE,NaN,1466.41523154384,1476.41523154384,1477.41523154384,1487.41523154384,NaN,NaN,NaN,NaN
27,PEG,NaN,1484.87619063094,1494.87619063094,1495.87619063094,1505.87619063094,1506.87619063094,1516.87619063094,NaN,NaN
28,PEC,NaN,1515.45656720784,1525.45656720784,1526.45656720784,1536.45656720784,NaN,NaN,1537.45656720784,1567.45656720784
29,PEG,NaN,1525.45656720784,1535.45656720784,1536.45656720784,1546.45656720784,1547.45656720784,1557.45656720784,NaN,NaN
30,PEG,NaN,1535.45656720784,1545.45656720784,1546.45656720784,1556.45656720784,1557.45656720784,1567.45656720784,NaN,NaN
31,PEC,NaN,1545.45656720784,1555.45656720784,1556.45656720784,1566.45656720784,NaN,NaN,1567.45656720784,1597.45656720784
32,PEG,NaN,1555.45656720784,1565.45656720784,1566.45656720784,1576.45656720784,1577.45656720784,1587.45656720784,NaN,NaN
33,PE,NaN,1565.45656720784,1575.45656720784,1576.45656720784,1586.45656720784,NaN,NaN,NaN,NaN
34,PEC,NaN,1575.45656720784,1585.45656720784,1586.45656720784,1596.45656720784,NaN,NaN,1597.45656720784,1627.45656720784
35,PEC,NaN,1585.45656720784,1595.45656720784,1596.45656720784,1606.45656720784,NaN,NaN,1627.45656720784,1657.45656720784
36,PEC,NaN,1595.45656720784,1605.45656720784,1606.45656720784,1616.45656720784,NaN,NaN,1657.45656720784,1687.45656720784
37,PE,NaN,1639.62806554833,1649.62806554833,1650.62806554833,1660.62806554833,NaN,NaN,NaN,NaN
38,PE,NaN,1656.11316391672,1666.11316391672,1667.11316391672,1677.11316391672,NaN,NaN,NaN,NaN
39,PEG,NaN,1666.11316391672,1676.11316391672,1677.11316391672,1687.11316391672,1688.11316391672,1698.11316391672,NaN,NaN
40,PE,NaN,1676.11316391672,1686.11316391672,1687.11316391672,1697.11316391672,NaN,NaN,NaN,NaN
41,PE,NaN,1702.01445098583,1712.01445098583,1713.01445098583,1723.01445098583,NaN,NaN,NaN,NaN
42,PEG,NaN,1712.01445098583,1722.01445098583,1723.01445098583,1733.01445098583,1734.01445098583,1744.01445098583,NaN,NaN
43,PEG,NaN,1722.01445098583,1732.01445098583,1733.01445098583,1743.01445098583,1744.01445098583,1754.01445098583,NaN,NaN
44,PEC,NaN,1732.01445098583,1742.01445098583,1743.01445098583,1753.01445098583,NaN,NaN,1754.01445098583,1784.01445098583
45,PEC,NaN,1742.01445098583,1752.01445098583,1753.01445098583,1763.01445098583,NaN,NaN,1784.01445098583,1814.01445098583
46,PEC,NaN,1752.01445098583,1762.01445098583,1763.01445098583,1773.01445098583,NaN,NaN,1814.01445098583,1844.01445098583
47,PEC,NaN,1762.01445098583,1772.01445098583,1773.01445098583,1783.01445098583,NaN,NaN,1844.01445098583,1874.01445098583
48,PEG,NaN,1772.01445098583,1782.01445098583,1783.01445098583,1793.01445098583,1794.01445098583,1804.01445098583,NaN,NaN
49,PEG,NaN,1782.01445098583,1792.01445098583,1793.01445098583,1803.01445098583,1804.01445098583,1814.01445098583,NaN,NaN
50,PEG,NaN,1792.01445098583,1802.01445098583,1803.01445098583,1813.01445098583,1814.01445098583,1824.01445098583,NaN,NaN
51,PEC,NaN,7227.84092184684,7237.84092184684,7238.84092184684,7248.84092184684,NaN,NaN,7249.84092184684,7279.84092184684
52,PEG,NaN,7237.84092184684,7247.84092184684,7248.84092184684,7258.84092184684,7259.84092184684,7269.84092184684,NaN,NaN
53,PEGC,NaN,7247.84092184684,7257.84092184684,7258.84092184684,7268.84092184684,7269.84092184684,7279.84092184684,7280.84092184684,7310.84092184684
54,PEC,NaN,7259.61188377111,7269.61188377111,7270.61188377111,7280.61188377111,NaN,NaN,7310.84092184684,7340.84092184684
55,PE,NaN,7269.61188377111,7279.61188377111,7280.61188377111,7290.61188377111,NaN,NaN,NaN,NaN
56,PE,NaN,7279.61188377111,7289.61188377111,7290.61188377111,7300.61188377111,NaN,NaN,NaN,NaN
57,PEG,NaN,7289.61188377111,7299.61188377111,7300.61188377111,7310.61188377111,7311.61188377111,7321.61188377111,NaN,NaN
58,PEG,NaN,7299.61188377111,7309.61188377111,7310.61188377111,7320.61188377111,7321.61188377111,7331.61188377111,NaN,NaN
59,PE,NaN,7309.61188377111,7319.61188377111,7320.61188377111,7330.61188377111,NaN,NaN,NaN,NaN
60,PE,NaN,7319.61188377111,7329.61188377111,7330.61188377111,7340.61188377111,NaN,NaN,NaN,NaN
61,PE,NaN,7329.61188377111,7339.61188377111,7340.61188377111,7350.61188377111,NaN,NaN,NaN,NaN
