student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PE,NaN,1214.28004701275,1224.28004701275,1225.28004701275,1235.28004701275,NaN,NaN,NaN,NaN
2,PE,NaN,1224.28004701275,1234.28004701275,1235.28004701275,1245.28004701275,NaN,NaN,NaN,NaN
3,PEC,NaN,1234.28004701275,1244.28004701275,1245.28004701275,1255.28004701275,NaN,NaN,1256.28004701275,1286.28004701275
4,PEGC,NaN,1244.28004701275,1254.28004701275,1255.28004701275,1265.28004701275,1266.28004701275,1276.28004701275,1286.28004701275,1316.28004701275
5,PEC,NaN,1255.26843416368,1265.26843416368,1266.26843416368,1276.26843416368,NaN,NaN,1316.28004701275,1346.28004701275
6,PEGC,NaN,1265.26843416368,1275.26843416368,1276.26843416368,1286.26843416368,1287.26843416368,1297.26843416368,1346.28004701275,1376.28004701275
7,PE,NaN,1316.36755040665,1326.36755040665,1327.36755040665,1337.36755040665,NaN,NaN,NaN,NaN
8,PE,NaN,1326.36755040665,1336.36755040665,1337.36755040665,1347.36755040665,NaN,NaN,NaN,NaN
9,PE,NaN,1336.36755040665,1346.36755040665,1347.36755040665,1357.36755040665,NaN,NaN,NaN,NaN
10,PE,NaN,1346.36755040665,1356.36755040665,1357.36755040665,1367.36755040665,NaN,NaN,NaN,NaN
11,PE,NaN,1356.36755040665,1366.36755040665,1367.36755040665,1377.36755040665,NaN,NaN,NaN,NaN
12,PE,NaN,1366.36755040665,1376.36755040665,1377.36755040665,1387.36755040665,NaN,NaN,NaN,NaN
13,PEG,NaN,1376.36755040665,1386.36755040665,1387.36755040665,1397.36755040665,1398.36755040665,1408.36755040665,NaN,NaN
14,PEC,NaN,1386.36755040665,1396.36755040665,1397.36755040665,1407.36755040665,NaN,NaN,1408.36755040665,1438.36755040665
15,PE,NaN,1396.36755040665,1406.36755040665,1407.36755040665,1417.36755040665,NaN,NaN,NaN,NaN
16,PEC,NaN,1406.36755040665,1416.36755040665,1417.36755040665,1427.36755040665,NaN,NaN,1438.36755040665,1468.36755040665
17,PE,NaN,1416.36755040665,1426.36755040665,1427.36755040665,1437.36755040665,NaN,NaN,NaN,NaN
18,PEG,NaN,1426.36755040665,1436.36755040665,1437.36755040665,1447.36755040665,1448.36755040665,1458.36755040665,NaN,NaN
