student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1204.526,1204.526,1207.533,0,PE
2,1205.977,1207.533,1210.247,1.556,PEGC
3,1210.115,1210.247,1213.447,0.132,PEC
4,1213.991,1213.991,1218.852,0,PEGC
5,1224.439,1224.439,1227.019,0,PE
6,1250.435,1250.435,1254.259,0,PE
7,1252.395,1254.259,1256.723,1.864,PEG
8,1252.851,1256.723,1259.493,3.872,PEC
9,1265.926,1265.926,1270.325,0,PE
10,1271.058,1271.058,1273.759,0,PEC
11,1290.688,1290.688,1293.798,0,PEGC
12,1329.417,1329.417,1332.369,0,PE
13,1335.345,1335.345,1340.003,0,PE
14,1347.511,1347.511,1349.594,0,PE
15,1373.38,1373.38,1377.271,0,PE
16,1382.575,1382.575,1385.272,0,PEG
17,1399.236,1399.236,1403.375,0,PE
18,1400.482,1403.375,1405.602,2.893,PE
19,1414.686,1414.686,1419.597,0,PE
20,1416.705,1419.597,1422.81,2.893,PE
21,1421.732,1422.81,1427.302,1.078,PEC
22,1442.367,1442.367,1445.224,0,PE
23,1450.545,1450.545,1452.59,0,PEG
24,1461.974,1461.974,1465.703,0,PEGC
25,1472.791,1472.791,1474.963,0,PE
26,1481.483,1481.483,1485.296,0,PEC
27,1483.055,1485.296,1489.148,2.242,PEG
28,1495.97,1495.97,1500.318,0,PEC
29,1501.45,1501.45,1505.085,0,PEC
30,1565.156,1565.156,1568.578,0,PE
31,1592.186,1592.186,1595.181,0,PE
32,1595.02,1595.181,1598.022,0.16,PEG
33,1600.29,1600.29,1604.841,0,PEC
34,1623.914,1623.914,1626.548,0,PEG
35,1629.654,1629.654,1632.059,0,PEC
36,1635.113,1635.113,1638.802,0,PE
37,1665.599,1665.599,1669.66,0,PE
38,1668.917,1669.66,1672.748,0.743,PEG
39,1676.028,1676.028,1680.089,0,PEG
40,1689.736,1689.736,1692.77,0,PEG
41,1704.623,1704.623,1709.11,0,PEC
42,1723.369,1723.369,1727.352,0,PEG
43,1736.696,1736.696,1739.762,0,PEC
44,1737.262,1739.762,1742.007,2.5,PEC
45,1742.253,1742.253,1746.055,0,PE
46,1744.467,1746.055,1750.747,1.588,PE
47,1767.393,1767.393,1772.252,0,PE
48,1771.268,1772.252,1775.545,0.984,PEG
49,1772.291,1775.545,1780.31,3.254,PEGC
50,1781.873,1781.873,1785.554,0,PE
51,7236.3,7236.3,7241.106,0,PEGC
52,7246.032,7246.032,7248.033,0,PEC
53,7262.316,7262.316,7265.613,0,PEG
54,7264.169,7265.613,7269.428,1.444,PE
55,7269.807,7269.807,7274.177,0,PE
56,7279.451,7279.451,7284.371,0,PEC
57,7288.836,7288.836,7293.376,0,PEG
58,7290.506,7293.376,7298.369,2.87,PEC
59,7301.402,7301.402,7305.344,0,PEG
60,7302.905,7305.344,7307.813,2.439,PE
61,7373.363,7373.363,7375.447,0,PE
62,7375.101,7375.447,7380.289,0.345,PE
63,7404.882,7404.882,7407.194,0,PEG
64,7407.569,7407.569,7411.252,0,PE
65,7410.249,7411.252,7415.548,1.004,PE
66,7416.227,7416.227,7419.846,0,PEGC
67,7423.677,7423.677,7427.093,0,PE
68,7434.35,7434.35,7438.473,0,PEC
69,7436.902,7438.473,7441.298,1.571,PEG
70,7469.578,7469.578,7472.987,0,PEGC
71,7483.126,7483.126,7487.72,0,PE
72,7495.14,7495.14,7498.905,0,PEC
73,7496.121,7498.905,7503.865,2.783,PE
74,7508.772,7508.772,7513.594,0,PEC
75,7511.523,7513.594,7518.435,2.071,PE
76,7533.314,7533.314,7537.015,0,PEGC
77,7539.966,7539.966,7542.003,0,PE
78,7550.139,7550.139,7553.076,0,PEG
79,7554.909,7554.909,7559.527,0,PEG
80,7555.435,7559.527,7562.029,4.092,PE
81,7555.77,7562.029,7566.622,6.258,PE
82,7562.267,7566.622,7570.604,4.355,PEC
83,7582.158,7582.158,7584.486,0,PEC
84,7587.205,7587.205,7592.127,0,PE
85,7588.355,7592.127,7594.74,3.772,PE
86,7604.402,7604.402,7608.03,0,PEC
87,7616.193,7616.193,7618.251,0,PEC
88,7654.686,7654.686,7658.423,0,PEG
89,7655.22,7658.423,7661.73,3.202,PE
90,7673.739,7673.739,7676.314,0,PEG
91,7687.969,7687.969,7692.76,0,PE
92,7689.053,7692.76,7697.183,3.707,PE
93,7692.373,7697.183,7701.186,4.81,PEG
94,7696.658,7701.186,7704.089,4.528,PEG
95,7720.126,7720.126,7722.297,0,PE
96,7720.776,7722.297,7724.508,1.521,PE
97,7735.052,7735.052,7739.068,0,PE
98,7741.143,7741.143,7744.778,0,PE
99,7761.21,7761.21,7764.665,0,PEG
100,7775.159,7775.159,7778.851,0,PEC
