student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7200.224,7200.224,7205.015,0,PE
2,7200.653,7205.015,7209.752,4.362,PE
3,7202.314,7209.752,7212.926,7.439,PE
4,7203.29,7212.926,7217.442,9.635,PE
5,7203.724,7217.442,7220.651,13.718,PEC
6,7203.831,7220.651,7222.706,16.82,PE
7,7204.911,7222.706,7225.954,17.795,PE
8,7208.447,7225.954,7229.674,17.507,PE
9,7209.411,7229.674,7232.243,20.263,PE
10,7210.614,7232.243,7236.504,21.629,PE
11,7215.439,7236.504,7239.75,21.064,PEC
12,7216.05,7239.75,7243.213,23.7,PE
13,7216.075,7243.213,7247.082,27.137,PEG
14,7216.206,7247.082,7251.505,30.876,PEG
15,7217.903,7251.505,7253.97,33.601,PEC
16,7219.174,7253.97,7258.962,34.796,PEG
17,7219.222,7258.962,7262.133,39.739,PE
18,7219.662,7262.133,7265.764,42.471,PEG
19,7220.683,7265.764,7269.496,45.081,PEGC
20,7221.424,7269.496,7272.714,48.071,PEG
21,7221.608,7272.714,7275.516,51.106,PEG
22,7222.045,7275.516,7279.397,53.47,PEG
23,7223.091,7279.397,7283.539,56.306,PEG
24,7223.155,7283.539,7286.488,60.384,PEC
25,7223.761,7286.488,7288.901,62.727,PE
26,7224.434,7288.901,7291.799,64.467,PEG
27,7227.647,7291.799,7294.932,64.152,PEG
28,7228.558,7294.932,7299.044,66.373,PE
29,7228.607,7299.044,7301.344,70.436,PEGC
30,7231.718,7301.344,7304.556,69.626,PEG
31,7232.723,7304.556,7308.695,71.833,PEGC
32,7232.733,7308.695,7312.784,75.962,PE
33,7234.156,7312.784,7314.868,78.627,PEGC
34,7234.311,7314.868,7317.087,80.557,PEC
35,7235.317,7317.087,7320.855,81.77,PEC
36,7235.582,7320.855,7323.675,85.273,PEG
37,7237.581,7323.675,7326.01,86.094,PEG
38,7237.879,7326.01,7328.522,88.132,PEG
39,7238.15,7328.522,7332.406,90.372,PE
40,7238.599,7332.406,7335.203,93.807,PE
41,7238.629,7335.203,7337.757,96.574,PE
42,7241.328,7337.757,7340.928,96.428,PE
43,7242.31,7340.928,7345.178,98.617,PE
44,7244.711,7345.178,7349.961,100.467,PEGC
45,7247.102,7349.961,7354.765,102.859,PEG
46,7248.073,7354.765,7358.142,106.692,PEG
47,7248.28,7358.142,7361.099,109.862,PEG
48,7250.583,7361.099,7363.431,110.516,PE
49,7251.228,7363.431,7365.582,112.202,PEG
50,7251.575,7365.582,7370.219,114.007,PEG
51,7251.969,7370.219,7373.852,118.25,PE
52,7252.364,7373.852,7377.642,121.488,PE
53,7252.88,7377.642,7382.505,124.762,PEGC
54,7253.46,7382.505,7385.598,129.045,PE
55,7254.974,7385.598,7387.9,130.623,PE
56,7255.577,7387.9,7392.297,132.323,PEG
57,7257.139,7392.297,7394.967,135.158,PEG
58,7258.72,7394.967,7397.114,136.248,PEC
59,7260.315,7397.114,7401.491,136.799,PEGC
60,7260.87,7401.491,7405.616,140.621,PE
61,7261.275,7405.616,7409.375,144.341,PEG
62,7261.411,7409.375,7412.632,147.965,PE
63,7262.681,7412.632,7416.842,149.951,PE
64,7265.038,7416.842,7421.178,151.804,PE
65,7266.597,7421.178,7423.714,154.58,PE
66,7266.808,7423.714,7427.289,156.906,PE
67,7267.831,7427.289,7429.798,159.458,PE
68,7268.241,7429.798,7431.826,161.558,PE
69,7270.898,7431.826,7436.638,160.928,PEG
70,7272.944,7436.638,7439.097,163.694,PEC
71,7273.153,7439.097,7444.022,165.944,PEG
72,7273.32,7444.022,7447.519,170.703,PEGC
73,7273.629,7447.519,7452.345,173.89,PEG
74,7273.988,7452.345,7456.687,178.357,PE
75,7275.699,7456.687,7460.699,180.987,PEC
76,7276.252,7460.699,7463.642,184.447,PEC
77,7276.269,7463.642,7466.697,187.373,PEGC
78,7278.677,7466.697,7469.702,188.02,PEGC
79,7278.794,7469.702,7472.925,190.908,PEG
80,7279.747,7472.925,7475.424,193.178,PE
81,7281.234,7475.424,7477.96,194.19,PEGC
82,7284.145,7477.96,7481.057,193.815,PEG
83,7285.095,7481.057,7484.504,195.962,PEC
84,7285.271,7484.504,7488.37,199.233,PE
85,7285.678,7488.37,7492.975,202.693,PE
86,7287.689,7492.975,7495.565,205.286,PEC
87,7288.202,7495.565,7500.11,207.363,PEGC
88,7288.591,7500.11,7504.098,211.519,PE
89,7289.534,7504.098,7507.993,214.564,PEG
90,7291.453,7507.993,7511.26,216.54,PEGC
91,7292.618,7511.26,7516.137,218.642,PE
92,7292.724,7516.137,7519.687,223.413,PEG
93,7292.761,7519.687,7524.043,226.926,PE
94,7293.646,7524.043,7526.525,230.397,PE
95,7294.908,7526.525,7531.179,231.617,PE
96,7295.079,7531.179,7535.631,236.1,PE
97,7295.538,7535.631,7538.787,240.093,PE
98,7296.333,7538.787,7543.293,242.453,PE
99,7296.682,7543.293,7547.861,246.61,PEC
100,7299.882,7547.861,7550.543,247.979,PE
