student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,7201.089,7201.089,7205.199,0,PEG
2,7204.148,7205.199,7209.565,1.051,PE
3,7204.985,7209.565,7211.591,4.58,PEC
4,7207.932,7211.591,7214.343,3.659,PEG
5,7208.963,7214.343,7216.622,5.38,PE
6,7209.36,7216.622,7220.976,7.263,PEC
7,7210.069,7220.976,7223.024,10.907,PEGC
8,7210.775,7223.024,7227.528,12.249,PEG
9,7212.672,7227.528,7229.736,14.856,PEC
10,7212.686,7229.736,7232.306,17.05,PEG
11,7213.242,7232.306,7234.538,19.065,PEG
12,7213.781,7234.538,7238.79,20.756,PE
13,7213.856,7238.79,7241.228,24.934,PE
14,7216.679,7241.228,7244.398,24.549,PEG
15,7218.908,7244.398,7247.776,25.49,PE
16,7220.056,7247.776,7250.373,27.72,PEC
17,7221.856,7250.373,7253.344,28.516,PEG
18,7222.421,7253.344,7258.219,30.922,PE
19,7224.492,7258.219,7260.693,33.726,PEG
20,7226.045,7260.693,7264.84,34.648,PEG
21,7227.104,7264.84,7267.545,37.737,PEG
22,7228.418,7267.545,7271.979,39.127,PEC
23,7229.079,7271.979,7276.332,42.899,PE
24,7230.601,7276.332,7280.56,45.731,PEC
25,7230.71,7280.56,7284.788,49.85,PEGC
26,7230.999,7284.788,7287.047,53.789,PE
27,7231.785,7287.047,7289.96,55.262,PE
28,7233.499,7289.96,7293.333,56.46,PEGC
29,7234.092,7293.333,7296.966,59.241,PEG
30,7235.986,7296.966,7300.241,60.981,PE
31,7236.23,7300.241,7302.915,64.011,PEC
32,7236.632,7302.915,7305.984,66.284,PEC
33,7237.01,7305.984,7308.248,68.974,PEG
34,7238.131,7308.248,7311.509,70.117,PEC
35,7238.98,7311.509,7313.673,72.53,PE
36,7239.198,7313.673,7318.668,74.475,PEG
37,7239.481,7318.668,7321.237,79.187,PEG
38,7239.781,7321.237,7324.044,81.456,PE
39,7241.245,7324.044,7326.371,82.799,PE
40,7241.719,7326.371,7331.223,84.652,PEG
41,7241.825,7331.223,7335.195,89.397,PEG
42,7241.849,7335.195,7339.826,93.346,PE
43,7242.03,7339.826,7344.562,97.795,PE
44,7242.108,7344.562,7346.649,102.455,PEGC
45,7242.228,7346.649,7350.021,104.421,PE
46,7242.675,7350.021,7353.296,107.345,PEG
47,7243.218,7353.296,7356.758,110.078,PEC
48,7243.314,7356.758,7361.483,113.444,PEGC
49,7243.439,7361.483,7366.191,118.044,PE
50,7246.094,7366.191,7370.078,120.097,PEGC
51,7248.982,7370.078,7374.674,121.096,PE
52,7250.118,7374.674,7378.676,124.556,PE
53,7251.081,7378.676,7381.73,127.596,PE
54,7251.324,7381.73,7384.403,130.406,PEG
55,7252.467,7384.403,7386.916,131.935,PE
56,7253.1,7386.916,7388.928,133.816,PEG
57,7254.369,7388.928,7392.394,134.558,PEG
58,7259.83,7392.394,7395.836,132.564,PE
59,7261.176,7395.836,7398.668,134.66,PEG
60,7261.251,7398.668,7402.969,137.417,PEGC
61,7262.841,7402.969,7407.235,140.128,PE
62,7262.926,7407.235,7410.134,144.309,PEG
63,7265.347,7410.134,7413.585,144.787,PEG
64,7266.101,7413.585,7416.783,147.484,PE
65,7266.433,7416.783,7419.919,150.35,PEG
66,7266.684,7419.919,7423.443,153.235,PEGC
67,7267.049,7423.443,7427.746,156.394,PE
68,7272.193,7427.746,7430.906,155.553,PEC
69,7272.331,7430.906,7434.834,158.575,PE
70,7277.417,7434.834,7437.754,157.417,PEC
71,7277.848,7437.754,7440.992,159.906,PEGC
72,7277.936,7440.992,7443.356,163.056,PEGC
73,7278.697,7443.356,7447.51,164.659,PE
74,7280.034,7447.51,7451.078,167.476,PEC
75,7281.343,7451.078,7454.238,169.735,PE
76,7281.539,7454.238,7457.748,172.699,PE
77,7282.578,7457.748,7459.961,175.17,PEGC
78,7283.045,7459.961,7463.749,176.916,PEG
79,7285.267,7463.749,7467.656,178.482,PEC
80,7285.333,7467.656,7470.678,182.323,PE
81,7285.714,7470.678,7473.362,184.964,PE
82,7286.503,7473.362,7476.46,186.86,PEG
83,7287.854,7476.46,7478.571,188.606,PEC
84,7288.168,7478.571,7481.109,190.402,PEGC
85,7288.618,7481.109,7483.464,192.491,PEG
86,7288.9,7483.464,7487.543,194.564,PE
87,7289.214,7487.543,7491.715,198.329,PE
88,7290.766,7491.715,7493.716,200.949,PE
89,7290.996,7493.716,7497.714,202.72,PEGC
90,7292.158,7497.714,7502.563,205.555,PEG
91,7293.478,7502.563,7506.555,209.085,PEGC
92,7293.866,7506.555,7508.629,212.689,PE
93,7294.743,7508.629,7510.779,213.886,PEG
94,7295.094,7510.779,7514.047,215.686,PEC
95,7296.003,7514.047,7516.48,218.044,PEC
96,7296.035,7516.48,7519.478,220.445,PEGC
97,7297.191,7519.478,7522.311,222.287,PE
98,7297.554,7522.311,7527.22,224.757,PEGC
99,7298.452,7527.22,7530.017,228.768,PE
100,7299.531,7530.017,7533.229,230.486,PEC
