student_id,arrival_s,checkin_start_s,checkin_end_s,checkin_wait_s,path
1,1234.866,1234.866,1238.913,0,PEC
2,1235.815,1238.913,1241.987,3.098,PEC
3,1241.621,1241.987,1246.948,0.367,PE
4,1246.187,1246.948,1249.2,0.761,PEC
5,1265.78,1265.78,1268.53,0,PEG
6,1272.6,1272.6,1277.034,0,PEG
7,1275.264,1277.034,1279.287,1.77,PE
8,1279.371,1279.371,1282.965,0,PE
9,1279.569,1282.965,1287.367,3.396,PE
10,1322.229,1322.229,1326.446,0,PEG
11,1330.719,1330.719,1333.144,0,PE
12,1343.926,1343.926,1347.24,0,PE
13,1352.25,1352.25,1355.301,0,PEC
14,1359.181,1359.181,1362.617,0,PEC
15,1367.271,1367.271,1371.033,0,PEC
16,1368.138,1371.033,1373.47,2.895,PE
17,1403.399,1403.399,1408.115,0,PE
18,1427.622,1427.622,1431.542,0,PEG
19,1440.732,1440.732,1443.221,0,PEGC
20,1448.262,1448.262,1451.96,0,PE
21,1451.976,1451.976,1456.771,0,PEC
22,1462.664,1462.664,1467.013,0,PE
23,1474.652,1474.652,1478.709,0,PEG
24,1481.636,1481.636,1485.035,0,PEG
25,1482.941,1485.035,1487.816,2.094,PE
26,1484.529,1487.816,1491.524,3.287,PE
27,1501.648,1501.648,1504.394,0,PE
28,1516.188,1516.188,1519.146,0,PE
29,1525.795,1525.795,1530.527,0,PEGC
30,1526.651,1530.527,1535.183,3.877,PE
31,1527.003,1535.183,1539.567,8.18,PE
32,1558.593,1558.593,1563.37,0,PEC
33,1561.77,1563.37,1565.907,1.6,PE
34,1565.255,1565.907,1569.459,0.651,PEGC
35,1594.818,1594.818,1598.699,0,PE
36,1633.326,1633.326,1638.065,0,PE
37,1667.016,1667.016,1671.008,0,PE
38,1696.682,1696.682,1699.85,0,PEC
39,1700.009,1700.009,1704.229,0,PEG
40,1701.016,1704.229,1708.682,3.213,PE
41,1702.204,1708.682,1712.483,6.478,PEGC
42,1713.81,1713.81,1716.065,0,PEC
43,1718.804,1718.804,1723.571,0,PE
44,1718.882,1723.571,1725.731,4.689,PE
45,1722.285,1725.731,1729.312,3.446,PEC
46,1724.966,1729.312,1731.669,4.347,PEC
47,1733.781,1733.781,1736.922,0,PEG
48,1736.541,1736.922,1741.36,0.38,PE
49,1739.866,1741.36,1744.092,1.494,PE
50,1791.148,1791.148,1795.801,0,PEC
51,7202.601,7202.601,7206.739,0,PE
52,7225.153,7225.153,7228.287,0,PEC
53,7239.144,7239.144,7241.891,0,PEC
54,7240.881,7241.891,7244.649,1.01,PEG
55,7241.004,7244.649,7248.951,3.646,PEG
56,7241.023,7248.951,7251.101,7.928,PE
57,7245.956,7251.101,7255.156,5.145,PE
58,7250.982,7255.156,7259.017,4.174,PEC
59,7272.107,7272.107,7276.347,0,PE
60,7274.029,7276.347,7281.279,2.318,PEC
61,7284.802,7284.802,7287.953,0,PE
62,7285.404,7287.953,7290.734,2.55,PEG
63,7335.984,7335.984,7340.616,0,PE
64,7373.691,7373.691,7378.109,0,PEG
65,7384.792,7384.792,7388.175,0,PEGC
66,7401.547,7401.547,7403.82,0,PE
67,7409.145,7409.145,7412.838,0,PE
68,7412.183,7412.838,7415.4,0.654,PEG
69,7419.697,7419.697,7423.293,0,PEC
70,7445.89,7445.89,7448.955,0,PE
71,7465.81,7465.81,7468.754,0,PE
72,7473.915,7473.915,7478.095,0,PEG
73,7480.51,7480.51,7484.058,0,PEG
74,7487.643,7487.643,7492.015,0,PEGC
75,7502.886,7502.886,7505.5,0,PEC
76,7504.461,7505.5,7509.534,1.039,PEC
77,7518.629,7518.629,7520.787,0,PEG
78,7520.899,7520.899,7525.303,0,PE
79,7541.467,7541.467,7545.502,0,PEGC
80,7542.814,7545.502,7550.34,2.688,PEG
81,7577.216,7577.216,7579.491,0,PE
82,7591.453,7591.453,7596.178,0,PE
83,7597.411,7597.411,7600.941,0,PEGC
84,7600.95,7600.95,7604.794,0,PEC
85,7602.698,7604.794,7607.743,2.096,PE
86,7619.548,7619.548,7621.78,0,PEG
87,7625.345,7625.345,7629.897,0,PE
88,7628.545,7629.897,7632.331,1.352,PE
89,7629.064,7632.331,7635.442,3.267,PE
90,7644.316,7644.316,7648.183,0,PEGC
91,7645.932,7648.183,7653.176,2.251,PEC
92,7690.732,7690.732,7694.284,0,PE
93,7696.857,7696.857,7701.829,0,PE
94,7725.02,7725.02,7727.699,0,PEC
95,7725.248,7727.699,7730.893,2.451,PE
96,7726.658,7730.893,7734.983,4.235,PEG
97,7739.129,7739.129,7741.322,0,PE
98,7739.364,7741.322,7745.565,1.959,PE
99,7739.826,7745.565,7748.827,5.74,PE
100,7760.826,7760.826,7765.259,0,PEG
