student_id,path,checkin_end,P_start,P_end,E_start,E_end,G_start,G_end,C_start,C_end
1,PEC,NaN,7205.92745655578,7215.92745655578,7216.92745655578,7226.92745655578,NaN,NaN,7227.92745655578,7257.92745655578
2,PEC,NaN,7215.92745655578,7225.92745655578,7226.92745655578,7236.92745655578,NaN,NaN,7257.92745655578,7287.92745655578
3,PE,NaN,7225.92745655578,7235.92745655578,7236.92745655578,7246.92745655578,NaN,NaN,NaN,NaN
4,PEG,NaN,7235.92745655578,7245.92745655578,7246.92745655578,7256.92745655578,7257.92745655578,7267.92745655578,NaN,NaN
5,PE,NaN,7245.92745655578,7255.92745655578,7256.92745655578,7266.92745655578,NaN,NaN,NaN,NaN
6,PE,NaN,7255.92745655578,7265.92745655578,7266.92745655578,7276.92745655578,NaN,NaN,NaN,NaN
7,PE,NaN,7265.92745655578,7275.92745655578,7276.92745655578,7286.92745655578,NaN,NaN,NaN,NaN
8,PE,NaN,7275.92745655578,7285.92745655578,7286.92745655578,7296.92745655578,NaN,NaN,NaN,NaN
9,PE,NaN,7285.92745655578,7295.92745655578,7296.92745655578,7306.92745655578,NaN,NaN,NaN,NaN
10,PE,NaN,7295.92745655578,7305.92745655578,7306.92745655578,7316.92745655578,NaN,NaN,NaN,NaN
11,PEG,NaN,7305.92745655578,7315.92745655578,7316.92745655578,7326.92745655578,7327.92745655578,7337.92745655578,NaN,NaN
12,PEC,NaN,7315.92745655578,7325.92745655578,7326.92745655578,7336.92745655578,NaN,NaN,7337.92745655578,7367.92745655578
13,PEG,NaN,7325.92745655578,7335.92745655578,7336.92745655578,7346.92745655578,7347.92745655578,7357.92745655578,NaN,NaN
14,PE,NaN,7335.92745655578,7345.92745655578,7346.92745655578,7356.92745655578,NaN,NaN,NaN,NaN
15,PEC,NaN,7345.92745655578,7355.92745655578,7356.92745655578,7366.92745655578,NaN,NaN,7367.92745655578,7397.92745655578
16,PEC,NaN,7355.92745655578,7365.92745655578,7366.92745655578,7376.92745655578,NaN,NaN,7397.92745655578,7427.92745655578
17,PE,NaN,7365.92745655578,7375.92745655578,7376.92745655578,7386.92745655578,NaN,NaN,NaN,NaN
18,PE,NaN,7375.92745655578,7385.92745655578,7386.92745655578,7396.92745655578,NaN,NaN,NaN,NaN
19,PEGC,NaN,7385.92745655578,7395.92745655578,7396.92745655578,7406.92745655578,7407.92745655578,7417.92745655578,7427.92745655578,7457.92745655578
20,PE,NaN,7395.92745655578,7405.92745655578,7406.92745655578,7416.92745655578,NaN,NaN,NaN,NaN
21,PE,NaN,7405.92745655578,7415.92745655578,7416.92745655578,7426.92745655578,NaN,NaN,NaN,NaN
